Timestamp,PlayerID,CPUUsage,MemoryUsage,NetworkSent,NetworkReceived,Importance,ProcessingTime,Mode,TotalErrors
2024-09-30T06:49:48.5799761Z,9,20.915745,26636288,128,64,3,0.3094,1,0
2024-09-30T06:49:49.4500924Z,6,15.880141,26652672,128,64,3,0.065,1,0
2024-09-30T06:49:49.5452232Z,5,30.089718,26652672,128,64,3,0.1202,1,0
2024-09-30T06:49:49.5489116Z,7,20.292618,26652672,128,64,3,0.0398,1,0
2024-09-30T06:49:49.5558893Z,8,30.089718,26652672,128,16,1,0.0242,1,0
2024-09-30T06:49:49.5650497Z,4,33.32098,26652672,128,128,5,0.0328,1,0
2024-09-30T06:49:49.5721664Z,10,29.662855,26652672,128,16,1,0.2786,1,0
2024-09-30T06:49:49.5760955Z,9,14.384496,26652672,128,16,1,0.0484,1,0
2024-09-30T06:49:49.5798151Z,2,25.25038,26652672,128,128,4,0.0658,1,0
2024-09-30T06:49:49.5830866Z,3,14.384496,26652672,128,128,4,0.0549,1,0
2024-09-30T06:49:49.5865300Z,1,8.680025,26652672,128,128,4,0.0464,1,0
2024-09-30T06:49:50.4615659Z,6,14.712222,26652672,128,64,4,0.1167,1,0
2024-09-30T06:49:50.5425629Z,7,12.491744,26652672,128,64,4,0.054,1,0
2024-09-30T06:49:50.5587294Z,5,17.707972,26652672,128,128,3,0.0783,1,0
2024-09-30T06:49:50.5692616Z,1,17.707972,26652672,128,128,5,0.0367,1,0
2024-09-30T06:49:50.5721345Z,2,41.31522,26652672,128,128,5,0.1013,1,0
2024-09-30T06:49:50.5756330Z,10,37.844795,26652672,128,128,3,0.4052,1,0
2024-09-30T06:49:50.5791590Z,9,31.385248,26652672,128,64,3,0.0538,1,0
2024-09-30T06:49:50.5824335Z,3,26.169022,26652672,128,128,5,0.0254,1,0
2024-09-30T06:49:50.5858362Z,4,45.803352,26652672,128,64,3,0.0665,1,0
2024-09-30T06:49:50.5924329Z,8,19.63433,26652672,128,128,3,0.0557,1,0
2024-09-30T06:49:51.4468061Z,6,25.035387,24588288,128,64,5,0.0496,1,0
2024-09-30T06:49:51.5301037Z,7,29.437918,24588288,128,128,5,0.0793,1,0
2024-09-30T06:49:51.5368319Z,5,20.994837,24588288,128,64,4,0.032,1,0
2024-09-30T06:49:51.5690966Z,4,28.555784,24588288,128,128,3,0.1723,1,0
2024-09-30T06:49:51.5763793Z,8,28.0465,24588288,128,16,1,0.1458,1,0
2024-09-30T06:49:51.5805608Z,2,23.643969,24588288,128,16,1,0.0486,1,0
2024-09-30T06:49:51.5866992Z,3,30.962467,24588288,128,64,3,0.0263,1,0
2024-09-30T06:49:51.5903395Z,10,17.922594,24588288,128,64,5,0.0413,1,0
2024-09-30T06:49:51.5938026Z,9,25.483541,24588288,128,16,1,0.0417,1,0
2024-09-30T06:49:51.6001322Z,1,39.25255,24588288,128,64,3,0.051,1,0
2024-09-30T06:49:52.4320256Z,6,43.701046,24588288,128,64,5,0.0452,1,0
2024-09-30T06:49:52.5274844Z,7,35.446785,24588288,128,64,5,0.0501,1,0
2024-09-30T06:49:52.5347741Z,5,35.446785,24588288,128,16,1,0.0537,1,0
2024-09-30T06:49:52.5648106Z,4,15.074975,24588288,128,128,3,0.0847,1,0
2024-09-30T06:49:52.5806706Z,1,16.809355,24588288,128,64,4,0.2155,1,0
2024-09-30T06:49:52.5910640Z,8,14.692458,24588288,128,64,4,0.0332,1,0
2024-09-30T06:49:52.5940169Z,10,17.030716,24588288,128,16,1,0.0293,1,0
2024-09-30T06:49:52.5975754Z,3,33.052734,24588288,128,128,5,0.0292,1,0
2024-09-30T06:49:52.6009302Z,9,37.118717,24588288,128,16,1,0.0183,1,0
2024-09-30T06:49:52.6045652Z,2,17.030716,24588288,128,64,4,0.0378,1,0
2024-09-30T06:49:53.4523769Z,6,31.03514,23650304,128,128,3,0.0521,1,0
2024-09-30T06:49:53.5197318Z,7,35.931213,23650304,128,16,1,0.0382,1,0
2024-09-30T06:49:53.5236709Z,5,9.993297,23650304,128,16,1,0.4735,1,0
2024-09-30T06:49:53.5578042Z,4,14.321983,23650304,128,64,4,0.0431,1,0
2024-09-30T06:49:53.5648272Z,1,18.599585,23650304,128,16,1,0.0433,1,0
2024-09-30T06:49:53.5867935Z,8,19.92137,23650304,128,64,5,0.1209,1,0
2024-09-30T06:49:53.5943657Z,2,15.025296,23650304,128,64,5,0.0303,1,0
2024-09-30T06:49:53.5978996Z,9,29.628729,23650304,128,128,5,0.0355,1,0
2024-09-30T06:49:53.6015008Z,10,23.114893,23650304,128,64,5,0.0378,1,0
2024-09-30T06:49:53.6051924Z,3,20.963652,23650304,128,16,1,0.3572,1,0
2024-09-30T06:49:54.4242195Z,6,24.220987,23650304,128,128,3,0.044,1,0
2024-09-30T06:49:54.5237821Z,5,23.569664,23650304,128,16,1,0.032,1,0
2024-09-30T06:49:54.5336928Z,7,10.575899,23650304,128,64,5,0.1204,1,0
2024-09-30T06:49:54.5583320Z,1,14.691457,23650304,128,16,1,0.1268,1,0
2024-09-30T06:49:54.5779675Z,4,16.968687,23650304,128,128,5,0.0303,1,0
2024-09-30T06:49:54.5909104Z,8,19.821667,23650304,128,16,1,0.0362,1,0
2024-09-30T06:49:54.5978964Z,2,14.534636,23650304,128,16,1,0.0526,1,0
2024-09-30T06:49:54.6046877Z,3,34.91445,23650304,128,16,1,0.0644,1,0
2024-09-30T06:49:54.6087988Z,10,19.420319,23650304,128,16,1,0.0302,1,0
2024-09-30T06:49:54.6118264Z,9,34.91086,23650304,128,16,1,0.0774,1,0
2024-09-30T06:49:55.4605576Z,6,33.259254,23650304,128,64,5,0.0779,1,0
2024-09-30T06:49:55.5378851Z,5,33.03241,23773184,128,64,5,0.0553,1,0
2024-09-30T06:49:55.5450008Z,7,29.05929,23773184,128,64,5,0.1145,1,0
2024-09-30T06:49:55.5700579Z,4,28.803215,23773184,128,16,1,0.1118,1,0
2024-09-30T06:49:55.5858727Z,1,30.98325,23773184,128,64,3,0.0342,1,0
2024-09-30T06:49:55.6020873Z,2,31.746801,23773184,128,128,5,0.0428,1,0
2024-09-30T06:49:55.6059407Z,8,27.087963,23773184,128,16,1,0.0212,1,0
2024-09-30T06:49:55.6127904Z,3,15.565443,23773184,128,128,5,0.0716,1,0
2024-09-30T06:49:55.6203675Z,10,37.544815,23773184,128,64,4,0.0381,1,0
2024-09-30T06:49:55.6243206Z,9,33.351425,23773184,128,16,1,0.1757,1,0
2024-09-30T06:49:56.4486573Z,6,34.946514,23789568,128,16,1,0.0325,1,0
2024-09-30T06:49:56.5398742Z,7,36.168312,23789568,128,128,5,0.0259,1,0
2024-09-30T06:49:56.5438424Z,5,10.105799,23789568,128,16,1,0.0211,1,0
2024-09-30T06:49:56.5823009Z,4,14.863059,23789568,128,64,5,0.0405,1,0
2024-09-30T06:49:56.5860927Z,1,12.716937,23789568,128,16,1,0.0421,1,0
2024-09-30T06:49:56.6096429Z,8,14.660784,23789568,128,16,1,0.0422,1,0
2024-09-30T06:49:56.6161818Z,2,9.324932,23789568,128,64,5,0.0188,1,0
2024-09-30T06:49:56.6197360Z,3,23.474209,23789568,128,128,5,0.023,1,0
2024-09-30T06:49:56.6264165Z,10,15.210853,23789568,128,16,1,0.0239,1,0
2024-09-30T06:49:56.6298757Z,9,28.423182,23789568,128,16,1,0.0635,1,0
2024-09-30T06:49:57.4547675Z,6,28.332687,22929408,128,64,5,0.0438,1,0
2024-09-30T06:49:57.5392875Z,7,26.957777,22929408,128,64,5,0.0271,1,0
2024-09-30T06:49:57.5523179Z,5,13.937161,22929408,128,16,1,0.0735,1,0
2024-09-30T06:49:57.5831862Z,1,18.369213,22929408,128,128,5,0.0338,1,0
2024-09-30T06:49:57.5935068Z,4,26.089537,22929408,128,16,1,0.0195,1,0
2024-09-30T06:49:57.6101721Z,8,26.774757,22929408,128,16,1,0.053,1,0
2024-09-30T06:49:57.6140166Z,2,41.80428,22929408,128,128,5,0.0238,1,0
2024-09-30T06:49:57.6207632Z,10,41.80428,22929408,128,64,5,0.0339,1,0
2024-09-30T06:49:57.6282474Z,3,63.57854,22929408,128,64,4,0.0241,1,0
2024-09-30T06:49:57.6351286Z,9,57.849262,22929408,128,64,4,0.0488,1,0
2024-09-30T06:49:58.4871273Z,6,39.54311,22990848,128,128,4,0.0402,1,0
2024-09-30T06:49:58.5597418Z,5,44.256023,22990848,128,16,1,0.0392,1,0
2024-09-30T06:49:58.5698442Z,7,20.907068,22990848,128,16,1,0.0653,1,0
2024-09-30T06:49:58.6031712Z,4,22.389137,22990848,128,16,1,0.0428,1,0
2024-09-30T06:49:58.6132355Z,1,20.101023,22990848,128,128,5,0.0309,1,0
2024-09-30T06:49:58.6265528Z,2,23.236687,22990848,128,128,5,0.0584,1,0
2024-09-30T06:49:58.6361610Z,8,18.523775,22990848,128,128,4,0.053,1,0
2024-09-30T06:49:58.6462766Z,3,36.010387,22990848,128,64,4,0.0385,1,0
2024-09-30T06:49:58.6498615Z,10,15.45453,22990848,128,128,4,0.0241,1,0
2024-09-30T06:49:58.6531936Z,9,40.51584,22990848,128,16,1,0.0624,1,0
2024-09-30T06:49:59.5118494Z,5,39.99994,22990848,128,64,4,0.0315,1,0
2024-09-30T06:49:59.5611291Z,6,39.729828,22990848,128,16,1,0.0376,1,0
2024-09-30T06:49:59.5676909Z,7,13.670791,22990848,128,64,5,0.0677,1,0
2024-09-30T06:49:59.6026176Z,4,12.292082,22990848,128,16,1,0.0988,1,0
2024-09-30T06:49:59.6162501Z,1,18.4324,22990848,128,128,3,0.0448,1,0
2024-09-30T06:49:59.6290009Z,2,21.791988,22990848,128,64,5,0.4159,1,0
2024-09-30T06:49:59.6352099Z,8,17.32501,22990848,128,64,4,0.0361,1,0
2024-09-30T06:49:59.6390824Z,3,22.210785,22990848,128,16,1,0.0452,1,0
2024-09-30T06:49:59.6486469Z,10,25.597605,22990848,128,64,5,0.0501,1,0
2024-09-30T06:49:59.6550651Z,9,23.015545,22990848,128,64,4,0.0479,1,0
2024-09-30T06:50:00.5477339Z,6,21.66347,22990848,128,64,5,0.0849,1,0
2024-09-30T06:50:00.5576739Z,5,16.777695,22990848,128,128,3,0.045,1,0
2024-09-30T06:50:00.5689637Z,7,18.95096,22990848,128,64,5,0.0371,1,0
2024-09-30T06:50:00.6432875Z,2,15.527349,22990848,128,128,5,0.0325,1,0
2024-09-30T06:50:00.6464463Z,4,17.773335,22990848,128,64,4,0.1017,1,0
2024-09-30T06:50:00.6500272Z,1,13.522984,22990848,128,64,5,0.0447,1,0
2024-09-30T06:50:00.6526656Z,8,26.552938,22990848,128,16,1,0.0328,1,0
2024-09-30T06:50:00.6590730Z,10,21.715239,22990848,128,16,1,0.0535,1,0
2024-09-30T06:50:00.6652140Z,3,17.866108,22990848,128,64,5,0.0398,1,0
2024-09-30T06:50:00.6683163Z,9,25.268524,22990848,128,64,5,0.0463,1,0
2024-09-30T06:50:01.5695065Z,7,16.589413,22990848,128,64,5,0.0329,1,0
2024-09-30T06:50:01.5799413Z,5,21.799517,22990848,128,64,5,0.0311,1,0
2024-09-30T06:50:01.5901900Z,6,13.114232,22990848,128,16,1,0.0253,1,0
2024-09-30T06:50:01.6459393Z,2,15.126239,22990848,128,64,5,0.1578,1,0
2024-09-30T06:50:01.6498466Z,1,12.60776,22990848,128,128,5,0.048,1,0
2024-09-30T06:50:01.6532716Z,8,10.775396,22990848,128,16,1,0.0301,1,0
2024-09-30T06:50:01.6571612Z,4,31.787893,22990848,128,128,3,0.0278,1,0
2024-09-30T06:50:01.6613825Z,3,31.787893,22990848,128,128,5,0.0702,1,0
2024-09-30T06:50:01.6708414Z,10,78.57468,22990848,128,128,5,0.0349,1,0
2024-09-30T06:50:01.6804648Z,9,82.61793,22990848,128,128,5,0.0375,1,0
2024-09-30T06:50:02.5006479Z,7,60.674034,22990848,128,64,5,0.0485,1,0
2024-09-30T06:50:02.5837347Z,6,65.52249,22990848,128,64,5,0.0288,1,0
2024-09-30T06:50:02.6001936Z,5,21.842398,22990848,128,64,5,0.0531,1,0
2024-09-30T06:50:02.6547183Z,8,19.184208,22990848,128,64,5,0.0225,1,0
2024-09-30T06:50:02.6590236Z,3,21.177294,22990848,128,64,5,0.0249,1,0
2024-09-30T06:50:02.6625027Z,1,23.462917,22990848,128,128,5,0.18,1,0
2024-09-30T06:50:02.6668289Z,10,31.710644,22990848,128,64,5,0.0179,1,0
2024-09-30T06:50:02.6707774Z,2,40.38262,22990848,128,16,1,0.0313,1,0
2024-09-30T06:50:02.6743686Z,4,26.046875,22990848,128,64,5,0.0301,1,0
2024-09-30T06:50:02.6845212Z,9,32.825047,22990848,128,64,5,0.0639,1,0
2024-09-30T06:50:03.5086468Z,7,11.22578,22990848,128,64,5,0.0545,1,0
2024-09-30T06:50:03.5763436Z,5,15.643877,22990848,128,64,5,0.0568,1,0
2024-09-30T06:50:03.5955784Z,6,21.714714,22990848,128,16,1,0.0724,1,0
2024-09-30T06:50:03.6487202Z,1,20.015055,22990848,128,16,1,0.0391,1,0
2024-09-30T06:50:03.6615630Z,2,17.664688,22990848,128,64,5,0.0419,1,0
2024-09-30T06:50:03.6652944Z,3,11.14935,22990848,128,128,5,0.0281,1,0
2024-09-30T06:50:03.6689165Z,10,15.567448,22990848,128,64,5,0.0323,1,0
2024-09-30T06:50:03.6728693Z,8,5.078513,22990848,128,64,5,0.0293,1,0
2024-09-30T06:50:03.6800141Z,4,0,22990848,128,16,1,0.2673,1,0
2024-09-30T06:50:03.6859991Z,9,8.370326,22990848,128,64,5,0.0529,1,0
2024-09-30T06:50:04.5492306Z,7,10.959177,22990848,128,16,1,0.051,1,0
2024-09-30T06:50:04.6052504Z,6,14.381015,22990848,128,16,1,0.0386,1,0
2024-09-30T06:50:04.6092251Z,5,14.381015,22990848,128,16,1,0.1066,1,0
2024-09-30T06:50:04.6609033Z,3,11.722641,22990848,128,16,1,0.0183,1,0
2024-09-30T06:50:04.6750155Z,1,13.82918,22990848,128,16,1,0.0139,1,0
2024-09-30T06:50:04.6797491Z,10,11.240328,22990848,128,64,5,0.0372,1,0
2024-09-30T06:50:04.6836185Z,4,33.87753,22990848,128,64,5,0.0295,1,0
2024-09-30T06:50:04.6869790Z,8,33.87753,22990848,128,128,5,0.0257,1,0
2024-09-30T06:50:04.6905240Z,2,32.580814,22990848,128,64,3,0.0391,1,0
2024-09-30T06:50:04.6943476Z,9,32.580814,22990848,128,16,1,0.0416,1,0
2024-09-30T06:50:05.5336819Z,7,9.746647,22941696,128,128,3,0.0316,1,0
2024-09-30T06:50:05.5979782Z,6,14.215222,22941696,128,16,1,0.0642,1,0
2024-09-30T06:50:05.6051206Z,5,18.319519,22941696,128,128,5,0.0378,1,0
2024-09-30T06:50:05.6577546Z,1,23.597843,22941696,128,64,4,0.0795,1,0
2024-09-30T06:50:05.6741857Z,3,25.583317,22941696,128,16,1,0.0784,1,0
2024-09-30T06:50:05.6813912Z,8,46.276615,22941696,128,16,1,0.0217,1,0
2024-09-30T06:50:05.6850243Z,10,50.74519,22941696,128,128,5,0.0427,1,0
2024-09-30T06:50:05.6886072Z,2,113.6897,22941696,128,64,4,0.0372,1,0
2024-09-30T06:50:05.6956851Z,4,108.41137,22941696,128,16,1,0.0297,1,0
2024-09-30T06:50:05.6991732Z,9,104.08429,22941696,128,16,1,0.9305,1,0
2024-09-30T06:50:06.5055132Z,7,81.45123,23035904,128,128,5,0.0488,1,0
2024-09-30T06:50:06.5701292Z,5,9.506973,23035904,128,128,5,0.0882,1,0
2024-09-30T06:50:06.6011934Z,6,15.517929,23035904,128,64,5,0.0323,1,0
2024-09-30T06:50:06.6652527Z,1,16.785234,23035904,128,128,5,0.0176,1,0
2024-09-30T06:50:06.6693999Z,3,19.250307,23035904,128,64,5,0.0293,1,0
2024-09-30T06:50:06.6764543Z,10,20.65517,23035904,128,128,5,0.0296,1,0
2024-09-30T06:50:06.6861191Z,8,40.615837,23035904,128,16,1,0.0193,1,0
2024-09-30T06:50:06.6899502Z,2,34.60488,23035904,128,16,1,0.0244,1,0
2024-09-30T06:50:06.6936519Z,9,30.872503,23035904,128,64,5,0.034,1,0
2024-09-30T06:50:06.7009875Z,4,43.862377,23035904,128,64,5,0.0504,1,0
2024-09-30T06:50:07.5532971Z,7,16.590456,23035904,128,16,1,0.0486,1,0
2024-09-30T06:50:07.6119293Z,5,21.715054,23035904,128,64,5,0.1027,1,0
2024-09-30T06:50:07.6309843Z,6,24.92367,23035904,128,128,3,0.047,1,0
2024-09-30T06:50:07.6874778Z,1,15.153495,23035904,128,64,5,0.0327,1,0
2024-09-30T06:50:07.6910699Z,3,17.526632,23035904,128,64,5,0.0289,1,0
2024-09-30T06:50:07.6944509Z,10,22.598705,23035904,128,64,5,0.0312,1,0
2024-09-30T06:50:07.6983320Z,9,17.474108,23035904,128,64,5,0.0217,1,0
2024-09-30T06:50:07.7020862Z,8,14.2654915,23035904,128,16,1,0.0437,1,0
2024-09-30T06:50:07.7056847Z,4,8.672654,23035904,128,128,3,0.0267,1,0
2024-09-30T06:50:07.7092564Z,2,34.61832,23035904,128,16,1,0.0188,1,0
2024-09-30T06:50:08.5428849Z,7,29.239115,23035904,128,16,1,0.0744,1,0
2024-09-30T06:50:08.6139890Z,6,33.78235,23035904,128,16,1,0.0416,1,0
2024-09-30T06:50:08.6241613Z,5,59.845734,23035904,128,16,1,0.0314,1,0
2024-09-30T06:50:08.6827932Z,1,37.06794,23035904,128,64,5,0.0456,1,0
2024-09-30T06:50:08.6987901Z,2,30.666647,23035904,128,16,1,0.0401,1,0
2024-09-30T06:50:08.7055666Z,3,64.44114,23035904,128,64,5,0.036,1,0
2024-09-30T06:50:08.7094198Z,9,33.83452,23035904,128,16,1,0.2824,1,0
2024-09-30T06:50:08.7127925Z,4,39.182854,23035904,128,128,3,0.0342,1,0
2024-09-30T06:50:08.7158231Z,8,59.897903,23035904,128,64,5,0.0395,1,0
2024-09-30T06:50:08.7190366Z,10,26.066864,23035904,128,128,3,0.0368,1,0
2024-09-30T06:50:09.5340857Z,7,3.8256812,23035904,128,128,5,0.0403,1,0
2024-09-30T06:50:09.6049117Z,5,9.2764845,23035904,128,16,1,0.3155,1,0
2024-09-30T06:50:09.6269847Z,6,9.2764845,23035904,128,16,1,0.0345,1,0
2024-09-30T06:50:09.6856338Z,1,14.462772,23035904,128,128,5,0.0328,1,0
2024-09-30T06:50:09.7052394Z,4,16.095179,23035904,128,16,1,0.0423,1,0
2024-09-30T06:50:09.7116510Z,10,14.914585,23035904,128,64,5,0.0277,1,0
2024-09-30T06:50:09.7151613Z,2,35.391365,23035904,128,64,5,0.0257,1,0
2024-09-30T06:50:09.7189383Z,8,30.205078,23035904,128,128,5,0.0677,1,0
2024-09-30T06:50:09.7226089Z,3,25.927586,23035904,128,64,5,0.0184,1,0
2024-09-30T06:50:09.7262325Z,9,35.391365,23035904,128,128,5,0.0231,1,0
2024-09-30T06:50:10.5411719Z,7,3.8396573,23035904,128,16,1,0.0484,1,0
2024-09-30T06:50:10.6324794Z,6,10.142161,23035904,128,64,5,0.0778,1,0
2024-09-30T06:50:10.6429941Z,5,10.142161,23035904,128,16,1,0.0523,1,0
2024-09-30T06:50:10.6953278Z,1,15.388267,23035904,128,64,5,0.029,1,0
2024-09-30T06:50:10.7141039Z,4,28.297396,23035904,128,128,5,0.0305,1,0
2024-09-30T06:50:10.7182216Z,10,16.412022,23035904,128,64,5,0.048,1,0
2024-09-30T06:50:10.7213318Z,8,21.994892,23035904,128,64,5,0.023,1,0
2024-09-30T06:50:10.7253598Z,2,21.994892,23035904,128,64,5,0.0683,1,0
2024-09-30T06:50:10.7318580Z,9,16.748787,23035904,128,16,1,0.071,1,0
2024-09-30T06:50:10.7357734Z,3,32.561527,23035904,128,128,5,0.0434,1,0
2024-09-30T06:50:11.5524060Z,7,23.384285,23113728,128,64,5,0.0498,1,0
2024-09-30T06:50:11.6327438Z,6,30.281664,23113728,128,128,5,0.0575,1,0
2024-09-30T06:50:11.6429481Z,5,30.281664,23113728,128,128,5,0.0366,1,0
2024-09-30T06:50:11.6980536Z,1,15.252196,23113728,128,16,1,0.0518,1,0
2024-09-30T06:50:11.7138970Z,4,18.868183,23113728,128,16,1,0.0289,1,0
2024-09-30T06:50:11.7238588Z,2,17.732365,23113728,128,16,1,0.0672,1,0
2024-09-30T06:50:11.7277851Z,10,10.834986,23113728,128,128,5,0.0217,1,0
2024-09-30T06:50:11.7311565Z,9,10.834986,23113728,128,64,5,0.0467,1,0
2024-09-30T06:50:11.7349076Z,8,32.37476,23113728,128,128,5,0.0289,1,0
2024-09-30T06:50:11.7421288Z,3,26.05035,23113728,128,64,5,0.0253,1,0
2024-09-30T06:50:12.5370309Z,7,28.668636,23113728,128,64,5,0.04,1,0
2024-09-30T06:50:12.6105121Z,6,33.278976,23113728,128,128,5,0.0352,1,0
2024-09-30T06:50:12.6452487Z,5,7.228626,23113728,128,128,5,0.0329,1,0
2024-09-30T06:50:12.7093997Z,9,9.221876,23113728,128,16,1,0.03,1,0
2024-09-30T06:50:12.7190836Z,1,11.45509,23113728,128,128,5,0.0325,1,0
2024-09-30T06:50:12.7228969Z,4,14.843648,23113728,128,128,5,0.0328,1,0
2024-09-30T06:50:12.7263798Z,2,10.233307,23113728,128,16,1,0.0295,1,0
2024-09-30T06:50:12.7304388Z,8,10.233307,23113728,128,16,1,0.0402,1,0
2024-09-30T06:50:12.7337917Z,10,31.934427,23113728,128,64,5,0.0277,1,0
2024-09-30T06:50:12.7376722Z,3,31.934427,23113728,128,16,1,0.0175,1,0
2024-09-30T06:50:13.5507262Z,7,29.628496,23113728,128,16,1,0.0446,1,0
2024-09-30T06:50:13.6370125Z,6,34.109016,23158784,128,16,1,0.0266,1,0
2024-09-30T06:50:13.6500538Z,5,16.002298,23158784,128,128,3,0.0655,1,0
2024-09-30T06:50:13.7045137Z,1,20.189302,23158784,128,16,1,0.052,1,0
2024-09-30T06:50:13.7284913Z,4,23.883125,23158784,128,16,1,0.0354,1,0
2024-09-30T06:50:13.7316358Z,10,24.950932,23158784,128,64,5,0.0237,1,0
2024-09-30T06:50:13.7346947Z,2,24.60952,23158784,128,64,5,0.0221,1,0
2024-09-30T06:50:13.7377629Z,9,32.43039,23158784,128,128,5,0.0184,1,0
2024-09-30T06:50:13.7415247Z,8,20.422516,23158784,128,64,5,0.0272,1,0
2024-09-30T06:50:13.7442189Z,3,13.0277815,23158784,128,16,1,0.0352,1,0
2024-09-30T06:50:14.5412885Z,7,3.474164,23158784,128,128,5,0.0615,1,0
2024-09-30T06:50:14.6537721Z,6,8.882647,23158784,128,64,5,0.038,1,0
2024-09-30T06:50:14.6637534Z,5,8.882647,23158784,128,64,5,0.0388,1,0
2024-09-30T06:50:14.7155801Z,1,14.349611,23158784,128,16,1,0.0307,1,0
2024-09-30T06:50:14.7374345Z,4,16.391783,23158784,128,64,5,0.0365,1,0
2024-09-30T06:50:14.7413717Z,9,15.703715,23158784,128,16,1,0.0977,1,0
2024-09-30T06:50:14.7449851Z,8,10.295233,23158784,128,128,5,0.0402,1,0
2024-09-30T06:50:14.7486172Z,2,36.237453,23158784,128,128,5,0.0225,1,0
2024-09-30T06:50:14.7522351Z,10,30.770489,23158784,128,64,5,0.0332,1,0
2024-09-30T06:50:14.7560451Z,3,25.94222,23158784,128,16,1,0.0408,1,0
2024-09-30T06:50:15.5239392Z,7,29.126522,23351296,128,128,5,0.0944,1,0
2024-09-30T06:50:15.6627562Z,5,8.412965,23351296,128,16,1,0.039,1,0
2024-09-30T06:50:15.6691859Z,6,8.412965,23351296,128,128,5,0.035,1,0
2024-09-30T06:50:15.6912641Z,1,14.877724,23351296,128,16,1,0.05,1,0
2024-09-30T06:50:15.7406389Z,9,16.548925,23351296,128,128,5,0.0789,1,0
2024-09-30T06:50:15.7443962Z,10,42.392357,23351296,128,64,5,0.0256,1,0
2024-09-30T06:50:15.7481786Z,4,37.163692,23351296,128,16,1,0.0438,1,0
2024-09-30T06:50:15.7518004Z,8,37.163692,23351296,128,16,1,0.0223,1,0
2024-09-30T06:50:15.7553701Z,3,30.698933,23351296,128,64,5,0.0228,1,0
2024-09-30T06:50:15.7594105Z,2,26.18481,23351296,128,128,3,0.059,1,0
2024-09-30T06:50:16.5385647Z,7,3.0667238,23351296,128,64,5,0.0482,1,0
2024-09-30T06:50:16.6692664Z,6,8.553657,23351296,128,128,5,0.0405,1,0
2024-09-30T06:50:16.6730639Z,5,8.553657,23351296,128,64,5,0.0631,1,0
2024-09-30T06:50:16.7102389Z,1,13.018771,23351296,128,16,1,0.045,1,0
2024-09-30T06:50:16.7558298Z,4,14.608366,23351296,128,16,1,0.0271,1,0
2024-09-30T06:50:16.7598587Z,8,14.929946,23351296,128,128,5,0.0122,1,0
2024-09-30T06:50:16.7633582Z,9,9.121434,23351296,128,16,1,0.0356,1,0
2024-09-30T06:50:16.7670105Z,3,16.934793,23351296,128,128,3,0.0256,1,0
