Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-17 오후 3:55:41, 0.77, 45.00, 316229, 149728, 0, 0.63
2024-09-17 오후 3:55:42, 0.00, 45.00, 321767, 152352, 0, 0.64
2024-09-17 오후 3:55:43, 0.38, 45.00, 327246, 154948, 0, 0.67
2024-09-17 오후 3:55:44, 0.38, 45.00, 332726, 157545, 0, 0.60
2024-09-17 오후 3:55:45, 0.77, 45.00, 338324, 160198, 0, 0.59
2024-09-17 오후 3:55:46, 0.00, 45.00, 343923, 162852, 0, 0.60
2024-09-17 오후 3:55:47, 1.52, 45.00, 349520, 165504, 0, 0.56
2024-09-17 오후 3:55:48, 0.38, 45.00, 355060, 168130, 0, 0.56
2024-09-17 오후 3:55:49, 0.38, 45.00, 360540, 170727, 0, 0.65
2024-09-17 오후 3:55:50, 0.39, 45.00, 366080, 173353, 0, 0.55
2024-09-17 오후 3:55:51, 0.00, 45.00, 371736, 176033, 0, 0.64
2024-09-17 오후 3:55:52, 0.38, 45.00, 377392, 178713, 0, 0.62
2024-09-17 오후 3:55:53, 0.77, 45.00, 383047, 181392, 0, 0.59
2024-09-17 오후 3:55:54, 0.00, 45.00, 388585, 184016, 0, 0.56
2024-09-17 오후 3:55:55, 0.38, 45.00, 394064, 186612, 0, 0.58
2024-09-17 오후 3:55:56, 0.38, 45.00, 399602, 189236, 0, 0.68
2024-09-17 오후 3:55:57, 0.38, 45.00, 405022, 191804, 0, 0.60
2024-09-17 오후 3:55:58, 0.38, 45.00, 410560, 194428, 0, 0.65
2024-09-17 오후 3:55:59, 0.38, 45.00, 416157, 197080, 0, 0.71
2024-09-17 오후 3:56:01, 0.38, 45.00, 421636, 199676, 0, 0.69
2024-09-17 오후 3:56:02, 0.00, 45.00, 427056, 202244, 0, 0.65
2024-09-17 오후 3:56:03, 1.15, 45.00, 432654, 204897, 0, 0.65
2024-09-17 오후 3:56:04, 0.00, 45.00, 438371, 207607, 0, 0.60
2024-09-17 오후 3:56:05, 0.00, 45.00, 443851, 210204, 0, 0.51
2024-09-17 오후 3:56:06, 0.76, 45.00, 449508, 212885, 0, 0.69
2024-09-17 오후 3:56:07, 0.00, 45.00, 454989, 215483, 0, 0.61
2024-09-17 오후 3:56:08, 0.00, 45.00, 460528, 218108, 0, 0.65
2024-09-17 오후 3:56:09, 0.38, 45.00, 466067, 220733, 0, 0.69
2024-09-17 오후 3:56:10, 0.38, 45.00, 471723, 223413, 0, 0.69
2024-09-17 오후 3:56:11, 0.38, 45.00, 477378, 226092, 0, 0.65
2024-09-17 오후 3:56:12, 0.00, 45.00, 482975, 228744, 0, 0.83
2024-09-17 오후 3:56:13, 0.76, 45.00, 488513, 231368, 0, 0.66
2024-09-17 오후 3:56:14, 0.38, 45.00, 493992, 233964, 0, 0.59
2024-09-17 오후 3:56:15, 0.39, 45.00, 499412, 236532, 0, 0.60
2024-09-17 오후 3:56:16, 0.00, 45.00, 504891, 239128, 0, 0.55
2024-09-17 오후 3:56:17, 1.52, 45.00, 510429, 241752, 0, 0.45
2024-09-17 오후 3:56:18, 1.15, 45.00, 515967, 244376, 0, 0.52
2024-09-17 오후 3:56:19, 0.38, 45.00, 521328, 246916, 0, 0.53
2024-09-17 오후 3:56:20, 0.00, 45.00, 526985, 249597, 0, 0.24
2024-09-17 오후 3:56:21, 0.77, 45.00, 532643, 252279, 0, 0.21
2024-09-17 오후 3:56:22, 0.00, 45.00, 538182, 254904, 0, 0.21
2024-09-17 오후 3:56:23, 1.02, 45.00, 539653, 257780, 0, 11.48
2024-09-17 오후 3:56:26, 0.28, 45.00, 546666, 259734, 0, 1638.60
2024-09-17 오후 3:56:27, 0.72, 45.00, 552322, 262191, 0, 50.65
2024-09-17 오후 3:56:28, 1.11, 45.00, 558450, 264508, 0, 44.88
2024-09-17 오후 3:56:29, 0.00, 45.00, 564106, 267188, 0, 1.45
2024-09-17 오후 3:56:30, 0.38, 45.00, 569998, 269980, 0, 1.65
2024-09-17 오후 3:56:31, 0.39, 45.00, 575831, 272744, 0, 1.51
2024-09-17 오후 3:56:32, 0.38, 45.00, 581664, 275508, 0, 1.54
2024-09-17 오후 3:56:33, 0.39, 45.00, 587556, 278300, 0, 1.43
2024-09-17 오후 3:56:34, 0.39, 45.00, 593330, 281036, 0, 2.00
2024-09-17 오후 3:56:35, 0.00, 45.00, 599222, 283828, 0, 1.48
2024-09-17 오후 3:56:36, 0.38, 45.00, 604524, 286340, 0, 1.48
2024-09-17 오후 3:56:37, 0.00, 45.00, 610357, 289104, 0, 1.26
2024-09-17 오후 3:56:38, 0.38, 45.00, 616249, 291896, 0, 1.31
2024-09-17 오후 3:56:39, 0.00, 45.00, 622141, 294688, 0, 1.39
2024-09-17 오후 3:56:40, 0.38, 45.00, 628033, 297480, 0, 1.99
2024-09-17 오후 3:56:41, 0.00, 45.00, 631807, 299270, 0, 1.44
2024-09-17 오후 3:56:42, 0.76, 45.00, 636873, 301670, 0, 1.66
2024-09-17 오후 3:56:43, 0.00, 45.00, 642647, 304406, 0, 1.38
2024-09-17 오후 3:56:44, 0.38, 45.00, 646830, 306388, 0, 1.06
2024-09-17 오후 3:56:45, 0.38, 45.00, 652486, 309068, 0, 1.51
2024-09-17 오후 3:56:46, 0.00, 45.00, 658378, 311860, 0, 1.40
2024-09-17 오후 3:56:47, 0.38, 45.00, 664270, 314652, 0, 1.40
2024-09-17 오후 3:56:48, 0.00, 45.00, 670044, 317388, 0, 1.53
2024-09-17 오후 3:56:49, 0.38, 45.00, 675936, 320180, 0, 1.57
2024-09-17 오후 3:56:50, 0.00, 45.00, 681769, 322944, 0, 1.46
2024-09-17 오후 3:56:52, 0.38, 45.00, 687602, 325708, 0, 1.47
2024-09-17 오후 3:56:53, 0.00, 45.00, 692904, 328220, 0, 0.98
2024-09-17 오후 3:56:54, 0.38, 45.00, 698796, 331012, 0, 1.35
2024-09-17 오후 3:56:55, 0.39, 45.00, 704629, 333776, 0, 0.80
2024-09-17 오후 3:56:56, 0.00, 45.00, 710521, 336568, 0, 0.95
2024-09-17 오후 3:56:57, 0.00, 45.00, 716413, 339360, 0, 1.49
2024-09-17 오후 3:56:58, 0.39, 45.00, 720187, 341150, 0, 1.53
2024-09-17 오후 3:56:59, 0.00, 45.00, 725253, 343550, 0, 1.47
2024-09-17 오후 3:57:00, 0.38, 45.00, 729318, 345476, 0, 1.20
2024-09-17 오후 3:57:01, 0.00, 45.00, 735210, 348268, 0, 0.98
2024-09-17 오후 3:57:02, 0.00, 45.00, 740866, 350948, 0, 1.64
2024-09-17 오후 3:57:03, 0.38, 45.00, 746758, 353740, 0, 1.52
2024-09-17 오후 3:57:04, 0.00, 45.00, 752591, 356504, 0, 1.56
2024-09-17 오후 3:57:05, 0.38, 45.00, 758424, 359268, 0, 1.42
2024-09-17 오후 3:57:06, 0.00, 45.00, 764316, 362060, 0, 1.49
2024-09-17 오후 3:57:07, 1.14, 45.00, 770149, 364824, 0, 1.27
2024-09-17 오후 3:57:08, 0.39, 45.00, 775982, 367588, 0, 1.38
2024-09-17 오후 3:57:09, 0.76, 45.00, 781284, 370100, 0, 1.31
2024-09-17 오후 3:57:10, 0.00, 45.00, 787176, 372892, 0, 1.20
2024-09-17 오후 3:57:11, 1.16, 45.00, 793009, 375656, 0, 1.18
2024-09-17 오후 3:57:12, 0.00, 45.00, 798901, 378448, 0, 1.40
2024-09-17 오후 3:57:13, 0.00, 45.00, 804793, 381240, 0, 1.26
2024-09-17 오후 3:57:14, 0.38, 45.00, 809390, 383419, 0, 1.13
2024-09-17 오후 3:57:15, 0.00, 45.00, 812926, 385095, 0, 1.07
2024-09-17 오후 3:57:16, 0.38, 45.00, 818346, 387663, 0, 1.30
2024-09-17 오후 3:57:17, 1.14, 45.00, 823590, 390148, 0, 1.27
2024-09-17 오후 3:57:18, 0.38, 45.00, 829482, 392940, 0, 1.33
2024-09-17 오후 3:57:19, 0.00, 45.00, 835138, 395620, 0, 1.31
2024-09-17 오후 3:57:20, 0.00, 45.00, 841030, 398412, 0, 1.24
2024-09-17 오후 3:57:21, 0.00, 45.00, 846863, 401176, 0, 0.69
2024-09-17 오후 3:57:22, 0.00, 45.00, 852696, 403940, 0, 0.61
2024-09-17 오후 3:57:23, 1.16, 45.00, 858529, 406704, 0, 1.22
2024-09-17 오후 3:57:24, 0.00, 45.00, 864362, 409468, 0, 1.26
2024-09-17 오후 3:57:25, 0.00, 45.00, 869664, 411980, 0, 0.72
2024-09-17 오후 3:57:26, 0.38, 45.00, 875556, 414772, 0, 1.22
2024-09-17 오후 3:57:27, 0.00, 45.00, 881389, 417536, 0, 1.19
2024-09-17 오후 3:57:28, 0.38, 45.00, 887281, 420328, 0, 1.29
2024-09-17 오후 3:57:29, 0.00, 45.00, 893173, 423120, 0, 1.34
2024-09-17 오후 3:57:30, 0.38, 45.00, 898830, 425801, 0, 1.08
2024-09-17 오후 3:57:31, 0.38, 45.00, 902544, 427562, 0, 1.16
2024-09-17 오후 3:57:32, 1.14, 45.00, 906785, 429571, 0, 1.44
2024-09-17 오후 3:57:33, 0.00, 45.00, 911970, 432028, 0, 1.38
2024-09-17 오후 3:57:34, 0.38, 45.00, 917862, 434820, 0, 1.22
2024-09-17 오후 3:57:35, 0.00, 45.00, 923518, 437500, 0, 1.26
2024-09-17 오후 3:57:36, 0.39, 45.00, 929410, 440292, 0, 0.71
2024-09-17 오후 3:57:37, 0.00, 45.00, 935243, 443056, 0, 1.39
2024-09-17 오후 3:57:38, 0.38, 45.00, 941076, 445820, 0, 1.46
2024-09-17 오후 3:57:39, 0.00, 45.00, 946968, 448612, 0, 1.26
2024-09-17 오후 3:57:40, 0.38, 45.00, 952801, 451376, 0, 1.33
2024-09-17 오후 3:57:41, 0.39, 45.00, 958634, 454140, 0, 1.13
2024-09-17 오후 3:57:42, 0.38, 45.00, 963936, 456652, 0, 1.28
2024-09-17 오후 3:57:43, 0.00, 45.00, 969828, 459444, 0, 1.31
2024-09-17 오후 3:57:45, 0.77, 45.00, 975661, 462208, 0, 1.42
2024-09-17 오후 3:57:46, 0.39, 45.00, 981553, 465000, 0, 1.44
2024-09-17 오후 3:57:47, 0.38, 45.00, 987445, 467792, 0, 1.24
2024-09-17 오후 3:57:48, 0.39, 45.00, 991219, 469582, 0, 1.23
2024-09-17 오후 3:57:49, 0.00, 45.00, 995224, 471479, 0, 1.31
2024-09-17 오후 3:57:50, 0.38, 45.00, 1000998, 474215, 0, 1.42
2024-09-17 오후 3:57:51, 1.14, 45.00, 1006242, 476700, 0, 1.39
2024-09-17 오후 3:57:52, 0.00, 45.00, 1011898, 479380, 0, 1.44
2024-09-17 오후 3:57:53, 0.38, 45.00, 1017790, 482172, 0, 1.23
2024-09-17 오후 3:57:54, 0.00, 45.00, 1023623, 484936, 0, 1.30
2024-09-17 오후 3:57:55, 1.53, 45.00, 1029456, 487700, 0, 1.39
2024-09-17 오후 3:57:56, 0.00, 45.00, 1035348, 490492, 0, 1.29
2024-09-17 오후 3:57:57, 0.38, 45.00, 1041181, 493256, 0, 1.13
2024-09-17 오후 3:57:58, 0.38, 45.00, 1047014, 496020, 0, 1.36
2024-09-17 오후 3:57:59, 0.76, 45.00, 1052316, 498532, 0, 0.80
2024-09-17 오후 3:58:00, 0.38, 45.00, 1058149, 501296, 0, 20.11
2024-09-17 오후 3:58:01, 0.38, 45.00, 1064041, 504088, 0, 1.45
2024-09-17 오후 3:58:02, 0.39, 45.00, 1069933, 506880, 0, 0.98
2024-09-17 오후 3:58:03, 0.38, 45.00, 1073943, 508782, 0, 1.01
2024-09-17 오후 3:58:04, 0.39, 45.00, 1078125, 510763, 0, 1.14
2024-09-17 오후 3:58:05, 0.00, 45.00, 1083486, 513303, 0, 1.71
2024-09-17 오후 3:58:06, 0.38, 45.00, 1088730, 515788, 0, 1.49
2024-09-17 오후 3:58:07, 0.38, 45.00, 1094386, 518468, 0, 1.72
2024-09-17 오후 3:58:08, 0.00, 45.00, 1100278, 521260, 0, 1.59
2024-09-17 오후 3:58:09, 0.38, 45.00, 1106111, 524024, 0, 1.58
2024-09-17 오후 3:58:10, 0.38, 45.00, 1111944, 526788, 0, 1.58
2024-09-17 오후 3:58:11, 0.00, 45.00, 1117777, 529552, 0, 1.57
2024-09-17 오후 3:58:12, 0.00, 45.00, 1123610, 532316, 0, 1.37
2024-09-17 오후 3:58:13, 0.00, 45.00, 1128912, 534828, 0, 1.61
2024-09-17 오후 3:58:14, 0.38, 45.00, 1134745, 537592, 0, 1.60
2024-09-17 오후 3:58:15, 0.00, 45.00, 1140637, 540384, 0, 1.55
2024-09-17 오후 3:58:16, 0.00, 45.00, 1146529, 543176, 0, 1.54
2024-09-17 오후 3:58:17, 0.38, 45.00, 1150539, 545078, 0, 1.06
2024-09-17 오후 3:58:18, 0.38, 45.00, 1154721, 547059, 0, 1.23
2024-09-17 오후 3:58:19, 0.38, 45.00, 1160082, 549599, 0, 1.37
2024-09-17 오후 3:58:20, 0.00, 45.00, 1165326, 552084, 0, 1.47
2024-09-17 오후 3:58:21, 0.38, 45.00, 1170982, 554764, 0, 1.57
2024-09-17 오후 3:58:22, 0.38, 45.00, 1176874, 557556, 0, 1.23
2024-09-17 오후 3:58:23, 0.39, 45.00, 1182707, 560320, 0, 1.47
2024-09-17 오후 3:58:24, 0.38, 45.00, 1188540, 563084, 0, 1.51
2024-09-17 오후 3:58:25, 0.38, 45.00, 1194314, 565820, 0, 1.64
2024-09-17 오후 3:58:26, 1.15, 45.00, 1200206, 568612, 0, 1.14
2024-09-17 오후 3:58:27, 0.77, 45.00, 1205508, 571124, 0, 0.88
2024-09-17 오후 3:58:28, 0.00, 45.00, 1211341, 573888, 0, 1.18
2024-09-17 오후 3:58:29, 0.00, 45.00, 1217233, 576680, 0, 1.03
2024-09-17 오후 3:58:30, 0.38, 45.00, 1223125, 579472, 0, 1.61
2024-09-17 오후 3:58:31, 0.00, 45.00, 1227135, 581374, 0, 1.41
2024-09-17 오후 3:58:32, 0.38, 45.00, 1231317, 583355, 0, 1.62
2024-09-17 오후 3:58:33, 0.00, 45.00, 1236737, 585923, 0, 1.77
2024-09-17 오후 3:58:34, 0.38, 45.00, 1241922, 588380, 0, 1.77
2024-09-17 오후 3:58:35, 0.00, 45.00, 1247814, 591172, 0, 1.81
2024-09-17 오후 3:58:37, 0.38, 45.00, 1253470, 593852, 0, 1.76
2024-09-17 오후 3:58:38, 0.39, 45.00, 1259362, 596644, 0, 1.79
2024-09-17 오후 3:58:39, 0.38, 45.00, 1265195, 599408, 0, 1.74
2024-09-17 오후 3:58:40, 0.00, 45.00, 1271028, 602172, 0, 1.70
2024-09-17 오후 3:58:41, 0.38, 45.00, 1276920, 604964, 0, 1.68
2024-09-17 오후 3:58:42, 0.38, 45.00, 1282694, 607700, 0, 1.74
2024-09-17 오후 3:58:43, 0.00, 45.00, 1288586, 610492, 0, 1.76
2024-09-17 오후 3:58:44, 0.38, 45.00, 1293888, 613004, 0, 1.78
2024-09-17 오후 3:58:45, 0.39, 45.00, 1299721, 615768, 0, 1.70
2024-09-17 오후 3:58:46, 0.38, 45.00, 1305613, 618560, 0, 1.68
2024-09-17 오후 3:58:47, 0.38, 45.00, 1311505, 621352, 0, 1.78
2024-09-17 오후 3:58:48, 0.38, 45.00, 1315691, 623337, 0, 1.31
2024-09-17 오후 3:58:49, 0.38, 45.00, 1321407, 626046, 0, 1.62
2024-09-17 오후 3:58:50, 0.00, 45.00, 1325589, 628027, 0, 1.63
2024-09-17 오후 3:58:51, 0.38, 45.00, 1330950, 630567, 0, 1.85
2024-09-17 오후 3:58:52, 0.38, 45.00, 1336194, 633052, 0, 1.64
2024-09-17 오후 3:58:53, 0.38, 45.00, 1342086, 635844, 0, 1.75
2024-09-17 오후 3:58:54, 0.00, 45.00, 1347742, 638524, 0, 1.71
2024-09-17 오후 3:58:55, 0.38, 45.00, 1353634, 641316, 0, 1.65
2024-09-17 오후 3:58:56, 0.38, 45.00, 1359467, 644080, 0, 1.74
2024-09-17 오후 3:58:57, 0.38, 45.00, 1365300, 646844, 0, 1.75
2024-09-17 오후 3:58:58, 0.38, 45.00, 1371192, 649636, 0, 1.75
2024-09-17 오후 3:58:59, 0.00, 45.00, 1376966, 652372, 0, 1.68
2024-09-17 오후 3:59:00, 0.77, 45.00, 1382858, 655164, 0, 1.32
2024-09-17 오후 3:59:01, 0.00, 45.00, 1388160, 657676, 0, 1.82
2024-09-17 오후 3:59:02, 0.77, 45.00, 1393993, 660440, 0, 1.71
2024-09-17 오후 3:59:03, 0.00, 45.00, 1399885, 663232, 0, 1.68
2024-09-17 오후 3:59:04, 0.38, 45.00, 1405777, 666024, 0, 1.73
2024-09-17 오후 3:59:05, 0.00, 45.00, 1409963, 668009, 0, 0.89
2024-09-17 오후 3:59:06, 0.39, 45.00, 1415207, 670494, 0, 1.44
2024-09-17 오후 3:59:07, 0.38, 45.00, 1419448, 672503, 0, 1.15
2024-09-17 오후 3:59:08, 0.00, 45.00, 1425222, 675239, 0, 1.83
2024-09-17 오후 3:59:09, 0.38, 45.00, 1430466, 677724, 0, 1.72
2024-09-17 오후 3:59:10, 0.00, 45.00, 1436122, 680404, 0, 1.69
2024-09-17 오후 3:59:11, 0.00, 45.00, 1442014, 683196, 0, 1.38
2024-09-17 오후 3:59:12, 0.38, 45.00, 1447906, 685988, 0, 1.71
2024-09-17 오후 3:59:13, 0.38, 45.00, 1453739, 688752, 0, 1.73
2024-09-17 오후 3:59:14, 0.00, 45.00, 1459572, 691516, 0, 1.70
2024-09-17 오후 3:59:15, 0.38, 45.00, 1465405, 694280, 0, 1.67
2024-09-17 오후 3:59:16, 0.00, 45.00, 1471238, 697044, 0, 1.78
2024-09-17 오후 3:59:17, 0.38, 45.00, 1477130, 699836, 0, 1.68
2024-09-17 오후 3:59:18, 0.38, 45.00, 1482432, 702348, 0, 1.69
2024-09-17 오후 3:59:19, 0.00, 45.00, 1488265, 705112, 0, 1.68
2024-09-17 오후 3:59:20, 0.38, 45.00, 1494157, 707904, 0, 1.63
2024-09-17 오후 3:59:21, 0.38, 45.00, 1500049, 710696, 0, 1.59
2024-09-17 오후 3:59:22, 0.00, 45.00, 1504235, 712681, 0, 1.31
2024-09-17 오후 3:59:23, 0.38, 45.00, 1509951, 715390, 0, 1.65
2024-09-17 오후 3:59:24, 0.38, 45.00, 1514133, 717371, 0, 1.55
2024-09-17 오후 3:59:26, 0.00, 45.00, 1519494, 719911, 0, 1.85
2024-09-17 오후 3:59:27, 0.39, 45.00, 1524738, 722396, 0, 1.53
2024-09-17 오후 3:59:28, 0.77, 45.00, 1530394, 725076, 0, 1.73
2024-09-17 오후 3:59:29, 1.15, 45.00, 1536286, 727868, 0, 1.52
2024-09-17 오후 3:59:30, 0.38, 45.00, 1542178, 730660, 0, 1.67
2024-09-17 오후 3:59:31, 0.00, 45.00, 1548011, 733424, 0, 1.87
2024-09-17 오후 3:59:32, 0.38, 45.00, 1553844, 736188, 0, 1.64
2024-09-17 오후 3:59:33, 0.39, 45.00, 1559677, 738952, 0, 1.35
2024-09-17 오후 3:59:34, 0.00, 45.00, 1565510, 741716, 0, 1.36
2024-09-17 오후 3:59:35, 0.00, 45.00, 1570812, 744228, 0, 1.36
2024-09-17 오후 3:59:36, 0.00, 45.00, 1576704, 747020, 0, 1.60
2024-09-17 오후 3:59:37, 0.38, 45.00, 1582537, 749784, 0, 1.68
2024-09-17 오후 3:59:38, 0.00, 45.00, 1588429, 752576, 0, 1.69
2024-09-17 오후 3:59:39, 0.38, 45.00, 1594321, 755368, 0, 1.83
2024-09-17 오후 3:59:40, 0.77, 45.00, 1598507, 757353, 0, 1.27
2024-09-17 오후 3:59:41, 0.00, 45.00, 1603751, 759838, 0, 1.58
2024-09-17 오후 3:59:42, 0.38, 45.00, 1607992, 761847, 0, 1.60
2024-09-17 오후 3:59:43, 0.00, 45.00, 1613766, 764583, 0, 1.74
2024-09-17 오후 3:59:44, 0.77, 45.00, 1619010, 767068, 0, 1.60
2024-09-17 오후 3:59:45, 0.38, 45.00, 1624666, 769748, 0, 1.50
2024-09-17 오후 3:59:46, 0.00, 45.00, 1630558, 772540, 0, 1.70
2024-09-17 오후 3:59:47, 0.38, 45.00, 1636450, 775332, 0, 1.59
2024-09-17 오후 3:59:48, 0.00, 45.00, 1642283, 778096, 0, 1.74
2024-09-17 오후 3:59:49, 0.38, 45.00, 1648116, 780860, 0, 1.71
2024-09-17 오후 3:59:50, 0.00, 45.00, 1654008, 783652, 0, 1.71
2024-09-17 오후 3:59:51, 0.39, 45.00, 1659782, 786388, 0, 1.77
2024-09-17 오후 3:59:52, 0.00, 45.00, 1665674, 789180, 0, 1.64
2024-09-17 오후 3:59:53, 0.76, 45.00, 1670976, 791692, 0, 1.61
2024-09-17 오후 3:59:54, 0.00, 45.00, 1676809, 794456, 0, 1.76
2024-09-17 오후 3:59:55, 0.38, 45.00, 1682701, 797248, 0, 1.57
2024-09-17 오후 3:59:56, 0.39, 45.00, 1688593, 800040, 0, 1.80
2024-09-17 오후 3:59:57, 0.00, 45.00, 1692779, 802025, 0, 1.34
2024-09-17 오후 3:59:58, 0.38, 45.00, 1698023, 804510, 0, 1.91
2024-09-17 오후 3:59:59, 0.38, 45.00, 1702264, 806519, 0, 1.85
2024-09-17 오후 4:00:00, 0.39, 45.00, 1707390, 808948, 0, 1.92
2024-09-17 오후 4:00:01, 0.00, 45.00, 1713282, 811740, 0, 1.67
2024-09-17 오후 4:00:02, 0.38, 45.00, 1718938, 814420, 0, 1.70
2024-09-17 오후 4:00:03, 0.00, 45.00, 1724830, 817212, 0, 1.69
2024-09-17 오후 4:00:04, 0.38, 45.00, 1730663, 819976, 0, 1.86
2024-09-17 오후 4:00:05, 0.00, 45.00, 1736496, 822740, 0, 1.80
2024-09-17 오후 4:00:06, 0.38, 45.00, 1742388, 825532, 0, 1.86
2024-09-17 오후 4:00:07, 0.00, 45.00, 1748162, 828268, 0, 1.64
2024-09-17 오후 4:00:08, 0.38, 45.00, 1754054, 831060, 0, 1.72
2024-09-17 오후 4:00:09, 0.39, 45.00, 1759356, 833572, 0, 1.77
2024-09-17 오후 4:00:10, 0.00, 45.00, 1765189, 836336, 0, 1.82
2024-09-17 오후 4:00:11, 0.77, 45.00, 1771081, 839128, 0, 1.63
2024-09-17 오후 4:00:12, 1.16, 45.00, 1776973, 841920, 0, 1.50
2024-09-17 오후 4:00:13, 0.39, 45.00, 1780983, 843822, 0, 1.34
2024-09-17 오후 4:00:14, 0.00, 45.00, 1785165, 845803, 0, 1.61
2024-09-17 오후 4:00:15, 0.00, 45.00, 1790526, 848343, 0, 1.80
2024-09-17 오후 4:00:16, 0.76, 45.00, 1795770, 850828, 0, 1.18
2024-09-17 오후 4:00:17, 0.39, 45.00, 1801426, 853508, 0, 1.76
2024-09-17 오후 4:00:19, 0.00, 45.00, 1807318, 856300, 0, 1.69
2024-09-17 오후 4:00:20, 0.38, 45.00, 1813210, 859092, 0, 1.64
2024-09-17 오후 4:00:21, 0.00, 45.00, 1819043, 861856, 0, 1.76
2024-09-17 오후 4:00:22, 0.38, 45.00, 1824876, 864620, 0, 1.68
2024-09-17 오후 4:00:23, 0.39, 45.00, 1830709, 867384, 0, 1.66
2024-09-17 오후 4:00:24, 0.38, 45.00, 1836542, 870148, 0, 1.72
2024-09-17 오후 4:00:25, 0.00, 45.00, 1841844, 872660, 0, 1.74
2024-09-17 오후 4:00:26, 1.16, 45.00, 1847736, 875452, 0, 1.48
2024-09-17 오후 4:00:27, 0.39, 45.00, 1853569, 878216, 0, 1.77
2024-09-17 오후 4:00:28, 0.39, 45.00, 1859461, 881008, 0, 1.69
2024-09-17 오후 4:00:29, 0.00, 45.00, 1863647, 882993, 0, 1.42
2024-09-17 오후 4:00:30, 0.39, 45.00, 1868891, 885478, 0, 1.30
2024-09-17 오후 4:00:31, 0.38, 45.00, 1873073, 887459, 0, 1.45
2024-09-17 오후 4:00:32, 0.38, 45.00, 1878258, 889916, 0, 1.69
2024-09-17 오후 4:00:33, 0.38, 45.00, 1884150, 892708, 0, 1.74
2024-09-17 오후 4:00:34, 0.00, 45.00, 1889806, 895388, 0, 1.73
2024-09-17 오후 4:00:35, 0.38, 45.00, 1895698, 898180, 0, 1.56
2024-09-17 오후 4:00:36, 0.00, 45.00, 1901531, 900944, 0, 1.86
2024-09-17 오후 4:00:37, 0.77, 45.00, 1907364, 903708, 0, 1.59
2024-09-17 오후 4:00:38, 0.00, 45.00, 1913256, 906500, 0, 1.76
2024-09-17 오후 4:00:39, 0.38, 45.00, 1919030, 909236, 0, 1.57
2024-09-17 오후 4:00:40, 0.39, 45.00, 1924922, 912028, 0, 1.31
2024-09-17 오후 4:00:41, 0.39, 45.00, 1930224, 914540, 0, 1.72
2024-09-17 오후 4:00:42, 0.38, 45.00, 1936057, 917304, 0, 1.13
2024-09-17 오후 4:00:43, 0.38, 45.00, 1941949, 920096, 0, 1.68
2024-09-17 오후 4:00:44, 0.38, 45.00, 1947841, 922888, 0, 1.35
2024-09-17 오후 4:00:45, 0.39, 45.00, 1951851, 924790, 0, 1.46
2024-09-17 오후 4:00:46, 0.38, 45.00, 1957271, 927358, 0, 1.59
2024-09-17 오후 4:00:47, 0.38, 45.00, 1961453, 929339, 0, 1.65
2024-09-17 오후 4:00:48, 0.00, 45.00, 1966638, 931796, 0, 1.85
2024-09-17 오후 4:00:49, 0.38, 45.00, 1972530, 934588, 0, 1.54
