Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-18 오후 3:27:44, 0.39, 39.00, 89764, 41890, 0, 0.00
2024-09-18 오후 3:27:45, 0.00, 39.00, 90345, 42161, 0, 0.00
2024-09-18 오후 3:27:46, 0.39, 39.00, 90926, 42432, 0, 0.00
2024-09-18 오후 3:27:47, 0.00, 39.00, 91507, 42703, 0, 0.00
2024-09-18 오후 3:27:48, 0.38, 39.00, 92088, 42974, 0, 0.00
2024-09-18 오후 3:27:49, 0.39, 39.00, 92669, 43245, 0, 0.00
2024-09-18 오후 3:27:50, 1.15, 39.00, 93250, 43516, 0, 0.00
2024-09-18 오후 3:27:51, 0.39, 39.00, 93831, 43787, 0, 0.00
2024-09-18 오후 3:27:52, 0.00, 39.00, 94528, 44112, 0, 0.00
2024-09-18 오후 3:27:53, 0.00, 39.00, 95109, 44383, 0, 0.00
2024-09-18 오후 3:27:54, 0.39, 39.00, 95690, 44654, 0, 0.00
2024-09-18 오후 3:27:55, 0.00, 39.00, 96271, 44925, 0, 0.00
2024-09-18 오후 3:27:56, 0.00, 39.00, 96852, 45196, 0, 0.00
2024-09-18 오후 3:27:57, 0.39, 39.00, 97433, 45467, 0, 0.00
2024-09-18 오후 3:27:58, 0.00, 39.00, 98014, 45738, 0, 0.00
2024-09-18 오후 3:27:59, 0.39, 39.00, 98595, 46009, 0, 0.00
2024-09-18 오후 3:28:00, 1.15, 39.00, 99176, 46280, 0, 0.00
2024-09-18 오후 3:28:01, 0.00, 39.00, 99757, 46551, 0, 0.00
2024-09-18 오후 3:28:03, 0.39, 39.00, 100338, 46822, 0, 0.00
2024-09-18 오후 3:28:04, 0.39, 39.00, 100919, 47093, 0, 0.00
2024-09-18 오후 3:28:05, 0.38, 39.00, 101500, 47364, 0, 0.00
2024-09-18 오후 3:28:06, 0.39, 39.00, 102081, 47635, 0, 0.00
2024-09-18 오후 3:28:07, 0.00, 39.00, 102720, 47933, 0, 0.00
2024-09-18 오후 3:28:08, 0.00, 39.00, 103301, 48204, 0, 0.00
2024-09-18 오후 3:28:09, 0.39, 39.00, 103824, 48475, 0, 0.00
2024-09-18 오후 3:28:10, 0.00, 39.00, 104405, 48719, 0, 0.00
2024-09-18 오후 3:28:11, 0.39, 39.00, 104986, 48990, 0, 0.00
2024-09-18 오후 3:28:12, 0.00, 39.00, 105625, 49288, 0, 0.00
2024-09-18 오후 3:28:13, 0.38, 39.00, 106206, 49559, 0, 0.00
2024-09-18 오후 3:28:14, 0.00, 39.00, 106787, 49830, 0, 0.00
2024-09-18 오후 3:28:15, 0.38, 39.00, 107368, 50101, 0, 0.00
2024-09-18 오후 3:28:16, 0.38, 39.00, 107949, 50372, 0, 0.10
2024-09-18 오후 3:28:17, 0.38, 39.00, 108588, 50670, 0, 0.09
2024-09-18 오후 3:28:18, 0.00, 39.00, 109169, 50941, 0, 0.00
2024-09-18 오후 3:28:19, 0.00, 39.00, 109750, 51212, 0, 0.00
2024-09-18 오후 3:28:20, 0.39, 39.00, 110331, 51483, 0, 0.00
2024-09-18 오후 3:28:21, 0.00, 39.00, 110912, 51754, 0, 0.00
2024-09-18 오후 3:28:22, 0.39, 39.00, 111493, 52025, 0, 0.00
2024-09-18 오후 3:28:23, 0.39, 39.00, 112074, 52296, 0, 0.00
2024-09-18 오후 3:28:24, 0.00, 39.00, 112655, 52567, 0, 0.00
2024-09-18 오후 3:28:25, 0.38, 39.00, 113236, 52838, 0, 0.00
2024-09-18 오후 3:28:26, 0.00, 39.00, 113817, 53109, 0, 0.00
2024-09-18 오후 3:28:27, 0.39, 39.00, 114398, 53380, 0, 0.00
2024-09-18 오후 3:28:28, 0.00, 39.00, 115038, 53679, 0, 0.00
2024-09-18 오후 3:28:29, 0.39, 39.00, 115619, 53950, 0, 0.00
2024-09-18 오후 3:28:30, 0.39, 39.00, 116200, 54221, 0, 0.00
2024-09-18 오후 3:28:31, 0.00, 39.00, 116781, 54492, 0, 0.00
2024-09-18 오후 3:28:32, 0.38, 39.00, 117362, 54763, 0, 0.00
2024-09-18 오후 3:28:33, 0.39, 39.00, 117943, 55034, 0, 0.00
2024-09-18 오후 3:28:34, 0.00, 39.00, 118524, 55305, 0, 0.00
2024-09-18 오후 3:28:35, 0.00, 39.00, 119105, 55576, 0, 0.00
2024-09-18 오후 3:28:36, 0.39, 39.00, 119686, 55847, 0, 0.00
2024-09-18 오후 3:28:37, 0.00, 39.00, 120267, 56118, 0, 0.00
2024-09-18 오후 3:28:38, 0.00, 39.00, 120848, 56389, 0, 0.00
2024-09-18 오후 3:28:39, 0.39, 39.00, 121429, 56660, 0, 0.00
2024-09-18 오후 3:28:40, 0.39, 39.00, 122010, 56931, 0, 0.00
2024-09-18 오후 3:28:41, 0.00, 39.00, 122591, 57202, 0, 0.00
2024-09-18 오후 3:28:42, 0.00, 39.00, 123172, 57473, 0, 0.00
2024-09-18 오후 3:28:43, 0.39, 39.00, 123753, 57744, 0, 0.00
2024-09-18 오후 3:28:44, 0.00, 39.00, 124334, 58015, 0, 0.00
2024-09-18 오후 3:28:45, 0.38, 39.00, 124915, 58286, 0, 0.00
2024-09-18 오후 3:28:46, 0.39, 39.00, 125496, 58557, 0, 0.00
2024-09-18 오후 3:28:47, 0.00, 39.00, 126077, 58828, 0, 0.00
2024-09-18 오후 3:28:48, 0.39, 39.00, 126658, 59099, 0, 0.00
2024-09-18 오후 3:28:49, 0.00, 39.00, 127239, 59370, 0, 0.00
2024-09-18 오후 3:28:50, 0.00, 39.00, 127820, 59641, 0, 0.00
2024-09-18 오후 3:28:51, 0.39, 39.00, 128401, 59912, 0, 0.00
2024-09-18 오후 3:28:52, 0.00, 39.00, 128982, 60183, 0, 0.00
2024-09-18 오후 3:28:53, 0.38, 39.00, 129563, 60454, 0, 0.00
2024-09-18 오후 3:28:54, 0.00, 39.00, 130144, 60725, 0, 0.00
2024-09-18 오후 3:28:55, 0.39, 39.00, 130725, 60996, 0, 0.00
2024-09-18 오후 3:28:56, 0.00, 39.00, 131306, 61267, 0, 0.00
2024-09-18 오후 3:28:57, 0.38, 39.00, 131887, 61538, 0, 0.00
2024-09-18 오후 3:28:58, 0.39, 39.00, 132468, 61809, 0, 0.00
2024-09-18 오후 3:28:59, 0.39, 39.00, 133049, 62080, 0, 0.00
2024-09-18 오후 3:29:00, 1.15, 39.00, 133630, 62351, 0, 0.00
2024-09-18 오후 3:29:01, 0.00, 39.00, 134211, 62622, 0, 0.00
2024-09-18 오후 3:29:02, 0.00, 39.00, 134792, 62893, 0, 0.00
2024-09-18 오후 3:29:03, 0.39, 39.00, 135373, 63164, 0, 0.00
2024-09-18 오후 3:29:04, 0.39, 39.00, 135954, 63435, 0, 0.00
2024-09-18 오후 3:29:05, 0.00, 39.00, 136535, 63706, 0, 0.00
2024-09-18 오후 3:29:06, 0.38, 39.00, 137116, 63977, 0, 0.00
2024-09-18 오후 3:29:07, 0.00, 39.00, 137697, 64248, 0, 0.00
2024-09-18 오후 3:29:08, 0.39, 39.00, 138278, 64519, 0, 0.00
2024-09-18 오후 3:29:09, 0.00, 39.00, 138859, 64790, 0, 0.00
2024-09-18 오후 3:29:10, 0.39, 39.00, 139440, 65061, 0, 0.00
2024-09-18 오후 3:29:11, 0.39, 39.00, 140021, 65332, 0, 0.00
2024-09-18 오후 3:29:12, 0.00, 39.00, 140602, 65603, 0, 0.00
2024-09-18 오후 3:29:13, 0.39, 39.00, 141183, 65874, 0, 0.00
2024-09-18 오후 3:29:15, 0.39, 39.00, 141764, 66145, 0, 0.00
2024-09-18 오후 3:29:16, 0.00, 39.00, 142345, 66416, 0, 0.00
2024-09-18 오후 3:29:17, 0.38, 39.00, 142926, 66687, 0, 0.00
2024-09-18 오후 3:29:18, 0.00, 39.00, 143507, 66958, 0, 0.00
2024-09-18 오후 3:29:19, 0.00, 39.00, 144088, 67229, 0, 0.00
2024-09-18 오후 3:29:20, 0.00, 39.00, 144669, 67500, 0, 0.00
2024-09-18 오후 3:29:21, 0.00, 39.00, 145250, 67771, 0, 0.00
2024-09-18 오후 3:29:22, 0.38, 39.00, 145831, 68042, 0, 0.00
2024-09-18 오후 3:29:23, 0.00, 39.00, 146412, 68313, 0, 0.00
2024-09-18 오후 3:29:24, 0.39, 39.00, 146993, 68584, 0, 0.00
2024-09-18 오후 3:29:25, 0.39, 39.00, 147574, 68855, 0, 0.00
2024-09-18 오후 3:29:26, 0.38, 39.00, 148155, 69126, 0, 0.00
2024-09-18 오후 3:29:27, 0.38, 39.00, 148736, 69397, 0, 0.00
2024-09-18 오후 3:29:28, 0.38, 39.00, 149317, 69668, 0, 0.00
2024-09-18 오후 3:29:29, 0.39, 39.00, 149898, 69939, 0, 0.00
2024-09-18 오후 3:29:30, 0.39, 39.00, 150479, 70210, 0, 0.00
2024-09-18 오후 3:29:31, 0.00, 39.00, 151060, 70481, 0, 0.00
2024-09-18 오후 3:29:32, 0.00, 39.00, 151641, 70752, 0, 0.00
2024-09-18 오후 3:29:33, 0.00, 39.00, 152222, 71023, 0, 0.00
2024-09-18 오후 3:29:34, 0.39, 39.00, 152803, 71294, 0, 0.00
2024-09-18 오후 3:29:35, 0.00, 39.00, 153384, 71565, 0, 0.00
2024-09-18 오후 3:29:36, 0.39, 39.00, 153965, 71836, 0, 0.00
2024-09-18 오후 3:29:37, 0.00, 39.00, 154546, 72107, 0, 0.00
2024-09-18 오후 3:29:38, 0.39, 39.00, 155127, 72378, 0, 0.00
2024-09-18 오후 3:29:39, 0.39, 39.00, 155708, 72649, 0, 0.00
2024-09-18 오후 3:29:40, 0.00, 39.00, 156289, 72920, 0, 0.00
2024-09-18 오후 3:29:41, 0.39, 39.00, 156870, 73191, 0, 0.00
2024-09-18 오후 3:29:42, 0.38, 39.00, 157451, 73462, 0, 0.00
2024-09-18 오후 3:29:43, 0.38, 39.00, 158032, 73733, 0, 0.00
2024-09-18 오후 3:29:44, 0.39, 39.00, 158613, 74004, 0, 0.00
2024-09-18 오후 3:29:45, 0.00, 39.00, 159194, 74275, 0, 0.00
2024-09-18 오후 3:29:46, 0.00, 39.00, 159775, 74546, 0, 0.00
2024-09-18 오후 3:29:47, 0.39, 39.00, 160356, 74817, 0, 0.00
2024-09-18 오후 3:29:48, 0.00, 39.00, 160937, 75088, 0, 0.00
2024-09-18 오후 3:29:49, 0.00, 39.00, 161518, 75359, 0, 0.00
2024-09-18 오후 3:29:50, 0.39, 39.00, 162099, 75630, 0, 0.00
2024-09-18 오후 3:29:51, 0.00, 39.00, 162680, 75901, 0, 0.00
2024-09-18 오후 3:29:52, 0.00, 39.00, 163261, 76172, 0, 0.00
2024-09-18 오후 3:29:53, 0.00, 39.00, 163842, 76443, 0, 0.00
2024-09-18 오후 3:29:54, 0.38, 39.00, 164423, 76714, 0, 0.00
2024-09-18 오후 3:29:55, 0.00, 39.00, 165004, 76985, 0, 0.00
2024-09-18 오후 3:29:56, 0.00, 39.00, 165585, 77256, 0, 0.00
2024-09-18 오후 3:29:57, 0.38, 39.00, 166166, 77527, 0, 0.00
2024-09-18 오후 3:29:58, 0.00, 39.00, 166747, 77798, 0, 0.00
2024-09-18 오후 3:29:59, 0.38, 39.00, 167328, 78069, 0, 0.00
2024-09-18 오후 3:30:00, 0.39, 39.00, 167909, 78340, 0, 0.00
2024-09-18 오후 3:30:01, 0.38, 39.00, 168490, 78611, 0, 0.00
2024-09-18 오후 3:30:02, 0.38, 39.00, 169071, 78882, 0, 0.00
2024-09-18 오후 3:30:03, 0.39, 39.00, 169652, 79153, 0, 0.00
2024-09-18 오후 3:30:04, 0.38, 39.00, 170233, 79424, 0, 0.00
2024-09-18 오후 3:30:05, 0.39, 39.00, 170814, 79695, 0, 0.00
2024-09-18 오후 3:30:06, 0.00, 39.00, 171395, 79966, 0, 0.00
2024-09-18 오후 3:30:07, 0.39, 39.00, 171976, 80237, 0, 0.00
2024-09-18 오후 3:30:08, 0.00, 39.00, 172557, 80508, 0, 0.00
2024-09-18 오후 3:30:09, 0.00, 39.00, 173138, 80779, 0, 0.00
2024-09-18 오후 3:30:10, 0.39, 39.00, 173719, 81050, 0, 0.00
2024-09-18 오후 3:30:11, 0.00, 39.00, 174300, 81321, 0, 0.00
2024-09-18 오후 3:30:12, 0.39, 39.00, 174881, 81592, 0, 0.00
2024-09-18 오후 3:30:13, 0.39, 39.00, 175462, 81863, 0, 0.00
2024-09-18 오후 3:30:14, 0.00, 39.00, 176043, 82134, 0, 0.00
2024-09-18 오후 3:30:15, 0.00, 39.00, 176624, 82405, 0, 0.00
2024-09-18 오후 3:30:16, 0.39, 39.00, 177205, 82676, 0, 0.00
2024-09-18 오후 3:30:17, 0.00, 39.00, 177786, 82947, 0, 0.00
2024-09-18 오후 3:30:18, 0.38, 39.00, 178367, 83218, 0, 0.10
2024-09-18 오후 3:30:19, 0.00, 39.00, 178948, 83489, 0, 0.10
2024-09-18 오후 3:30:20, 0.38, 39.00, 179529, 83760, 0, 0.00
2024-09-18 오후 3:30:21, 0.00, 39.00, 180110, 84031, 0, 0.00
2024-09-18 오후 3:30:22, 0.38, 39.00, 180691, 84302, 0, 0.10
2024-09-18 오후 3:30:23, 0.00, 39.00, 181272, 84573, 0, 0.00
2024-09-18 오후 3:30:25, 0.39, 39.00, 181853, 84844, 0, 0.00
2024-09-18 오후 3:30:26, 0.00, 39.00, 182434, 85115, 0, 0.00
2024-09-18 오후 3:30:27, 0.38, 39.00, 183015, 85386, 0, 0.00
2024-09-18 오후 3:30:28, 0.39, 39.00, 183596, 85657, 0, 0.00
2024-09-18 오후 3:30:29, 0.00, 39.00, 184177, 85928, 0, 0.00
2024-09-18 오후 3:30:30, 0.00, 39.00, 184758, 86199, 0, 0.00
2024-09-18 오후 3:30:31, 0.39, 39.00, 185339, 86470, 0, 0.00
2024-09-18 오후 3:30:32, 0.00, 39.00, 185920, 86741, 0, 0.00
2024-09-18 오후 3:30:33, 0.00, 39.00, 186501, 87012, 0, 0.00
2024-09-18 오후 3:30:34, 0.00, 39.00, 187082, 87283, 0, 0.00
2024-09-18 오후 3:30:35, 0.39, 39.00, 187663, 87554, 0, 0.00
2024-09-18 오후 3:30:36, 0.00, 39.00, 188244, 87825, 0, 0.00
2024-09-18 오후 3:30:37, 0.38, 39.00, 188825, 88096, 0, 0.00
2024-09-18 오후 3:30:38, 0.00, 39.00, 189406, 88367, 0, 0.00
2024-09-18 오후 3:30:39, 0.38, 39.00, 189987, 88638, 0, 0.00
2024-09-18 오후 3:30:40, 0.00, 39.00, 190568, 88909, 0, 0.00
2024-09-18 오후 3:30:41, 0.00, 39.00, 191149, 89180, 0, 0.00
2024-09-18 오후 3:30:42, 0.38, 39.00, 191730, 89451, 0, 0.00
2024-09-18 오후 3:30:43, 0.00, 39.00, 192311, 89722, 0, 0.00
2024-09-18 오후 3:30:44, 0.00, 39.00, 192892, 89993, 0, 0.00
2024-09-18 오후 3:30:45, 0.38, 39.00, 193473, 90264, 0, 0.00
