Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-18 오후 1:12:05, 0.38, 41.00, 228622, 108266, 0, 0.00
2024-09-18 오후 1:12:06, 0.00, 41.00, 231563, 109657, 0, 0.00
2024-09-18 오후 1:12:07, 0.38, 41.00, 234504, 111048, 0, 0.00
2024-09-18 오후 1:12:08, 0.38, 41.00, 237445, 112439, 0, 0.00
2024-09-18 오후 1:12:09, 0.00, 41.00, 240386, 113830, 0, 0.00
2024-09-18 오후 1:12:10, 0.38, 41.00, 243327, 115221, 0, 0.00
2024-09-18 오후 1:12:11, 0.38, 41.00, 246268, 116612, 0, 0.00
2024-09-18 오후 1:12:12, 0.00, 41.00, 249268, 118031, 0, 0.00
2024-09-18 오후 1:12:13, 0.39, 41.00, 252209, 119422, 0, 0.06
2024-09-18 오후 1:12:14, 0.38, 41.00, 255268, 120869, 0, 0.08
2024-09-18 오후 1:12:15, 0.00, 41.00, 258209, 122260, 0, 0.00
2024-09-18 오후 1:12:16, 0.38, 41.00, 261150, 123651, 0, 0.00
2024-09-18 오후 1:12:17, 0.77, 41.00, 264091, 125042, 0, 0.00
2024-09-18 오후 1:12:18, 0.00, 41.00, 267209, 126517, 0, 0.00
2024-09-18 오후 1:12:19, 0.38, 41.00, 270150, 127908, 0, 0.04
2024-09-18 오후 1:12:20, 0.38, 41.00, 273091, 129299, 0, 0.04
2024-09-18 오후 1:12:21, 0.77, 41.00, 276032, 130690, 0, 0.04
2024-09-18 오후 1:12:22, 0.38, 41.00, 279150, 132165, 0, 0.04
2024-09-18 오후 1:12:23, 0.38, 41.00, 282091, 133556, 0, 0.02
2024-09-18 오후 1:12:24, 0.38, 41.00, 285032, 134947, 0, 0.04
2024-09-18 오후 1:12:25, 0.00, 41.00, 287973, 136338, 0, 0.04
2024-09-18 오후 1:12:26, 0.00, 41.00, 290914, 137729, 0, 0.02
2024-09-18 오후 1:12:28, 0.38, 41.00, 293855, 139120, 0, 0.04
2024-09-18 오후 1:12:29, 0.00, 41.00, 296796, 140511, 0, 0.02
2024-09-18 오후 1:12:30, 0.00, 41.00, 299737, 141902, 0, 0.02
2024-09-18 오후 1:12:31, 0.00, 41.00, 302678, 143293, 0, 0.02
2024-09-18 오후 1:12:32, 0.39, 41.00, 305619, 144684, 0, 0.00
2024-09-18 오후 1:12:33, 0.77, 41.00, 308560, 146075, 0, 0.04
2024-09-18 오후 1:12:34, 0.39, 41.00, 311501, 147466, 0, 0.02
2024-09-18 오후 1:12:35, 0.38, 41.00, 314501, 148885, 0, 0.00
2024-09-18 오후 1:12:36, 0.38, 41.00, 317442, 150276, 0, 0.00
2024-09-18 오후 1:12:37, 0.00, 41.00, 320383, 151667, 0, 0.00
2024-09-18 오후 1:12:38, 0.38, 41.00, 323324, 153058, 0, 0.00
2024-09-18 오후 1:12:39, 0.00, 41.00, 326265, 154449, 0, 0.00
2024-09-18 오후 1:12:40, 0.76, 41.00, 329382, 155923, 0, 0.00
2024-09-18 오후 1:12:41, 0.38, 41.00, 332323, 157314, 0, 0.00
2024-09-18 오후 1:12:42, 0.38, 41.00, 335264, 158705, 0, 0.00
2024-09-18 오후 1:12:43, 0.00, 41.00, 338264, 160124, 0, 0.00
2024-09-18 오후 1:12:44, 0.38, 41.00, 341205, 161515, 0, 0.02
2024-09-18 오후 1:12:45, 0.38, 41.00, 344264, 162962, 0, 0.00
2024-09-18 오후 1:12:46, 0.38, 41.00, 347205, 164353, 0, 0.00
2024-09-18 오후 1:12:47, 0.00, 41.00, 350146, 165744, 0, 0.00
2024-09-18 오후 1:12:48, 0.38, 41.00, 353087, 167135, 0, 0.00
2024-09-18 오후 1:12:49, 0.39, 41.00, 356028, 168526, 0, 0.00
2024-09-18 오후 1:12:50, 0.77, 41.00, 358969, 169917, 0, 0.00
2024-09-18 오후 1:12:51, 0.39, 41.00, 361910, 171308, 0, 0.00
2024-09-18 오후 1:12:52, 0.39, 41.00, 364851, 172699, 0, 0.00
2024-09-18 오후 1:12:53, 0.38, 41.00, 367792, 174090, 0, 0.00
2024-09-18 오후 1:12:54, 0.00, 41.00, 370733, 175481, 0, 0.00
2024-09-18 오후 1:12:55, 0.38, 41.00, 373674, 176872, 0, 0.00
2024-09-18 오후 1:12:56, 0.00, 41.00, 376615, 178263, 0, 0.00
2024-09-18 오후 1:12:57, 0.38, 41.00, 379732, 179737, 0, 0.00
2024-09-18 오후 1:12:58, 0.38, 41.00, 382673, 181128, 0, 0.08
2024-09-18 오후 1:12:59, 0.38, 41.00, 385614, 182519, 0, 0.08
2024-09-18 오후 1:13:00, 0.38, 41.00, 388613, 183937, 0, 0.02
2024-09-18 오후 1:13:01, 0.00, 41.00, 391554, 185328, 0, 0.04
2024-09-18 오후 1:13:02, 0.77, 41.00, 394495, 186719, 0, 0.04
2024-09-18 오후 1:13:03, 0.38, 41.00, 397436, 188110, 0, 0.02
2024-09-18 오후 1:13:04, 0.38, 41.00, 400377, 189501, 0, 0.02
2024-09-18 오후 1:13:05, 0.00, 41.00, 403318, 190892, 0, 0.00
2024-09-18 오후 1:13:06, 0.38, 41.00, 406377, 192339, 0, 0.06
2024-09-18 오후 1:13:07, 0.38, 41.00, 409318, 193730, 0, 0.08
2024-09-18 오후 1:13:08, 0.00, 41.00, 412317, 195148, 0, 0.08
2024-09-18 오후 1:13:09, 0.00, 41.00, 415258, 196539, 0, 0.02
2024-09-18 오후 1:13:10, 0.00, 41.00, 418199, 197930, 0, 0.04
2024-09-18 오후 1:13:11, 0.77, 41.00, 421140, 199321, 0, 0.02
2024-09-18 오후 1:13:12, 0.00, 41.00, 424081, 200712, 0, 0.02
2024-09-18 오후 1:13:13, 0.00, 41.00, 427022, 202103, 0, 0.02
2024-09-18 오후 1:13:14, 0.38, 41.00, 430139, 203577, 0, 0.02
2024-09-18 오후 1:13:15, 0.00, 41.00, 433080, 204968, 0, 0.00
2024-09-18 오후 1:13:16, 0.76, 41.00, 436021, 206359, 0, 0.00
2024-09-18 오후 1:13:17, 0.38, 41.00, 438962, 207750, 0, 0.00
2024-09-18 오후 1:13:18, 0.00, 41.00, 442021, 209197, 0, 0.00
2024-09-18 오후 1:13:19, 0.38, 41.00, 444962, 210588, 0, 0.00
2024-09-18 오후 1:13:20, 0.00, 41.00, 447961, 212006, 0, 0.02
2024-09-18 오후 1:13:21, 0.00, 41.00, 450902, 213397, 0, 0.00
2024-09-18 오후 1:13:23, 0.38, 41.00, 453843, 214788, 0, 0.00
2024-09-18 오후 1:13:24, 0.00, 41.00, 456960, 216262, 0, 0.00
2024-09-18 오후 1:13:25, 0.00, 41.00, 459901, 217653, 0, 0.00
2024-09-18 오후 1:13:26, 0.00, 41.00, 462842, 219044, 0, 0.00
2024-09-18 오후 1:13:27, 0.39, 41.00, 465783, 220435, 0, 0.00
2024-09-18 오후 1:13:28, 0.38, 41.00, 468724, 221826, 0, 0.00
2024-09-18 오후 1:13:29, 0.00, 41.00, 471665, 223217, 0, 0.00
2024-09-18 오후 1:13:30, 0.00, 41.00, 474606, 224608, 0, 0.00
2024-09-18 오후 1:13:31, 0.38, 41.00, 477547, 225999, 0, 0.00
2024-09-18 오후 1:13:32, 0.38, 41.00, 480488, 227390, 0, 0.00
2024-09-18 오후 1:13:33, 0.00, 41.00, 483429, 228781, 0, 0.00
2024-09-18 오후 1:13:34, 0.00, 41.00, 486546, 230255, 0, 0.00
2024-09-18 오후 1:13:35, 0.38, 41.00, 489487, 231646, 0, 0.00
2024-09-18 오후 1:13:36, 0.00, 41.00, 492428, 233037, 0, 0.00
2024-09-18 오후 1:13:37, 0.00, 41.00, 495369, 234428, 0, 0.02
2024-09-18 오후 1:13:38, 0.00, 41.00, 498310, 235819, 0, 0.00
2024-09-18 오후 1:13:39, 0.39, 41.00, 501251, 237210, 0, 0.00
2024-09-18 오후 1:13:40, 0.00, 41.00, 504192, 238601, 0, 0.00
2024-09-18 오후 1:13:41, 0.38, 41.00, 507133, 239992, 0, 0.00
2024-09-18 오후 1:13:42, 0.39, 41.00, 510074, 241466, 0, 0.00
2024-09-18 오후 1:13:43, 0.38, 41.00, 513191, 242857, 0, 0.06
2024-09-18 오후 1:13:44, 0.39, 41.00, 516132, 244248, 0, 0.00
2024-09-18 오후 1:13:45, 0.38, 41.00, 519073, 245639, 0, 0.00
2024-09-18 오후 1:13:46, 0.00, 41.00, 522014, 247030, 0, 0.00
2024-09-18 오후 1:13:47, 0.38, 41.00, 524955, 248421, 0, 0.00
2024-09-18 오후 1:13:48, 0.00, 41.00, 527896, 249812, 0, 0.00
2024-09-18 오후 1:13:49, 0.00, 41.00, 530837, 251203, 0, 0.00
2024-09-18 오후 1:13:50, 0.38, 41.00, 533778, 252594, 0, 0.00
2024-09-18 오후 1:13:51, 0.00, 41.00, 536719, 253985, 0, 0.02
2024-09-18 오후 1:13:52, 0.00, 41.00, 539660, 255376, 0, 0.00
2024-09-18 오후 1:13:53, 0.38, 41.00, 542601, 256767, 0, 0.00
2024-09-18 오후 1:13:54, 0.00, 41.00, 545719, 258242, 0, 0.11
2024-09-18 오후 1:13:55, 0.39, 41.00, 548660, 259633, 0, 0.00
2024-09-18 오후 1:13:56, 0.39, 41.00, 551601, 261024, 0, 0.00
2024-09-18 오후 1:13:57, 0.39, 41.00, 554542, 262415, 0, 0.00
2024-09-18 오후 1:13:58, 0.38, 41.00, 557483, 263806, 0, 0.00
2024-09-18 오후 1:13:59, 0.00, 41.00, 560424, 265197, 0, 0.00
2024-09-18 오후 1:14:00, 0.00, 41.00, 563365, 266588, 0, 0.08
2024-09-18 오후 1:14:01, 0.38, 41.00, 566542, 268091, 0, 0.00
2024-09-18 오후 1:14:02, 0.00, 41.00, 569247, 269370, 0, 0.09
2024-09-18 오후 1:14:03, 0.39, 41.00, 572424, 270873, 0, 0.07
2024-09-18 오후 1:14:04, 0.00, 41.00, 575365, 272264, 0, 0.08
2024-09-18 오후 1:14:05, 0.38, 41.00, 578306, 273655, 0, 0.08
2024-09-18 오후 1:14:06, 0.38, 41.00, 581247, 275046, 0, 0.06
2024-09-18 오후 1:14:07, 0.00, 41.00, 584306, 276493, 0, 0.04
2024-09-18 오후 1:14:08, 0.77, 41.00, 587247, 277884, 0, 0.00
2024-09-18 오후 1:14:09, 0.38, 41.00, 590188, 279275, 0, 0.00
2024-09-18 오후 1:14:10, 0.38, 41.00, 593129, 280666, 0, 0.00
2024-09-18 오후 1:14:11, 0.38, 41.00, 596070, 282057, 0, 0.00
2024-09-18 오후 1:14:12, 0.00, 41.00, 599129, 283504, 0, 0.00
2024-09-18 오후 1:14:13, 0.00, 41.00, 602070, 284895, 0, 0.00
2024-09-18 오후 1:14:14, 0.00, 41.00, 605011, 286286, 0, 0.00
2024-09-18 오후 1:14:15, 0.38, 41.00, 607952, 287677, 0, 0.00
2024-09-18 오후 1:14:16, 0.00, 41.00, 610952, 289096, 0, 0.00
2024-09-18 오후 1:14:17, 0.38, 41.00, 613893, 290487, 0, 0.00
2024-09-18 오후 1:14:18, 0.77, 41.00, 616834, 291878, 0, 0.10
2024-09-18 오후 1:14:20, 0.38, 41.00, 619775, 293269, 0, 0.00
2024-09-18 오후 1:14:21, 0.39, 41.00, 622716, 294660, 0, 0.00
2024-09-18 오후 1:14:22, 0.00, 41.00, 625657, 296051, 0, 0.00
2024-09-18 오후 1:14:23, 0.00, 41.00, 628598, 297442, 0, 0.00
2024-09-18 오후 1:14:24, 0.39, 41.00, 631539, 298833, 0, 0.00
2024-09-18 오후 1:14:25, 0.76, 41.00, 634480, 300224, 0, 0.00
2024-09-18 오후 1:14:26, 0.00, 41.00, 637421, 301615, 0, 0.00
2024-09-18 오후 1:14:27, 0.77, 41.00, 640539, 303090, 0, 0.00
2024-09-18 오후 1:14:28, 0.00, 41.00, 643480, 304481, 0, 0.00
2024-09-18 오후 1:14:29, 0.38, 41.00, 646421, 305872, 0, 0.00
2024-09-18 오후 1:14:30, 0.39, 41.00, 649362, 307263, 0, 0.00
2024-09-18 오후 1:14:31, 0.00, 41.00, 652362, 308682, 0, 0.00
2024-09-18 오후 1:14:32, 0.00, 41.00, 655421, 310129, 0, 0.00
2024-09-18 오후 1:14:33, 0.00, 41.00, 658421, 311548, 0, 0.04
2024-09-18 오후 1:14:34, 0.00, 41.00, 661303, 312911, 0, 0.02
2024-09-18 오후 1:14:35, 0.38, 41.00, 664303, 314330, 0, 0.06
2024-09-18 오후 1:14:36, 1.15, 41.00, 667244, 315721, 0, 0.00
2024-09-18 오후 1:14:37, 0.39, 41.00, 670185, 317112, 0, 0.02
2024-09-18 오후 1:14:38, 0.39, 41.00, 673126, 318503, 0, 0.00
2024-09-18 오후 1:14:39, 0.39, 41.00, 676067, 319894, 0, 0.00
2024-09-18 오후 1:14:40, 0.39, 41.00, 679008, 321285, 0, 0.02
2024-09-18 오후 1:14:41, 0.00, 41.00, 681949, 322676, 0, 0.02
2024-09-18 오후 1:14:42, 0.39, 41.00, 684890, 324067, 0, 0.00
2024-09-18 오후 1:14:43, 1.16, 41.00, 687831, 325458, 0, 0.00
2024-09-18 오후 1:14:44, 0.00, 41.00, 690772, 326849, 0, 0.00
2024-09-18 오후 1:14:45, 0.38, 41.00, 693713, 328240, 0, 0.00
2024-09-18 오후 1:14:46, 0.38, 41.00, 696772, 329687, 0, 0.00
2024-09-18 오후 1:14:47, 1.54, 41.00, 699713, 331078, 0, 0.06
2024-09-18 오후 1:14:48, 0.00, 41.00, 702654, 332469, 0, 0.06
2024-09-18 오후 1:14:49, 0.38, 41.00, 705595, 333860, 0, 0.06
2024-09-18 오후 1:14:50, 0.00, 41.00, 708536, 335251, 0, 0.06
2024-09-18 오후 1:14:51, 0.00, 41.00, 711477, 336642, 0, 0.06
2024-09-18 오후 1:14:52, 0.00, 41.00, 714418, 338033, 0, 0.06
2024-09-18 오후 1:14:53, 0.00, 41.00, 717359, 339424, 0, 0.06
2024-09-18 오후 1:14:54, 0.00, 41.00, 720359, 340843, 0, 0.06
2024-09-18 오후 1:14:55, 0.38, 41.00, 723300, 342234, 0, 0.02
2024-09-18 오후 1:14:56, 0.77, 41.00, 726241, 343625, 0, 0.00
2024-09-18 오후 1:14:57, 0.38, 41.00, 729182, 345016, 0, 0.04
2024-09-18 오후 1:14:58, 0.38, 41.00, 732123, 346407, 0, 0.00
2024-09-18 오후 1:14:59, 0.38, 41.00, 735064, 347798, 0, 0.04
2024-09-18 오후 1:15:00, 0.38, 41.00, 738005, 349189, 0, 0.00
2024-09-18 오후 1:15:01, 0.38, 41.00, 741122, 350663, 0, 0.00
2024-09-18 오후 1:15:02, 0.00, 41.00, 744063, 352054, 0, 0.00
2024-09-18 오후 1:15:03, 0.38, 41.00, 747181, 353529, 0, 0.00
2024-09-18 오후 1:15:04, 0.38, 41.00, 750122, 354920, 0, 0.00
2024-09-18 오후 1:15:05, 0.39, 41.00, 753063, 356311, 0, 0.02
2024-09-18 오후 1:15:06, 0.39, 41.00, 756004, 357702, 0, 0.00
2024-09-18 오후 1:15:07, 0.00, 41.00, 758945, 359093, 0, 0.02
2024-09-18 오후 1:15:08, 0.00, 41.00, 761886, 360484, 0, 0.00
2024-09-18 오후 1:15:09, 0.76, 41.00, 764827, 361875, 0, 0.02
2024-09-18 오후 1:15:10, 0.00, 41.00, 767944, 363349, 0, 0.00
2024-09-18 오후 1:15:11, 1.53, 41.00, 770885, 364740, 0, 0.02
2024-09-18 오후 1:15:12, 0.00, 41.00, 773884, 366158, 0, 0.04
2024-09-18 오후 1:15:13, 0.38, 41.00, 776825, 367549, 0, 0.02
2024-09-18 오후 1:15:14, 0.38, 41.00, 779766, 368940, 0, 0.00
2024-09-18 오후 1:15:15, 0.00, 41.00, 782707, 370331, 0, 0.00
2024-09-18 오후 1:15:16, 0.77, 41.00, 785648, 371722, 0, 0.00
2024-09-18 오후 1:15:17, 0.00, 41.00, 788707, 373169, 0, 0.00
2024-09-18 오후 1:15:18, 0.00, 41.00, 791648, 374560, 0, 0.06
2024-09-18 오후 1:15:20, 0.00, 41.00, 794589, 375951, 0, 0.00
2024-09-18 오후 1:15:21, 1.15, 41.00, 797588, 377369, 0, 0.00
2024-09-18 오후 1:15:22, 0.00, 41.00, 800529, 378760, 0, 0.00
2024-09-18 오후 1:15:23, 0.38, 41.00, 803470, 380151, 0, 0.00
2024-09-18 오후 1:15:24, 0.39, 41.00, 806411, 381542, 0, 0.04
2024-09-18 오후 1:15:25, 0.00, 41.00, 809352, 382933, 0, 0.00
2024-09-18 오후 1:15:26, 0.38, 41.00, 812293, 384324, 0, 0.02
2024-09-18 오후 1:15:27, 1.15, 41.00, 815234, 385715, 0, 0.00
2024-09-18 오후 1:15:28, 0.00, 41.00, 818175, 387106, 0, 0.00
2024-09-18 오후 1:15:29, 0.00, 41.00, 821116, 388497, 0, 0.00
2024-09-18 오후 1:15:30, 1.15, 41.00, 824057, 389888, 0, 0.02
2024-09-18 오후 1:15:31, 0.00, 41.00, 827174, 391362, 0, 0.00
2024-09-18 오후 1:15:32, 0.00, 41.00, 830115, 392753, 0, 0.00
2024-09-18 오후 1:15:33, 0.00, 41.00, 833056, 394144, 0, 0.00
2024-09-18 오후 1:15:34, 0.00, 41.00, 835997, 395535, 0, 0.00
2024-09-18 오후 1:15:35, 0.39, 41.00, 838938, 396926, 0, 0.00
2024-09-18 오후 1:15:36, 0.39, 41.00, 841879, 398317, 0, 0.00
2024-09-18 오후 1:15:37, 0.38, 41.00, 844820, 399708, 0, 0.00
2024-09-18 오후 1:15:38, 0.00, 41.00, 847761, 401099, 0, 0.00
2024-09-18 오후 1:15:39, 0.39, 41.00, 850702, 402490, 0, 0.00
2024-09-18 오후 1:15:40, 0.39, 41.00, 853643, 403881, 0, 0.00
2024-09-18 오후 1:15:41, 0.77, 41.00, 856584, 405272, 0, 0.00
2024-09-18 오후 1:15:42, 0.38, 41.00, 859525, 406663, 0, 0.00
2024-09-18 오후 1:15:43, 0.39, 41.00, 862642, 408137, 0, 0.00
2024-09-18 오후 1:15:44, 0.38, 41.00, 865583, 409528, 0, 0.00
2024-09-18 오후 1:15:45, 0.39, 41.00, 868524, 410919, 0, 0.00
2024-09-18 오후 1:15:46, 1.16, 41.00, 871465, 412310, 0, 0.00
2024-09-18 오후 1:15:47, 0.38, 41.00, 874406, 413701, 0, 0.00
2024-09-18 오후 1:15:48, 0.00, 41.00, 877347, 415092, 0, 0.00
2024-09-18 오후 1:15:49, 0.00, 41.00, 880288, 416483, 0, 0.00
2024-09-18 오후 1:15:50, 0.00, 41.00, 883229, 417874, 0, 0.00
2024-09-18 오후 1:15:51, 1.92, 41.00, 886229, 419293, 0, 0.00
2024-09-18 오후 1:15:52, 0.00, 41.00, 889111, 420656, 0, 0.04
2024-09-18 오후 1:15:53, 0.39, 41.00, 892111, 422075, 0, 0.00
2024-09-18 오후 1:15:54, 0.38, 41.00, 895052, 423466, 0, 0.04
2024-09-18 오후 1:15:55, 0.38, 41.00, 898110, 424912, 0, 0.04
2024-09-18 오후 1:15:56, 0.39, 41.00, 901051, 426303, 0, 0.00
2024-09-18 오후 1:15:57, 0.38, 41.00, 903992, 427694, 0, 0.00
2024-09-18 오후 1:15:58, 0.00, 41.00, 906991, 429112, 0, 0.00
2024-09-18 오후 1:15:59, 0.39, 41.00, 909874, 430476, 0, 0.00
2024-09-18 오후 1:16:00, 0.38, 41.00, 912873, 431894, 0, 0.02
2024-09-18 오후 1:16:01, 0.39, 41.00, 915814, 433285, 0, 0.00
2024-09-18 오후 1:16:02, 0.00, 41.00, 918755, 434676, 0, 0.00
2024-09-18 오후 1:16:03, 0.38, 41.00, 921814, 436123, 0, 0.00
2024-09-18 오후 1:16:04, 0.00, 41.00, 924755, 437514, 0, 0.00
2024-09-18 오후 1:16:05, 0.00, 41.00, 927696, 438905, 0, 0.00
2024-09-18 오후 1:16:06, 3.06, 41.00, 930637, 440296, 0, 0.00
2024-09-18 오후 1:16:07, 0.00, 41.00, 933578, 441687, 0, 0.00
2024-09-18 오후 1:16:08, 0.00, 41.00, 936519, 443078, 0, 0.00
2024-09-18 오후 1:16:09, 0.38, 41.00, 939460, 444469, 0, 0.00
2024-09-18 오후 1:16:10, 0.00, 41.00, 942401, 445860, 0, 0.00
2024-09-18 오후 1:16:11, 0.38, 41.00, 945459, 447306, 0, 0.00
2024-09-18 오후 1:16:12, 2.32, 41.00, 948400, 448697, 0, 0.00
2024-09-18 오후 1:16:13, 0.38, 41.00, 951341, 450088, 0, 0.00
2024-09-18 오후 1:16:14, 0.38, 41.00, 954282, 451479, 0, 0.00
2024-09-18 오후 1:16:15, 0.00, 41.00, 957282, 452898, 0, 0.00
2024-09-18 오후 1:16:16, 0.39, 41.00, 960223, 454289, 0, 0.00
2024-09-18 오후 1:16:17, 0.39, 41.00, 963164, 455680, 0, 0.00
2024-09-18 오후 1:16:18, 0.39, 41.00, 966105, 457071, 0, 0.00
2024-09-18 오후 1:16:19, 0.77, 41.00, 969046, 458462, 0, 0.00
2024-09-18 오후 1:16:20, 0.00, 41.00, 971987, 459853, 0, 0.00
2024-09-18 오후 1:16:21, 0.38, 41.00, 974928, 461244, 0, 0.00
2024-09-18 오후 1:16:22, 0.39, 41.00, 977869, 462635, 0, 0.00
2024-09-18 오후 1:16:24, 0.76, 41.00, 980810, 464026, 0, 0.00
2024-09-18 오후 1:16:25, 1.16, 41.00, 983751, 465417, 0, 0.00
2024-09-18 오후 1:16:26, 0.00, 41.00, 986692, 466808, 0, 0.00
