Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-17 오후 8:45:21, 0.38, 37.00, 178425, 83224, 0, 0.70
2024-09-17 오후 8:45:22, 0.00, 37.00, 178948, 83468, 0, 1.22
2024-09-17 오후 8:45:23, 0.76, 37.00, 179529, 83739, 0, 0.80
2024-09-17 오후 8:45:24, 0.39, 37.00, 180110, 84010, 0, 1.10
2024-09-17 오후 8:45:25, 0.38, 37.00, 180691, 84281, 0, 1.00
2024-09-17 오후 8:45:26, 0.38, 37.00, 181272, 84552, 0, 0.70
2024-09-17 오후 8:45:27, 0.38, 37.00, 181853, 84823, 0, 0.90
2024-09-17 오후 8:45:28, 0.00, 37.00, 182434, 85094, 0, 0.90
2024-09-17 오후 8:45:29, 0.38, 37.00, 182956, 85337, 0, 1.00
2024-09-17 오후 8:45:30, 0.39, 37.00, 183421, 85554, 0, 1.00
2024-09-17 오후 8:45:31, 0.38, 37.00, 184002, 85825, 0, 1.00
2024-09-17 오후 8:45:32, 0.38, 37.00, 184409, 86015, 0, 0.57
2024-09-17 오후 8:45:33, 0.39, 37.00, 184990, 86286, 0, 1.10
2024-09-17 오후 8:45:34, 0.00, 37.00, 185571, 86557, 0, 0.80
2024-09-17 오후 8:45:35, 0.38, 37.00, 186152, 86828, 0, 0.80
2024-09-17 오후 8:45:36, 0.38, 37.00, 186733, 87099, 0, 0.80
2024-09-17 오후 8:45:37, 0.38, 37.00, 187140, 87289, 0, 0.71
2024-09-17 오후 8:45:38, 0.38, 37.00, 187663, 87533, 0, 1.00
2024-09-17 오후 8:45:39, 0.39, 37.00, 188244, 87804, 0, 0.90
2024-09-17 오후 8:45:40, 0.00, 37.00, 188825, 88075, 0, 0.60
2024-09-17 오후 8:45:41, 0.38, 37.00, 189406, 88346, 0, 0.80
2024-09-17 오후 8:45:42, 0.38, 37.00, 189987, 88617, 0, 0.70
2024-09-17 오후 8:45:43, 0.00, 37.00, 190568, 88888, 0, 1.00
2024-09-17 오후 8:45:44, 0.38, 37.00, 191149, 89159, 0, 0.90
2024-09-17 오후 8:45:45, 0.00, 37.00, 191671, 89402, 0, 1.00
2024-09-17 오후 8:45:46, 0.38, 37.00, 192136, 89619, 0, 0.88
2024-09-17 오후 8:45:47, 0.38, 37.00, 192717, 89890, 0, 1.10
2024-09-17 오후 8:45:48, 0.00, 37.00, 193124, 90080, 0, 0.71
2024-09-17 오후 8:45:49, 0.00, 37.00, 193705, 90351, 0, 0.70
2024-09-17 오후 8:45:50, 0.38, 37.00, 194286, 90622, 0, 0.70
2024-09-17 오후 8:45:51, 0.38, 37.00, 194867, 90893, 0, 0.80
2024-09-17 오후 8:45:52, 0.38, 37.00, 195448, 91164, 0, 0.80
2024-09-17 오후 8:45:54, 0.00, 37.00, 195855, 91354, 0, 0.71
2024-09-17 오후 8:45:55, 0.38, 37.00, 196436, 91625, 0, 0.50
2024-09-17 오후 8:45:56, 0.38, 37.00, 196959, 91869, 0, 1.00
2024-09-17 오후 8:45:57, 0.00, 37.00, 197540, 92140, 0, 1.00
2024-09-17 오후 8:45:58, 0.38, 37.00, 198121, 92411, 0, 1.00
2024-09-17 오후 8:45:59, 0.00, 37.00, 198702, 92682, 0, 0.90
2024-09-17 오후 8:46:00, 0.38, 37.00, 199283, 92953, 0, 0.60
2024-09-17 오후 8:46:01, 0.39, 37.00, 199864, 93224, 0, 1.40
2024-09-17 오후 8:46:02, 0.38, 37.00, 200445, 93495, 0, 0.90
2024-09-17 오후 8:46:03, 0.38, 37.00, 200967, 93738, 0, 1.44
2024-09-17 오후 8:46:04, 0.00, 37.00, 201432, 93955, 0, 1.12
2024-09-17 오후 8:46:05, 0.38, 37.00, 202013, 94226, 0, 0.80
2024-09-17 오후 8:46:06, 0.00, 37.00, 202420, 94416, 0, 0.57
2024-09-17 오후 8:46:07, 0.38, 37.00, 203001, 94687, 0, 0.60
2024-09-17 오후 8:46:08, 0.38, 37.00, 203582, 94958, 0, 1.10
2024-09-17 오후 8:46:09, 0.00, 37.00, 204163, 95229, 0, 0.90
2024-09-17 오후 8:46:10, 0.00, 37.00, 204744, 95500, 0, 1.20
2024-09-17 오후 8:46:11, 0.38, 37.00, 205325, 95771, 0, 1.20
2024-09-17 오후 8:46:12, 0.00, 37.00, 205732, 95961, 0, 0.71
2024-09-17 오후 8:46:13, 0.38, 37.00, 206255, 96205, 0, 0.89
2024-09-17 오후 8:46:14, 0.39, 37.00, 206836, 96476, 0, 1.10
2024-09-17 오후 8:46:15, 0.38, 37.00, 207417, 96747, 0, 1.00
2024-09-17 오후 8:46:16, 0.39, 37.00, 207998, 97018, 0, 0.90
2024-09-17 오후 8:46:17, 0.00, 37.00, 208579, 97289, 0, 1.00
2024-09-17 오후 8:46:18, 0.38, 37.00, 209160, 97560, 0, 1.10
2024-09-17 오후 8:46:19, 0.39, 37.00, 209682, 97803, 0, 1.44
2024-09-17 오후 8:46:20, 0.00, 37.00, 210263, 98074, 0, 1.20
2024-09-17 오후 8:46:21, 0.38, 37.00, 210728, 98291, 0, 1.00
2024-09-17 오후 8:46:22, 0.39, 37.00, 211135, 98481, 0, 1.14
2024-09-17 오후 8:46:23, 0.00, 37.00, 211716, 98752, 0, 0.80
2024-09-17 오후 8:46:24, 0.38, 37.00, 212297, 99023, 0, 1.20
2024-09-17 오후 8:46:25, 0.38, 37.00, 212878, 99294, 0, 1.00
2024-09-17 오후 8:46:26, 0.38, 37.00, 213459, 99565, 0, 1.00
2024-09-17 오후 8:46:27, 0.00, 37.00, 213866, 99755, 0, 0.71
2024-09-17 오후 8:46:28, 0.39, 37.00, 214389, 99999, 0, 1.00
2024-09-17 오후 8:46:29, 0.00, 37.00, 214970, 100270, 0, 1.00
2024-09-17 오후 8:46:30, 0.39, 37.00, 215551, 100541, 0, 1.10
2024-09-17 오후 8:46:31, 0.38, 37.00, 216132, 100812, 0, 1.10
2024-09-17 오후 8:46:32, 0.00, 37.00, 216713, 101083, 0, 1.10
2024-09-17 오후 8:46:33, 0.38, 37.00, 217294, 101354, 0, 0.90
2024-09-17 오후 8:46:34, 0.00, 37.00, 217875, 101625, 0, 0.80
2024-09-17 오후 8:46:35, 0.00, 37.00, 218397, 101868, 0, 0.89
2024-09-17 오후 8:46:36, 0.38, 37.00, 218978, 102139, 0, 1.10
2024-09-17 오후 8:46:37, 0.00, 37.00, 219443, 102356, 0, 1.00
2024-09-17 오후 8:46:38, 0.38, 37.00, 219850, 102546, 0, 1.14
2024-09-17 오후 8:46:40, 0.38, 37.00, 220431, 102817, 0, 0.80
2024-09-17 오후 8:46:41, 0.38, 37.00, 221012, 103088, 0, 1.00
2024-09-17 오후 8:46:42, 0.39, 37.00, 221593, 103359, 0, 1.10
2024-09-17 오후 8:46:43, 0.39, 37.00, 222174, 103630, 0, 1.00
2024-09-17 오후 8:46:44, 0.00, 37.00, 222581, 103820, 0, 0.71
2024-09-17 오후 8:46:45, 0.38, 37.00, 223162, 104091, 0, 0.70
2024-09-17 오후 8:46:46, 0.38, 37.00, 223685, 104335, 0, 0.89
2024-09-17 오후 8:46:47, 0.00, 37.00, 224266, 104606, 0, 1.30
2024-09-17 오후 8:46:48, 0.38, 37.00, 224847, 104877, 0, 0.90
2024-09-17 오후 8:46:49, 0.38, 37.00, 225428, 105148, 0, 1.00
2024-09-17 오후 8:46:50, 0.00, 37.00, 226009, 105419, 0, 1.00
2024-09-17 오후 8:46:51, 0.38, 37.00, 226590, 105690, 0, 0.90
2024-09-17 오후 8:46:52, 0.00, 37.00, 227171, 105961, 0, 0.90
2024-09-17 오후 8:46:53, 0.38, 37.00, 227693, 106204, 0, 0.89
2024-09-17 오후 8:46:54, 0.39, 37.00, 228158, 106421, 0, 1.12
2024-09-17 오후 8:46:55, 0.38, 37.00, 228739, 106692, 0, 0.90
2024-09-17 오후 8:46:56, 0.38, 37.00, 229146, 106882, 0, 1.00
2024-09-17 오후 8:46:57, 0.38, 37.00, 229727, 107153, 0, 0.90
2024-09-17 오후 8:46:58, 0.00, 37.00, 230308, 107424, 0, 1.40
2024-09-17 오후 8:46:59, 0.38, 37.00, 230889, 107695, 0, 1.20
2024-09-17 오후 8:47:00, 0.38, 37.00, 231470, 107966, 0, 0.90
2024-09-17 오후 8:47:01, 0.38, 37.00, 231877, 108156, 0, 1.00
2024-09-17 오후 8:47:02, 0.76, 37.00, 232458, 108427, 0, 1.10
2024-09-17 오후 8:47:03, 0.00, 37.00, 232981, 108671, 0, 1.11
2024-09-17 오후 8:47:04, 0.38, 37.00, 233562, 108942, 0, 1.00
2024-09-17 오후 8:47:05, 0.00, 37.00, 234143, 109213, 0, 0.90
2024-09-17 오후 8:47:06, 0.38, 37.00, 234724, 109484, 0, 1.00
2024-09-17 오후 8:47:07, 0.38, 37.00, 235305, 109755, 0, 1.00
2024-09-17 오후 8:47:08, 0.39, 37.00, 235886, 110026, 0, 1.00
2024-09-17 오후 8:47:09, 0.38, 37.00, 236467, 110297, 0, 1.40
2024-09-17 오후 8:47:10, 0.38, 37.00, 236989, 110540, 0, 1.33
2024-09-17 오후 8:47:11, 0.38, 37.00, 237454, 110757, 0, 0.88
2024-09-17 오후 8:47:12, 0.38, 37.00, 238035, 111028, 0, 0.80
2024-09-17 오후 8:47:13, 0.00, 37.00, 238442, 111218, 0, 0.86
2024-09-17 오후 8:47:14, 0.38, 37.00, 239023, 111489, 0, 0.80
2024-09-17 오후 8:47:15, 0.00, 37.00, 239604, 111760, 0, 0.90
2024-09-17 오후 8:47:16, 0.38, 37.00, 240185, 112031, 0, 1.00
2024-09-17 오후 8:47:17, 0.00, 37.00, 240766, 112302, 0, 0.90
2024-09-17 오후 8:47:18, 0.00, 37.00, 241173, 112492, 0, 0.86
2024-09-17 오후 8:47:19, 0.39, 37.00, 241696, 112736, 0, 1.00
2024-09-17 오후 8:47:20, 0.38, 37.00, 242277, 113007, 0, 1.00
2024-09-17 오후 8:47:21, 0.38, 37.00, 242858, 113278, 0, 0.70
2024-09-17 오후 8:47:22, 0.00, 37.00, 243439, 113549, 0, 1.10
2024-09-17 오후 8:47:23, 0.38, 37.00, 244020, 113820, 0, 1.10
2024-09-17 오후 8:47:24, 0.38, 37.00, 244601, 114091, 0, 1.00
2024-09-17 오후 8:47:26, 0.38, 37.00, 245182, 114362, 0, 1.10
2024-09-17 오후 8:47:27, 0.38, 37.00, 245763, 114633, 0, 1.00
2024-09-17 오후 8:47:28, 0.38, 37.00, 246285, 114876, 0, 1.22
2024-09-17 오후 8:47:29, 0.38, 37.00, 246750, 115093, 0, 1.12
2024-09-17 오후 8:47:30, 0.00, 37.00, 247331, 115364, 0, 0.90
2024-09-17 오후 8:47:31, 0.00, 37.00, 247738, 115554, 0, 0.86
2024-09-17 오후 8:47:32, 0.38, 37.00, 248319, 115825, 0, 0.90
2024-09-17 오후 8:47:33, 0.38, 37.00, 248900, 116096, 0, 0.80
2024-09-17 오후 8:47:34, 0.00, 37.00, 249481, 116367, 0, 0.90
2024-09-17 오후 8:47:35, 0.39, 37.00, 250062, 116638, 0, 0.80
2024-09-17 오후 8:47:36, 0.38, 37.00, 250469, 116828, 0, 0.71
2024-09-17 오후 8:47:37, 0.39, 37.00, 250992, 117072, 0, 1.22
2024-09-17 오후 8:47:38, 0.39, 37.00, 251573, 117343, 0, 0.90
2024-09-17 오후 8:47:39, 0.00, 37.00, 252154, 117614, 0, 1.10
2024-09-17 오후 8:47:40, 0.38, 37.00, 252735, 117885, 0, 1.10
2024-09-17 오후 8:47:41, 0.00, 37.00, 253316, 118156, 0, 1.10
2024-09-17 오후 8:47:42, 0.76, 37.00, 253897, 118427, 0, 0.90
2024-09-17 오후 8:47:43, 0.38, 37.00, 254478, 118698, 0, 1.10
2024-09-17 오후 8:47:44, 0.38, 37.00, 255000, 118941, 0, 1.11
2024-09-17 오후 8:47:45, 0.38, 37.00, 255465, 119158, 0, 1.00
2024-09-17 오후 8:47:46, 0.38, 37.00, 256046, 119429, 0, 0.70
2024-09-17 오후 8:47:47, 0.00, 37.00, 256453, 119619, 0, 0.86
2024-09-17 오후 8:47:48, 0.38, 37.00, 257034, 119890, 0, 1.20
2024-09-17 오후 8:47:49, 0.00, 37.00, 257615, 120161, 0, 1.10
2024-09-17 오후 8:47:50, 0.76, 37.00, 258196, 120432, 0, 1.00
2024-09-17 오후 8:47:51, 0.38, 37.00, 258777, 120703, 0, 1.40
2024-09-17 오후 8:47:52, 0.38, 37.00, 259184, 120893, 0, 1.14
2024-09-17 오후 8:47:53, 0.00, 37.00, 259765, 121164, 0, 0.80
2024-09-17 오후 8:47:54, 0.38, 37.00, 260288, 121408, 0, 1.11
2024-09-17 오후 8:47:55, 0.38, 37.00, 260869, 121679, 0, 1.10
2024-09-17 오후 8:47:56, 0.38, 37.00, 261450, 121950, 0, 1.10
2024-09-17 오후 8:47:57, 0.38, 37.00, 262031, 122221, 0, 1.10
2024-09-17 오후 8:47:58, 0.00, 37.00, 262612, 122492, 0, 1.20
2024-09-17 오후 8:47:59, 0.38, 37.00, 263193, 122763, 0, 1.00
2024-09-17 오후 8:48:00, 0.38, 37.00, 263774, 123034, 0, 3.30
2024-09-17 오후 8:48:01, 0.38, 37.00, 264296, 123277, 0, 0.78
2024-09-17 오후 8:48:02, 0.38, 37.00, 264761, 123494, 0, 0.75
2024-09-17 오후 8:48:03, 0.38, 37.00, 265342, 123765, 0, 0.40
2024-09-17 오후 8:48:04, 0.00, 37.00, 265749, 123955, 0, 1.14
2024-09-17 오후 8:48:05, 0.38, 37.00, 266330, 124226, 0, 0.70
2024-09-17 오후 8:48:06, 0.38, 37.00, 266911, 124497, 0, 0.80
2024-09-17 오후 8:48:07, 0.00, 37.00, 267492, 124768, 0, 0.80
2024-09-17 오후 8:48:08, 0.38, 37.00, 268073, 125039, 0, 0.60
2024-09-17 오후 8:48:09, 0.00, 37.00, 268480, 125229, 0, 0.29
2024-09-17 오후 8:48:11, 0.38, 37.00, 269061, 125500, 0, 0.30
2024-09-17 오후 8:48:12, 0.38, 37.00, 269584, 125744, 0, 0.78
2024-09-17 오후 8:48:13, 0.38, 37.00, 270165, 126015, 0, 0.70
2024-09-17 오후 8:48:14, 0.38, 37.00, 270746, 126286, 0, 0.80
2024-09-17 오후 8:48:15, 0.00, 37.00, 271327, 126557, 0, 0.70
2024-09-17 오후 8:48:16, 0.38, 37.00, 271908, 126828, 0, 0.70
2024-09-17 오후 8:48:17, 0.38, 37.00, 272489, 127099, 0, 0.60
2024-09-17 오후 8:48:18, 0.38, 37.00, 273070, 127370, 0, 0.80
2024-09-17 오후 8:48:19, 0.00, 37.00, 273592, 127613, 0, 0.56
2024-09-17 오후 8:48:20, 0.39, 37.00, 274057, 127830, 0, 0.50
2024-09-17 오후 8:48:21, 0.38, 37.00, 274638, 128101, 0, 0.70
2024-09-17 오후 8:48:22, 0.00, 37.00, 275045, 128291, 0, 0.86
2024-09-17 오후 8:48:23, 0.38, 37.00, 275626, 128562, 0, 0.80
2024-09-17 오후 8:48:24, 0.00, 37.00, 276207, 128833, 0, 0.70
2024-09-17 오후 8:48:25, 0.39, 37.00, 276788, 129104, 0, 0.80
2024-09-17 오후 8:48:26, 0.00, 37.00, 277369, 129375, 0, 0.50
2024-09-17 오후 8:48:27, 0.39, 37.00, 277776, 129565, 0, 0.43
2024-09-17 오후 8:48:28, 0.39, 37.00, 278299, 129809, 0, 0.56
2024-09-17 오후 8:48:29, 0.00, 37.00, 278880, 130080, 0, 0.80
2024-09-17 오후 8:48:30, 0.38, 37.00, 279461, 130351, 0, 0.50
2024-09-17 오후 8:48:31, 0.38, 37.00, 280042, 130622, 0, 0.60
2024-09-17 오후 8:48:32, 0.00, 37.00, 280623, 130893, 0, 0.60
2024-09-17 오후 8:48:33, 0.38, 37.00, 281204, 131164, 0, 0.50
2024-09-17 오후 8:48:34, 0.38, 37.00, 281785, 131435, 0, 0.80
2024-09-17 오후 8:48:35, 0.38, 37.00, 282307, 131678, 0, 0.56
2024-09-17 오후 8:48:36, 0.38, 37.00, 282888, 131949, 0, 0.80
2024-09-17 오후 8:48:37, 0.39, 37.00, 283353, 132166, 0, 0.50
2024-09-17 오후 8:48:38, 0.39, 37.00, 283760, 132356, 0, 0.71
2024-09-17 오후 8:48:39, 0.00, 37.00, 284341, 132627, 0, 0.50
2024-09-17 오후 8:48:40, 0.00, 37.00, 284922, 132898, 0, 0.50
2024-09-17 오후 8:48:41, 0.38, 37.00, 285503, 133169, 0, 0.60
2024-09-17 오후 8:48:42, 0.38, 37.00, 286084, 133440, 0, 0.70
2024-09-17 오후 8:48:43, 0.00, 37.00, 286491, 133630, 0, 0.29
2024-09-17 오후 8:48:44, 0.38, 37.00, 287014, 133874, 0, 0.56
2024-09-17 오후 8:48:45, 0.38, 37.00, 287595, 134145, 0, 0.50
2024-09-17 오후 8:48:46, 0.00, 37.00, 288176, 134416, 0, 0.60
2024-09-17 오후 8:48:47, 0.38, 37.00, 288757, 134687, 0, 0.70
2024-09-17 오후 8:48:48, 0.38, 37.00, 289338, 134958, 0, 0.70
2024-09-17 오후 8:48:49, 0.00, 37.00, 289919, 135229, 0, 0.80
2024-09-17 오후 8:48:50, 0.38, 37.00, 290500, 135500, 0, 0.60
2024-09-17 오후 8:48:51, 0.00, 37.00, 291081, 135771, 0, 0.80
2024-09-17 오후 8:48:52, 0.38, 37.00, 291603, 136014, 0, 0.78
2024-09-17 오후 8:48:53, 0.39, 37.00, 292068, 136231, 0, 0.62
2024-09-17 오후 8:48:54, 0.38, 37.00, 292533, 136448, 0, 0.62
2024-09-17 오후 8:48:55, 0.38, 37.00, 293056, 136692, 0, 1.11
2024-09-17 오후 8:48:57, 0.38, 37.00, 293637, 136963, 0, 0.50
2024-09-17 오후 8:48:58, 0.00, 37.00, 294218, 137234, 0, 0.60
2024-09-17 오후 8:48:59, 0.00, 37.00, 294799, 137505, 0, 0.60
2024-09-17 오후 8:49:00, 0.38, 37.00, 295380, 137776, 0, 0.90
2024-09-17 오후 8:49:01, 0.39, 37.00, 295787, 137966, 0, 0.57
2024-09-17 오후 8:49:02, 0.38, 37.00, 296310, 138210, 0, 0.89
2024-09-17 오후 8:49:03, 0.00, 37.00, 296891, 138481, 0, 0.70
2024-09-17 오후 8:49:04, 0.77, 37.00, 297472, 138752, 0, 0.60
2024-09-17 오후 8:49:05, 0.39, 37.00, 298053, 139023, 0, 0.60
2024-09-17 오후 8:49:06, 0.00, 37.00, 298634, 139294, 0, 0.70
2024-09-17 오후 8:49:07, 0.38, 37.00, 299215, 139565, 0, 0.60
2024-09-17 오후 8:49:08, 0.38, 37.00, 299796, 139836, 0, 0.80
2024-09-17 오후 8:49:09, 0.00, 37.00, 300318, 140079, 0, 0.78
2024-09-17 오후 8:49:10, 0.39, 37.00, 300783, 140296, 0, 0.50
2024-09-17 오후 8:49:11, 0.38, 37.00, 301364, 140567, 0, 0.50
2024-09-17 오후 8:49:12, 0.00, 37.00, 301771, 140757, 0, 1.00
2024-09-17 오후 8:49:13, 0.00, 37.00, 302352, 141028, 0, 0.80
2024-09-17 오후 8:49:14, 0.38, 37.00, 302933, 141299, 0, 0.40
2024-09-17 오후 8:49:15, 0.00, 37.00, 303514, 141570, 0, 0.70
2024-09-17 오후 8:49:16, 0.39, 37.00, 304095, 141841, 0, 0.60
2024-09-17 오후 8:49:17, 0.38, 37.00, 304502, 142031, 0, 0.29
2024-09-17 오후 8:49:18, 0.00, 37.00, 305025, 142275, 0, 0.78
2024-09-17 오후 8:49:19, 0.38, 37.00, 305606, 142546, 0, 0.70
2024-09-17 오후 8:49:20, 0.38, 37.00, 306187, 142817, 0, 0.70
2024-09-17 오후 8:49:21, 0.00, 37.00, 306768, 143088, 0, 0.80
2024-09-17 오후 8:49:22, 0.76, 37.00, 307349, 143359, 0, 0.60
2024-09-17 오후 8:49:23, 0.39, 37.00, 307930, 143630, 0, 0.40
2024-09-17 오후 8:49:24, 0.00, 37.00, 308511, 143901, 0, 0.70
2024-09-17 오후 8:49:25, 0.38, 37.00, 309033, 144144, 0, 0.78
2024-09-17 오후 8:49:26, 0.39, 37.00, 309498, 144361, 0, 0.25
2024-09-17 오후 8:49:27, 0.00, 37.00, 310079, 144632, 0, 0.50
2024-09-17 오후 8:49:28, 0.38, 37.00, 310486, 144822, 0, 0.86
2024-09-17 오후 8:49:29, 0.00, 37.00, 311067, 145093, 0, 0.60
2024-09-17 오후 8:49:30, 0.00, 37.00, 311648, 145364, 0, 0.70
2024-09-17 오후 8:49:31, 0.38, 37.00, 312229, 145635, 0, 0.70
2024-09-17 오후 8:49:32, 0.39, 37.00, 312810, 145906, 0, 0.50
2024-09-17 오후 8:49:33, 0.38, 37.00, 313217, 146096, 0, 0.14
2024-09-17 오후 8:49:34, 0.39, 37.00, 313740, 146340, 0, 0.78
2024-09-17 오후 8:49:35, 0.38, 37.00, 314321, 146611, 0, 0.60
2024-09-17 오후 8:49:36, 0.38, 37.00, 314902, 146882, 0, 0.70
2024-09-17 오후 8:49:37, 0.38, 37.00, 315483, 147153, 0, 1.10
2024-09-17 오후 8:49:38, 0.39, 37.00, 316064, 147424, 0, 0.60
2024-09-17 오후 8:49:39, 0.38, 37.00, 316645, 147695, 0, 0.40
2024-09-17 오후 8:49:40, 0.38, 37.00, 317226, 147966, 0, 0.70
2024-09-17 오후 8:49:41, 0.38, 37.00, 317748, 148209, 0, 0.89
2024-09-17 오후 8:49:42, 0.39, 37.00, 318213, 148426, 0, 0.62
2024-09-17 오후 8:49:43, 0.38, 37.00, 318794, 148697, 0, 0.50
2024-09-17 오후 8:49:44, 0.00, 37.00, 319201, 148887, 0, 0.71
2024-09-17 오후 8:49:46, 0.38, 37.00, 319782, 149158, 0, 0.50
2024-09-17 오후 8:49:47, 0.00, 37.00, 320363, 149429, 0, 0.70
2024-09-17 오후 8:49:48, 0.38, 37.00, 320944, 149700, 0, 0.50
2024-09-17 오후 8:49:49, 0.38, 37.00, 321525, 149971, 0, 0.50
2024-09-17 오후 8:49:50, 0.38, 37.00, 321932, 150161, 0, 0.29
2024-09-17 오후 8:49:51, 0.38, 37.00, 322455, 150405, 0, 0.56
2024-09-17 오후 8:49:52, 0.00, 37.00, 323036, 150676, 0, 0.70
2024-09-17 오후 8:49:53, 0.38, 37.00, 323617, 150947, 0, 0.70
2024-09-17 오후 8:49:54, 0.00, 37.00, 324198, 151218, 0, 0.50
2024-09-17 오후 8:49:55, 0.00, 37.00, 324779, 151489, 0, 0.60
2024-09-17 오후 8:49:56, 0.38, 37.00, 325360, 151760, 0, 0.50
2024-09-17 오후 8:49:57, 0.00, 37.00, 325941, 152031, 0, 0.80
2024-09-17 오후 8:49:58, 0.38, 37.00, 326522, 152302, 0, 0.70
2024-09-17 오후 8:49:59, 0.38, 37.00, 327044, 152545, 0, 1.11
2024-09-17 오후 8:50:00, 0.39, 37.00, 327509, 152762, 0, 0.62
2024-09-17 오후 8:50:01, 0.38, 37.00, 327974, 152979, 0, 0.75
2024-09-17 오후 8:50:02, 0.38, 37.00, 328497, 153223, 0, 1.00
2024-09-17 오후 8:50:03, 0.00, 37.00, 329078, 153494, 0, 0.70
2024-09-17 오후 8:50:04, 0.38, 37.00, 329659, 153765, 0, 0.60
2024-09-17 오후 8:50:05, 0.39, 37.00, 330240, 154036, 0, 0.90
2024-09-17 오후 8:50:06, 0.00, 37.00, 330821, 154307, 0, 0.70
2024-09-17 오후 8:50:07, 0.00, 37.00, 331228, 154497, 0, 0.29
2024-09-17 오후 8:50:08, 0.38, 37.00, 331751, 154741, 0, 0.78
2024-09-17 오후 8:50:09, 0.00, 37.00, 332332, 155012, 0, 0.70
2024-09-17 오후 8:50:10, 0.38, 37.00, 332913, 155283, 0, 0.60
2024-09-17 오후 8:50:11, 0.38, 37.00, 333494, 155554, 0, 0.70
2024-09-17 오후 8:50:12, 0.00, 37.00, 334075, 155825, 0, 0.70
2024-09-17 오후 8:50:13, 0.38, 37.00, 334656, 156096, 0, 0.60
2024-09-17 오후 8:50:14, 0.00, 37.00, 335237, 156367, 0, 0.80
2024-09-17 오후 8:50:15, 0.38, 37.00, 335759, 156610, 0, 0.56
2024-09-17 오후 8:50:16, 0.38, 37.00, 336340, 156881, 0, 0.60
2024-09-17 오후 8:50:17, 0.00, 37.00, 336805, 157098, 0, 0.75
2024-09-17 오후 8:50:18, 0.38, 37.00, 337270, 157315, 0, 0.88
2024-09-17 오후 8:50:19, 0.00, 37.00, 337793, 157559, 0, 0.78
2024-09-17 오후 8:50:20, 0.38, 37.00, 338374, 157830, 0, 0.60
2024-09-17 오후 8:50:21, 0.38, 37.00, 338955, 158101, 0, 0.60
2024-09-17 오후 8:50:22, 0.38, 37.00, 339536, 158372, 0, 0.60
2024-09-17 오후 8:50:23, 0.38, 37.00, 340117, 158643, 0, 0.70
2024-09-17 오후 8:50:24, 0.38, 37.00, 340524, 158833, 0, 0.29
2024-09-17 오후 8:50:25, 0.00, 37.00, 341047, 159077, 0, 0.56
2024-09-17 오후 8:50:26, 0.38, 37.00, 341628, 159348, 0, 0.80
2024-09-17 오후 8:50:27, 0.00, 37.00, 342209, 159619, 0, 0.70
2024-09-17 오후 8:50:29, 0.00, 37.00, 342790, 159890, 0, 0.80
2024-09-17 오후 8:50:30, 0.38, 37.00, 343371, 160161, 0, 0.60
2024-09-17 오후 8:50:31, 0.00, 37.00, 343952, 160432, 0, 0.70
2024-09-17 오후 8:50:32, 0.38, 37.00, 344533, 160703, 0, 0.60
2024-09-17 오후 8:50:33, 0.38, 37.00, 345114, 160974, 0, 0.80
2024-09-17 오후 8:50:34, 0.00, 37.00, 345636, 161217, 0, 0.78
2024-09-17 오후 8:50:35, 0.38, 37.00, 346101, 161434, 0, 0.50
2024-09-17 오후 8:50:36, 0.38, 37.00, 346566, 161651, 0, 0.75
2024-09-17 오후 8:50:37, 0.38, 37.00, 347089, 161895, 0, 1.00
2024-09-17 오후 8:50:38, 0.38, 37.00, 347670, 162166, 0, 0.70
2024-09-17 오후 8:50:39, 0.38, 37.00, 348251, 162437, 0, 0.60
2024-09-17 오후 8:50:40, 0.00, 37.00, 348832, 162708, 0, 0.60
2024-09-17 오후 8:50:41, 0.00, 37.00, 349239, 162898, 0, 0.29
2024-09-17 오후 8:50:42, 0.38, 37.00, 349820, 163169, 0, 0.30
2024-09-17 오후 8:50:43, 0.00, 37.00, 350343, 163413, 0, 0.78
2024-09-17 오후 8:50:44, 0.00, 37.00, 350924, 163684, 0, 0.60
2024-09-17 오후 8:50:45, 0.38, 37.00, 351505, 163955, 0, 0.70
2024-09-17 오후 8:50:46, 0.38, 37.00, 352086, 164226, 0, 0.70
2024-09-17 오후 8:50:47, 0.38, 37.00, 352667, 164497, 0, 0.70
2024-09-17 오후 8:50:48, 0.00, 37.00, 353248, 164768, 0, 0.70
2024-09-17 오후 8:50:49, 0.38, 37.00, 353829, 165039, 0, 0.50
2024-09-17 오후 8:50:50, 0.00, 37.00, 354351, 165282, 0, 0.78
2024-09-17 오후 8:50:51, 0.00, 37.00, 354816, 165499, 0, 0.75
2024-09-17 오후 8:50:52, 0.38, 37.00, 355281, 165716, 0, 0.75
2024-09-17 오후 8:50:53, 0.39, 37.00, 355804, 165960, 0, 0.78
2024-09-17 오후 8:50:54, 0.00, 37.00, 356385, 166231, 0, 0.50
2024-09-17 오후 8:50:55, 0.39, 37.00, 356966, 166502, 0, 0.80
2024-09-17 오후 8:50:56, 0.38, 37.00, 357547, 166773, 0, 0.50
2024-09-17 오후 8:50:57, 0.00, 37.00, 358128, 167044, 0, 0.60
2024-09-17 오후 8:50:58, 0.39, 37.00, 358535, 167234, 0, 0.29
2024-09-17 오후 8:50:59, 0.38, 37.00, 359058, 167478, 0, 0.89
