Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-17 오후 10:47:45, 0.38, 42.00, 1810112, 857730, 0, 0.26
2024-09-17 오후 10:47:46, 0.38, 42.00, 1811821, 858540, 0, 0.28
2024-09-17 오후 10:47:47, 0.38, 42.00, 1816653, 860830, 0, 0.21
2024-09-17 오후 10:47:49, 0.38, 42.00, 1822132, 863426, 0, 0.26
2024-09-17 오후 10:47:50, 0.39, 42.00, 1827847, 866134, 0, 0.25
2024-09-17 오후 10:47:51, 0.00, 42.00, 1833739, 868926, 0, 0.46
2024-09-17 오후 10:47:52, 0.77, 42.00, 1839631, 871718, 0, 0.31
2024-09-17 오후 10:47:53, 0.38, 42.00, 1845523, 874510, 0, 0.30
2024-09-17 오후 10:47:54, 0.38, 42.00, 1851415, 877302, 0, 0.27
2024-09-17 오후 10:47:55, 0.39, 42.00, 1857307, 880094, 0, 0.34
2024-09-17 오후 10:47:56, 0.38, 42.00, 1863140, 882858, 0, 0.06
2024-09-17 오후 10:47:57, 0.00, 42.00, 1869032, 885650, 0, 0.29
2024-09-17 오후 10:47:58, 0.00, 42.00, 1874924, 888442, 0, 0.40
2024-09-17 오후 10:47:59, 0.38, 42.00, 1880816, 891234, 0, 0.28
2024-09-17 오후 10:48:00, 0.38, 42.00, 1886708, 894026, 0, 0.25
2024-09-17 오후 10:48:01, 0.76, 42.00, 1892600, 896818, 0, 0.25
2024-09-17 오후 10:48:02, 1.15, 42.00, 1898492, 899610, 0, 0.18
2024-09-17 오후 10:48:03, 0.00, 42.00, 1904384, 902402, 0, 0.30
2024-09-17 오후 10:48:04, 0.00, 42.00, 1906093, 903212, 0, 0.38
2024-09-17 오후 10:48:05, 0.00, 42.00, 1911985, 906004, 0, 0.24
2024-09-17 오후 10:48:06, 0.38, 42.00, 1916404, 908098, 0, 0.36
2024-09-17 오후 10:48:07, 0.38, 42.00, 1922296, 910890, 0, 0.32
2024-09-17 오후 10:48:08, 0.38, 42.00, 1928011, 913598, 0, 0.21
2024-09-17 오후 10:48:09, 0.39, 42.00, 1933903, 916390, 0, 0.28
2024-09-17 오후 10:48:10, 0.38, 42.00, 1939795, 919182, 0, 0.35
2024-09-17 오후 10:48:11, 0.38, 42.00, 1945687, 921974, 0, 0.28
2024-09-17 오후 10:48:12, 0.00, 42.00, 1951579, 924766, 0, 0.35
2024-09-17 오후 10:48:13, 0.00, 42.00, 1957412, 927530, 0, 0.29
2024-09-17 오후 10:48:14, 0.38, 42.00, 1963304, 930322, 0, 0.29
2024-09-17 오후 10:48:15, 0.38, 42.00, 1969196, 933114, 0, 0.03
2024-09-17 오후 10:48:16, 0.00, 42.00, 1975088, 935906, 0, 0.38
2024-09-17 오후 10:48:17, 0.76, 42.00, 1980980, 938698, 0, 0.17
2024-09-17 오후 10:48:18, 0.00, 42.00, 1986872, 941490, 0, 0.28
2024-09-17 오후 10:48:19, 0.38, 42.00, 1992764, 944282, 0, 0.29
2024-09-17 오후 10:48:20, 0.38, 42.00, 1998656, 947074, 0, 0.21
2024-09-17 오후 10:48:21, 0.00, 42.00, 2002249, 948776, 0, 0.20
2024-09-17 오후 10:48:22, 0.77, 42.00, 2006257, 950676, 0, 0.35
2024-09-17 오후 10:48:23, 0.38, 42.00, 2010676, 952770, 0, 0.27
2024-09-17 오후 10:48:24, 0.00, 42.00, 2016568, 955562, 0, 0.22
2024-09-17 오후 10:48:25, 0.38, 42.00, 2022283, 958270, 0, 0.29
2024-09-17 오후 10:48:26, 0.38, 42.00, 2028175, 961062, 0, 0.28
2024-09-17 오후 10:48:27, 0.38, 42.00, 2034067, 963854, 0, 0.31
2024-09-17 오후 10:48:28, 0.38, 42.00, 2039959, 966646, 0, 0.30
2024-09-17 오후 10:48:29, 0.00, 42.00, 2045851, 969438, 0, 0.18
2024-09-17 오후 10:48:30, 0.38, 42.00, 2051684, 972202, 0, 0.40
2024-09-17 오후 10:48:31, 1.91, 42.00, 2057576, 974994, 0, 0.18
2024-09-17 오후 10:48:32, 0.39, 42.00, 2063468, 977786, 0, 0.31
2024-09-17 오후 10:48:33, 0.00, 42.00, 2069360, 980578, 0, 0.09
2024-09-17 오후 10:48:34, 0.39, 42.00, 2075252, 983370, 0, 0.38
2024-09-17 오후 10:48:35, 0.00, 42.00, 2081144, 986162, 0, 0.14
2024-09-17 오후 10:48:36, 0.76, 42.00, 2087036, 988954, 0, 0.51
2024-09-17 오후 10:48:37, 0.77, 42.00, 2092928, 991746, 0, 0.36
2024-09-17 오후 10:48:38, 0.38, 42.00, 2096521, 993448, 0, 0.08
2024-09-17 오후 10:48:39, 0.00, 42.00, 2100529, 995348, 0, 0.31
2024-09-17 오후 10:48:40, 0.00, 42.00, 2104948, 997442, 0, 0.20
2024-09-17 오후 10:48:42, 0.77, 42.00, 2110840, 1000234, 0, 0.24
2024-09-17 오후 10:48:43, 0.39, 42.00, 2116555, 1002942, 0, 0.33
2024-09-17 오후 10:48:44, 0.38, 42.00, 2122447, 1005734, 0, 0.26
2024-09-17 오후 10:48:45, 0.38, 42.00, 2128339, 1008526, 0, 0.32
2024-09-17 오후 10:48:46, 0.00, 42.00, 2134231, 1011318, 0, 0.21
2024-09-17 오후 10:48:47, 0.38, 42.00, 2140123, 1014110, 0, 0.29
2024-09-17 오후 10:48:48, 1.15, 42.00, 2145956, 1016874, 0, 0.31
2024-09-17 오후 10:48:49, 1.15, 42.00, 2151848, 1019666, 0, 0.26
2024-09-17 오후 10:48:50, 0.38, 42.00, 2157740, 1022458, 0, 0.26
2024-09-17 오후 10:48:51, 0.00, 42.00, 2163632, 1025250, 0, 0.25
2024-09-17 오후 10:48:52, 0.00, 42.00, 2169524, 1028042, 0, 0.21
2024-09-17 오후 10:48:53, 0.38, 42.00, 2175416, 1030834, 0, 0.26
2024-09-17 오후 10:48:54, 0.38, 42.00, 2181308, 1033626, 0, 0.38
2024-09-17 오후 10:48:55, 0.39, 42.00, 2187200, 1036418, 0, 0.24
2024-09-17 오후 10:48:56, 0.38, 42.00, 2191557, 1038481, 0, 0.32
2024-09-17 오후 10:48:57, 0.38, 42.00, 2194801, 1040020, 0, 0.22
2024-09-17 오후 10:48:58, 0.00, 42.00, 2199633, 1042310, 0, 0.26
2024-09-17 오후 10:48:59, 0.00, 42.00, 2205112, 1044906, 0, 0.32
2024-09-17 오후 10:49:00, 0.76, 42.00, 2210827, 1047614, 0, 0.32
2024-09-17 오후 10:49:01, 0.38, 42.00, 2216719, 1050406, 0, 0.78
2024-09-17 오후 10:49:02, 0.38, 42.00, 2222611, 1053198, 0, 0.25
2024-09-17 오후 10:49:03, 0.38, 42.00, 2228503, 1055990, 0, 0.26
2024-09-17 오후 10:49:04, 0.38, 42.00, 2234395, 1058782, 0, 0.25
2024-09-17 오후 10:49:05, 0.38, 42.00, 2240287, 1061574, 0, 0.23
2024-09-17 오후 10:49:06, 0.00, 42.00, 2246120, 1064338, 0, 0.32
2024-09-17 오후 10:49:07, 0.00, 42.00, 2252012, 1067130, 0, 0.34
2024-09-17 오후 10:49:08, 0.00, 42.00, 2257904, 1069922, 0, 0.30
2024-09-17 오후 10:49:09, 0.38, 42.00, 2263796, 1072714, 0, 0.22
2024-09-17 오후 10:49:10, 0.77, 42.00, 2269688, 1075506, 0, 0.29
2024-09-17 오후 10:49:11, 0.38, 42.00, 2275580, 1078298, 0, 0.40
2024-09-17 오후 10:49:12, 0.38, 42.00, 2281472, 1081090, 0, 0.25
2024-09-17 오후 10:49:13, 0.38, 42.00, 2287364, 1083882, 0, 0.26
2024-09-17 오후 10:49:14, 0.00, 42.00, 2290957, 1085584, 0, 0.25
2024-09-17 오후 10:49:15, 0.38, 42.00, 2294965, 1087484, 0, 0.29
2024-09-17 오후 10:49:16, 0.38, 42.00, 2299384, 1089578, 0, 0.20
2024-09-17 오후 10:49:17, 0.38, 42.00, 2305276, 1092370, 0, 0.25
2024-09-17 오후 10:49:18, 0.00, 42.00, 2310991, 1095078, 0, 0.26
2024-09-17 오후 10:49:19, 0.00, 42.00, 2316883, 1097870, 0, 0.34
2024-09-17 오후 10:49:20, 0.38, 42.00, 2322775, 1100662, 0, 0.34
2024-09-17 오후 10:49:21, 0.77, 42.00, 2328667, 1103454, 0, 0.21
2024-09-17 오후 10:49:22, 0.38, 42.00, 2334559, 1106246, 0, 0.05
2024-09-17 오후 10:49:23, 0.38, 42.00, 2340392, 1109010, 0, 0.15
2024-09-17 오후 10:49:24, 0.00, 42.00, 2346284, 1111802, 0, 0.23
2024-09-17 오후 10:49:25, 0.00, 42.00, 2352176, 1114594, 0, 0.27
2024-09-17 오후 10:49:26, 0.76, 42.00, 2358068, 1117386, 0, 0.10
2024-09-17 오후 10:49:27, 0.38, 42.00, 2363960, 1120178, 0, 0.20
2024-09-17 오후 10:49:28, 0.38, 42.00, 2369852, 1122970, 0, 0.25
2024-09-17 오후 10:49:29, 0.39, 42.00, 2375744, 1125762, 0, 0.26
2024-09-17 오후 10:49:30, 1.15, 42.00, 2381636, 1128554, 0, 0.28
2024-09-17 오후 10:49:31, 0.00, 42.00, 2385229, 1130256, 0, 0.33
2024-09-17 오후 10:49:32, 0.76, 42.00, 2389237, 1132156, 0, 0.34
2024-09-17 오후 10:49:33, 0.77, 42.00, 2394069, 1134446, 0, 0.18
2024-09-17 오후 10:49:34, 0.00, 42.00, 2399548, 1137042, 0, 0.34
2024-09-17 오후 10:49:35, 0.38, 42.00, 2405263, 1139750, 0, 0.27
2024-09-17 오후 10:49:37, 0.38, 42.00, 2411155, 1142542, 0, 0.36
2024-09-17 오후 10:49:38, 0.00, 42.00, 2417047, 1145334, 0, 0.05
2024-09-17 오후 10:49:39, 0.00, 42.00, 2422939, 1148126, 0, 0.13
2024-09-17 오후 10:49:40, 0.76, 42.00, 2428831, 1150918, 0, 0.28
2024-09-17 오후 10:49:41, 0.00, 42.00, 2434723, 1153710, 0, 0.14
2024-09-17 오후 10:49:42, 0.38, 42.00, 2440556, 1156474, 0, 0.06
2024-09-17 오후 10:49:43, 0.38, 42.00, 2446448, 1159266, 0, 0.23
2024-09-17 오후 10:49:44, 0.38, 42.00, 2452340, 1162058, 0, 0.26
2024-09-17 오후 10:49:45, 0.00, 42.00, 2458232, 1164850, 0, 0.29
2024-09-17 오후 10:49:46, 0.38, 42.00, 2464124, 1167642, 0, 0.34
2024-09-17 오후 10:49:47, 0.77, 42.00, 2470016, 1170434, 0, 0.29
2024-09-17 오후 10:49:48, 1.15, 42.00, 2475908, 1173226, 0, 0.29
2024-09-17 오후 10:49:49, 1.15, 42.00, 2481800, 1176018, 0, 0.42
2024-09-17 오후 10:49:50, 0.38, 42.00, 2483509, 1176828, 0, 0.69
2024-09-17 오후 10:49:51, 0.38, 42.00, 2488341, 1179118, 0, 0.37
2024-09-17 오후 10:49:52, 0.77, 42.00, 2493820, 1181714, 0, 0.39
2024-09-17 오후 10:49:53, 0.77, 42.00, 2499535, 1184422, 0, 0.38
2024-09-17 오후 10:49:54, 0.38, 42.00, 2505427, 1187214, 0, 0.54
2024-09-17 오후 10:49:55, 0.00, 42.00, 2511319, 1190006, 0, 0.34
2024-09-17 오후 10:49:56, 0.00, 42.00, 2517211, 1192798, 0, 0.53
2024-09-17 오후 10:49:57, 1.15, 42.00, 2523103, 1195590, 0, 0.37
2024-09-17 오후 10:49:58, 0.39, 42.00, 2528995, 1198382, 0, 0.42
2024-09-17 오후 10:49:59, 0.38, 42.00, 2534828, 1201146, 0, 0.46
2024-09-17 오후 10:50:00, 0.39, 42.00, 2540720, 1203938, 0, 0.28
2024-09-17 오후 10:50:01, 0.39, 42.00, 2546612, 1206730, 0, 0.37
2024-09-17 오후 10:50:02, 0.38, 42.00, 2552504, 1209522, 0, 0.37
2024-09-17 오후 10:50:03, 0.77, 42.00, 2558396, 1212314, 0, 0.37
2024-09-17 오후 10:50:04, 0.00, 42.00, 2564288, 1215106, 0, 0.23
2024-09-17 오후 10:50:05, 0.00, 42.00, 2570180, 1217898, 0, 0.24
2024-09-17 오후 10:50:06, 0.38, 42.00, 2576072, 1220690, 0, 0.25
2024-09-17 오후 10:50:07, 0.00, 42.00, 2579665, 1222392, 0, 0.18
2024-09-17 오후 10:50:08, 0.77, 42.00, 2583673, 1224292, 0, 0.22
2024-09-17 오후 10:50:09, 0.39, 42.00, 2588092, 1226386, 0, 0.23
2024-09-17 오후 10:50:10, 0.77, 42.00, 2593984, 1229178, 0, 0.23
2024-09-17 오후 10:50:11, 0.39, 42.00, 2599699, 1231886, 0, 0.31
2024-09-17 오후 10:50:12, 0.00, 42.00, 2605591, 1234678, 0, 0.26
2024-09-17 오후 10:50:13, 0.38, 42.00, 2611483, 1237470, 0, 0.26
2024-09-17 오후 10:50:14, 0.38, 42.00, 2617375, 1240262, 0, 0.27
2024-09-17 오후 10:50:15, 0.38, 42.00, 2623267, 1243054, 0, 0.22
2024-09-17 오후 10:50:16, 0.38, 42.00, 2629100, 1245818, 0, 0.28
2024-09-17 오후 10:50:17, 0.38, 42.00, 2634992, 1248610, 0, 0.25
2024-09-17 오후 10:50:18, 0.00, 42.00, 2640884, 1251402, 0, 0.25
2024-09-17 오후 10:50:19, 0.77, 42.00, 2646776, 1254194, 0, 0.24
2024-09-17 오후 10:50:20, 0.38, 42.00, 2652668, 1256986, 0, 0.25
2024-09-17 오후 10:50:21, 0.00, 42.00, 2658560, 1259778, 0, 0.27
2024-09-17 오후 10:50:22, 0.38, 42.00, 2664452, 1262570, 0, 0.24
2024-09-17 오후 10:50:23, 0.77, 42.00, 2670344, 1265362, 0, 0.26
2024-09-17 오후 10:50:24, 0.77, 42.00, 2674701, 1267425, 0, 0.27
2024-09-17 오후 10:50:25, 0.38, 42.00, 2677945, 1268964, 0, 0.33
2024-09-17 오후 10:50:26, 0.38, 42.00, 2682777, 1271254, 0, 0.35
2024-09-17 오후 10:50:27, 0.38, 42.00, 2688256, 1273850, 0, 0.20
2024-09-17 오후 10:50:28, 0.38, 42.00, 2693971, 1276558, 0, 0.15
2024-09-17 오후 10:50:29, 0.00, 42.00, 2699863, 1279350, 0, 0.04
2024-09-17 오후 10:50:30, 1.15, 42.00, 2705755, 1282142, 0, 0.26
2024-09-17 오후 10:50:32, 0.38, 42.00, 2711647, 1284934, 0, 0.20
2024-09-17 오후 10:50:33, 0.38, 42.00, 2717539, 1287726, 0, 0.24
2024-09-17 오후 10:50:34, 0.38, 42.00, 2723431, 1290518, 0, 0.21
2024-09-17 오후 10:50:35, 0.00, 42.00, 2729264, 1293282, 0, 0.27
2024-09-17 오후 10:50:36, 0.77, 42.00, 2735156, 1296074, 0, 0.13
2024-09-17 오후 10:50:37, 0.77, 42.00, 2741048, 1298866, 0, 0.25
2024-09-17 오후 10:50:38, 0.38, 42.00, 2746940, 1301658, 0, 0.28
2024-09-17 오후 10:50:39, 0.39, 42.00, 2752832, 1304450, 0, 0.28
2024-09-17 오후 10:50:40, 1.15, 42.00, 2758724, 1307242, 0, 0.36
2024-09-17 오후 10:50:41, 0.00, 42.00, 2764616, 1310034, 0, 0.25
2024-09-17 오후 10:50:42, 0.38, 42.00, 2770508, 1312826, 0, 0.33
2024-09-17 오후 10:50:43, 0.00, 42.00, 2774101, 1314528, 0, 0.02
2024-09-17 오후 10:50:44, 0.38, 42.00, 2778109, 1316428, 0, 0.15
2024-09-17 오후 10:50:45, 0.39, 42.00, 2782528, 1318522, 0, 0.01
2024-09-17 오후 10:50:46, 0.38, 42.00, 2788243, 1321230, 0, 0.21
2024-09-17 오후 10:50:47, 0.38, 42.00, 2794135, 1324022, 0, 0.21
2024-09-17 오후 10:50:48, 0.38, 42.00, 2800027, 1326814, 0, 0.24
2024-09-17 오후 10:50:49, 0.38, 42.00, 2805919, 1329606, 0, 0.30
2024-09-17 오후 10:50:50, 0.38, 42.00, 2811811, 1332398, 0, 0.21
2024-09-17 오후 10:50:51, 0.38, 42.00, 2817703, 1335190, 0, 0.33
2024-09-17 오후 10:50:52, 0.39, 42.00, 2823536, 1337954, 0, 0.34
2024-09-17 오후 10:50:53, 0.38, 42.00, 2829428, 1340746, 0, 0.28
2024-09-17 오후 10:50:54, 0.00, 42.00, 2835320, 1343538, 0, 0.26
2024-09-17 오후 10:50:55, 0.77, 42.00, 2841212, 1346330, 0, 0.24
2024-09-17 오후 10:50:56, 1.15, 42.00, 2847104, 1349122, 0, 0.29
2024-09-17 오후 10:50:57, 1.15, 42.00, 2852996, 1351914, 0, 0.30
2024-09-17 오후 10:50:58, 0.38, 42.00, 2858888, 1354706, 0, 0.27
2024-09-17 오후 10:50:59, 0.38, 42.00, 2864780, 1357498, 0, 0.25
2024-09-17 오후 10:51:00, 0.38, 42.00, 2868373, 1359200, 0, 0.21
2024-09-17 오후 10:51:01, 0.38, 42.00, 2872381, 1361100, 0, 0.79
2024-09-17 오후 10:51:02, 0.38, 42.00, 2877213, 1363390, 0, 0.61
2024-09-17 오후 10:51:03, 0.38, 42.00, 2882692, 1365986, 0, 0.34
2024-09-17 오후 10:51:04, 0.38, 42.00, 2888407, 1368694, 0, 0.39
2024-09-17 오후 10:51:05, 0.38, 42.00, 2894299, 1371486, 0, 0.59
2024-09-17 오후 10:51:06, 0.38, 42.00, 2900191, 1374278, 0, 0.42
2024-09-17 오후 10:51:07, 0.38, 42.00, 2906083, 1377070, 0, 0.37
2024-09-17 오후 10:51:08, 0.00, 42.00, 2911975, 1379862, 0, 0.51
2024-09-17 오후 10:51:09, 0.00, 42.00, 2917867, 1382654, 0, 0.53
2024-09-17 오후 10:51:10, 1.15, 42.00, 2923700, 1385418, 0, 0.38
2024-09-17 오후 10:51:11, 0.38, 42.00, 2929592, 1388210, 0, 0.45
2024-09-17 오후 10:51:12, 0.38, 42.00, 2935484, 1391002, 0, 0.55
2024-09-17 오후 10:51:13, 0.38, 42.00, 2941376, 1393794, 0, 0.43
2024-09-17 오후 10:51:14, 0.38, 42.00, 2947268, 1396586, 0, 0.58
2024-09-17 오후 10:51:15, 0.77, 42.00, 2953160, 1399378, 0, 0.45
2024-09-17 오후 10:51:16, 0.77, 42.00, 2959052, 1402170, 0, 0.44
2024-09-17 오후 10:51:17, 0.00, 42.00, 2963704, 1404373, 0, 0.42
2024-09-17 오후 10:51:18, 0.00, 42.00, 2966653, 1405772, 0, 0.34
2024-09-17 오후 10:51:19, 0.00, 42.00, 2971485, 1408062, 0, 0.35
2024-09-17 오후 10:51:20, 0.00, 42.00, 2976964, 1410658, 0, 0.45
2024-09-17 오후 10:51:21, 0.00, 42.00, 2982679, 1413366, 0, 0.45
2024-09-17 오후 10:51:22, 0.77, 42.00, 2988571, 1416158, 0, 0.46
2024-09-17 오후 10:51:23, 0.38, 42.00, 2994463, 1418950, 0, 0.44
2024-09-17 오후 10:51:24, 0.39, 42.00, 3000355, 1421742, 0, 0.41
2024-09-17 오후 10:51:25, 0.38, 42.00, 3006247, 1424534, 0, 0.41
2024-09-17 오후 10:51:27, 0.38, 42.00, 3012139, 1427326, 0, 0.52
2024-09-17 오후 10:51:28, 0.38, 42.00, 3017972, 1430090, 0, 0.36
2024-09-17 오후 10:51:29, 0.00, 42.00, 3023864, 1432882, 0, 0.39
2024-09-17 오후 10:51:30, 0.00, 42.00, 3029756, 1435674, 0, 0.40
2024-09-17 오후 10:51:31, 0.00, 42.00, 3035648, 1438466, 0, 0.28
2024-09-17 오후 10:51:32, 0.38, 42.00, 3041540, 1441258, 0, 0.34
2024-09-17 오후 10:51:33, 1.15, 42.00, 3047432, 1444050, 0, 0.46
2024-09-17 오후 10:51:34, 0.00, 42.00, 3053324, 1446842, 0, 0.30
2024-09-17 오후 10:51:35, 1.15, 42.00, 3059216, 1449634, 0, 0.62
2024-09-17 오후 10:51:36, 0.38, 42.00, 3062279, 1451085, 0, 0.23
2024-09-17 오후 10:51:37, 1.53, 42.00, 3066109, 1452900, 0, 0.34
2024-09-17 오후 10:51:38, 0.38, 42.00, 3071236, 1455330, 0, 0.86
2024-09-17 오후 10:51:39, 0.00, 42.00, 3077128, 1458122, 0, 0.63
2024-09-17 오후 10:51:40, 0.38, 42.00, 3082843, 1460830, 0, 0.84
2024-09-17 오후 10:51:41, 1.54, 42.00, 3088735, 1463622, 0, 0.62
2024-09-17 오후 10:51:42, 0.77, 42.00, 3094627, 1466414, 0, 0.69
2024-09-17 오후 10:51:43, 0.38, 42.00, 3100519, 1469206, 0, 0.92
2024-09-17 오후 10:51:44, 0.38, 42.00, 3106411, 1471998, 0, 0.76
2024-09-17 오후 10:51:45, 0.00, 42.00, 3112244, 1474762, 0, 0.84
2024-09-17 오후 10:51:46, 0.77, 42.00, 3118136, 1477554, 0, 0.68
2024-09-17 오후 10:51:47, 0.00, 42.00, 3124028, 1480346, 0, 0.14
2024-09-17 오후 10:51:48, 0.76, 42.00, 3129920, 1483138, 0, 0.32
2024-09-17 오후 10:51:49, 0.00, 42.00, 3135812, 1485930, 0, 0.53
2024-09-17 오후 10:51:50, 0.00, 42.00, 3141704, 1488722, 0, 0.16
2024-09-17 오후 10:51:51, 0.38, 42.00, 3147596, 1491514, 0, 0.17
2024-09-17 오후 10:51:52, 0.76, 42.00, 3153488, 1494306, 0, 0.27
2024-09-17 오후 10:51:53, 0.00, 42.00, 3157845, 1496369, 0, 0.61
2024-09-17 오후 10:51:54, 0.00, 42.00, 3161089, 1497908, 0, 0.53
2024-09-17 오후 10:51:55, 0.39, 42.00, 3165921, 1500198, 0, 0.38
2024-09-17 오후 10:51:56, 0.38, 42.00, 3171400, 1502794, 0, 0.48
2024-09-17 오후 10:51:57, 0.38, 42.00, 3177115, 1505502, 0, 0.43
2024-09-17 오후 10:51:58, 0.38, 42.00, 3183007, 1508294, 0, 0.45
2024-09-17 오후 10:51:59, 0.39, 42.00, 3188899, 1511086, 0, 0.38
2024-09-17 오후 10:52:00, 1.53, 42.00, 3194791, 1513878, 0, 0.46
2024-09-17 오후 10:52:01, 0.39, 42.00, 3200683, 1516670, 0, 0.56
2024-09-17 오후 10:52:02, 0.77, 42.00, 3206575, 1519462, 0, 0.46
2024-09-17 오후 10:52:03, 1.15, 42.00, 3212408, 1522226, 0, 0.65
2024-09-17 오후 10:52:04, 0.38, 42.00, 3218300, 1525018, 0, 0.49
2024-09-17 오후 10:52:05, 1.15, 42.00, 3224192, 1527810, 0, 0.35
2024-09-17 오후 10:52:06, 0.00, 42.00, 3230084, 1530602, 0, 0.39
2024-09-17 오후 10:52:07, 0.38, 42.00, 3235976, 1533394, 0, 0.41
2024-09-17 오후 10:52:08, 1.53, 42.00, 3241868, 1536186, 0, 0.32
2024-09-17 오후 10:52:09, 0.00, 42.00, 3247701, 1538950, 0, 0.44
2024-09-17 오후 10:52:10, 0.38, 42.00, 3251945, 1540962, 0, 0.44
2024-09-17 오후 10:52:11, 0.38, 42.00, 3255361, 1542580, 0, 0.48
2024-09-17 오후 10:52:12, 0.00, 42.00, 3260545, 1545036, 0, 0.36
2024-09-17 오후 10:52:13, 0.38, 42.00, 3265672, 1547466, 0, 0.23
2024-09-17 오후 10:52:14, 0.38, 42.00, 3271564, 1550258, 0, 0.31
2024-09-17 오후 10:52:15, 0.00, 42.00, 3277279, 1552966, 0, 0.40
2024-09-17 오후 10:52:16, 0.38, 42.00, 3283171, 1555758, 0, 0.45
2024-09-17 오후 10:52:17, 0.38, 42.00, 3289063, 1558550, 0, 0.38
2024-09-17 오후 10:52:18, 0.39, 42.00, 3294955, 1561342, 0, 0.34
2024-09-17 오후 10:52:19, 0.38, 42.00, 3300847, 1564134, 0, 0.37
2024-09-17 오후 10:52:21, 0.00, 42.00, 3306680, 1566898, 0, 0.40
2024-09-17 오후 10:52:22, 0.00, 42.00, 3312572, 1569690, 0, 0.34
2024-09-17 오후 10:52:23, 0.00, 42.00, 3318464, 1572482, 0, 0.38
2024-09-17 오후 10:52:24, 0.38, 42.00, 3324356, 1575274, 0, 0.32
2024-09-17 오후 10:52:25, 0.39, 42.00, 3330248, 1578066, 0, 0.38
2024-09-17 오후 10:52:26, 0.00, 42.00, 3336140, 1580858, 0, 0.35
2024-09-17 오후 10:52:27, 0.38, 42.00, 3342032, 1583650, 0, 0.32
2024-09-17 오후 10:52:28, 1.15, 42.00, 3346217, 1585634, 0, 0.42
2024-09-17 오후 10:52:29, 1.15, 42.00, 3349869, 1587364, 0, 0.34
2024-09-17 오후 10:52:30, 0.00, 42.00, 3355525, 1590044, 0, 0.34
2024-09-17 오후 10:52:31, 0.38, 42.00, 3359944, 1592138, 0, 0.37
2024-09-17 오후 10:52:32, 0.38, 42.00, 3365836, 1594930, 0, 0.30
2024-09-17 오후 10:52:33, 0.38, 42.00, 3371551, 1597638, 0, 0.43
2024-09-17 오후 10:52:34, 0.38, 42.00, 3377443, 1600430, 0, 0.33
2024-09-17 오후 10:52:35, 0.38, 42.00, 3383335, 1603222, 0, 0.32
2024-09-17 오후 10:52:36, 0.38, 42.00, 3389227, 1606014, 0, 0.38
2024-09-17 오후 10:52:37, 0.39, 42.00, 3395119, 1608806, 0, 0.33
2024-09-17 오후 10:52:38, 0.38, 42.00, 3400952, 1611570, 0, 0.47
2024-09-17 오후 10:52:39, 0.00, 42.00, 3406844, 1614362, 0, 0.37
2024-09-17 오후 10:52:40, 0.38, 42.00, 3412736, 1617154, 0, 0.14
2024-09-17 오후 10:52:41, 0.38, 42.00, 3418628, 1619946, 0, 0.50
2024-09-17 오후 10:52:42, 0.38, 42.00, 3424520, 1622738, 0, 0.22
2024-09-17 오후 10:52:43, 0.38, 42.00, 3430412, 1625530, 0, 0.33
2024-09-17 오후 10:52:44, 0.38, 42.00, 3436304, 1628322, 0, 0.37
2024-09-17 오후 10:52:45, 0.77, 42.00, 3440489, 1630306, 0, 0.49
2024-09-17 오후 10:52:46, 0.77, 42.00, 3445141, 1632509, 0, 0.39
2024-09-17 오후 10:52:47, 0.38, 42.00, 3449797, 1634716, 0, 0.30
2024-09-17 오후 10:52:48, 0.38, 42.00, 3454629, 1637006, 0, 0.29
2024-09-17 오후 10:52:49, 0.38, 42.00, 3460108, 1639602, 0, 0.34
2024-09-17 오후 10:52:50, 0.00, 42.00, 3465823, 1642310, 0, 0.43
2024-09-17 오후 10:52:51, 0.00, 42.00, 3471715, 1645102, 0, 0.42
2024-09-17 오후 10:52:52, 0.77, 42.00, 3477607, 1647894, 0, 0.38
2024-09-17 오후 10:52:53, 0.38, 42.00, 3483499, 1650686, 0, 0.32
2024-09-17 오후 10:52:54, 0.38, 42.00, 3489391, 1653478, 0, 0.21
2024-09-17 오후 10:52:55, 0.38, 42.00, 3495283, 1656270, 0, 0.39
2024-09-17 오후 10:52:56, 0.38, 42.00, 3501116, 1659034, 0, 0.16
2024-09-17 오후 10:52:57, 0.38, 42.00, 3507008, 1661826, 0, 0.22
2024-09-17 오후 10:52:58, 0.00, 42.00, 3512900, 1664618, 0, 0.35
2024-09-17 오후 10:52:59, 0.38, 42.00, 3518792, 1667410, 0, 0.43
2024-09-17 오후 10:53:00, 0.38, 42.00, 3524684, 1670202, 0, 0.46
2024-09-17 오후 10:53:01, 0.00, 42.00, 3530576, 1672994, 0, 0.39
2024-09-17 오후 10:53:02, 0.00, 42.00, 3536468, 1675786, 0, 0.45
2024-09-17 오후 10:53:03, 0.00, 42.00, 3540653, 1677770, 0, 0.25
2024-09-17 오후 10:53:04, 0.00, 42.00, 3544305, 1679500, 0, 0.32
2024-09-17 오후 10:53:05, 0.38, 42.00, 3549961, 1682180, 0, 0.42
2024-09-17 오후 10:53:06, 0.38, 42.00, 3554380, 1684274, 0, 0.31
2024-09-17 오후 10:53:07, 0.00, 42.00, 3560272, 1687066, 0, 0.33
2024-09-17 오후 10:53:08, 0.38, 42.00, 3565987, 1689774, 0, 0.45
