Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-17 오후 7:40:45, 0.38, 41.00, 156444, 73953, 0, 0.24
2024-09-17 오후 7:40:46, 0.38, 41.00, 159150, 75233, 0, 0.46
2024-09-17 오후 7:40:47, 0.00, 41.00, 161797, 76485, 0, 0.29
2024-09-17 오후 7:40:48, 0.00, 41.00, 164444, 77737, 0, 0.40
2024-09-17 오후 7:40:49, 0.38, 41.00, 167326, 79100, 0, 0.37
2024-09-17 오후 7:40:50, 0.38, 41.00, 169916, 80326, 0, 0.48
2024-09-17 오후 7:40:51, 0.00, 41.00, 172798, 81689, 0, 0.35
2024-09-17 오후 7:40:53, 0.76, 41.00, 175680, 83052, 0, 0.47
2024-09-17 오후 7:40:54, 0.00, 41.00, 178503, 84387, 0, 0.29
2024-09-17 오후 7:40:55, 0.38, 41.00, 181326, 85722, 0, 0.44
2024-09-17 오후 7:40:56, 0.00, 41.00, 184090, 87029, 0, 0.40
2024-09-17 오후 7:40:57, 0.00, 41.00, 186972, 88392, 0, 0.41
2024-09-17 오후 7:40:58, 0.38, 41.00, 189618, 89643, 0, 0.24
2024-09-17 오후 7:40:59, 0.38, 41.00, 192441, 90978, 0, 0.38
2024-09-17 오후 7:41:00, 0.00, 41.00, 195264, 92313, 0, 0.33
2024-09-17 오후 7:41:01, 0.38, 41.00, 198087, 93648, 0, 0.67
2024-09-17 오후 7:41:02, 0.77, 41.00, 200911, 94984, 0, 0.42
2024-09-17 오후 7:41:03, 0.38, 41.00, 203618, 96265, 0, 0.46
2024-09-17 오후 7:41:04, 0.00, 41.00, 206265, 97517, 0, 0.27
2024-09-17 오후 7:41:05, 0.38, 41.00, 208912, 98769, 0, 0.20
2024-09-17 오후 7:41:06, 0.77, 41.00, 211677, 100077, 0, 0.45
2024-09-17 오후 7:41:07, 0.76, 41.00, 214382, 101356, 0, 0.39
2024-09-17 오후 7:41:08, 0.77, 41.00, 217148, 102665, 0, 0.32
2024-09-17 오후 7:41:09, 0.38, 41.00, 219913, 103973, 0, 0.32
2024-09-17 오후 7:41:10, 0.38, 41.00, 222795, 105336, 0, 0.35
2024-09-17 오후 7:41:11, 0.38, 41.00, 225677, 106699, 0, 0.35
2024-09-17 오후 7:41:12, 1.15, 41.00, 228500, 108034, 0, 0.31
2024-09-17 오후 7:41:13, 0.00, 41.00, 231264, 109341, 0, 0.36
2024-09-17 오후 7:41:14, 0.00, 41.00, 234087, 110676, 0, 0.38
2024-09-17 오후 7:41:15, 0.38, 41.00, 236851, 111983, 0, 0.36
2024-09-17 오후 7:41:16, 0.38, 41.00, 239615, 113290, 0, 0.28
2024-09-17 오후 7:41:17, 0.38, 41.00, 242320, 114569, 0, 0.33
2024-09-17 오후 7:41:18, 0.00, 41.00, 245261, 115960, 0, 0.40
2024-09-17 오후 7:41:19, 0.00, 41.00, 247967, 117240, 0, 0.30
2024-09-17 오후 7:41:20, 0.76, 41.00, 250732, 118548, 0, 0.30
2024-09-17 오후 7:41:21, 0.39, 41.00, 253321, 119773, 0, 0.41
2024-09-17 오후 7:41:22, 0.38, 41.00, 255968, 121025, 0, 0.31
2024-09-17 오후 7:41:23, 0.38, 41.00, 258733, 122333, 0, 0.34
2024-09-17 오후 7:41:24, 0.00, 41.00, 261438, 123612, 0, 0.37
2024-09-17 오후 7:41:25, 0.76, 41.00, 264204, 124921, 0, 0.43
2024-09-17 오후 7:41:26, 0.00, 41.00, 266910, 126201, 0, 0.28
2024-09-17 오후 7:41:27, 0.38, 41.00, 269792, 127564, 0, 0.31
2024-09-17 오후 7:41:28, 0.38, 41.00, 272733, 128955, 0, 0.38
2024-09-17 오후 7:41:29, 0.38, 41.00, 275497, 130262, 0, 0.28
2024-09-17 오후 7:41:30, 0.38, 41.00, 278261, 131569, 0, 0.43
2024-09-17 오후 7:41:31, 0.00, 41.00, 281143, 132932, 0, 0.41
2024-09-17 오후 7:41:32, 0.38, 41.00, 283848, 134211, 0, 0.41
2024-09-17 오후 7:41:33, 0.00, 41.00, 286553, 135490, 0, 0.28
2024-09-17 오후 7:41:34, 0.38, 41.00, 289376, 136825, 0, 0.33
2024-09-17 오후 7:41:35, 0.38, 41.00, 292199, 138160, 0, 0.35
2024-09-17 오후 7:41:36, 0.38, 41.00, 295023, 139496, 0, 0.35
2024-09-17 오후 7:41:37, 0.00, 41.00, 297730, 140777, 0, 0.35
2024-09-17 오후 7:41:38, 0.38, 41.00, 300377, 142029, 0, 0.42
2024-09-17 오후 7:41:39, 0.38, 41.00, 303024, 143281, 0, 0.27
2024-09-17 오후 7:41:40, 0.38, 41.00, 305789, 144589, 0, 0.26
2024-09-17 오후 7:41:42, 0.38, 41.00, 308494, 145868, 0, 0.39
2024-09-17 오후 7:41:43, 0.38, 41.00, 311260, 147177, 0, 0.40
2024-09-17 오후 7:41:44, 0.38, 41.00, 314025, 148485, 0, 0.40
2024-09-17 오후 7:41:45, 0.77, 41.00, 316907, 149848, 0, 0.37
2024-09-17 오후 7:41:46, 0.00, 41.00, 319789, 151211, 0, 0.41
2024-09-17 오후 7:41:47, 0.00, 41.00, 322612, 152546, 0, 0.38
2024-09-17 오후 7:41:48, 0.38, 41.00, 325376, 153853, 0, 0.38
2024-09-17 오후 7:41:49, 0.38, 41.00, 328199, 155188, 0, 0.44
2024-09-17 오후 7:41:50, 0.00, 41.00, 330963, 156495, 0, 0.43
2024-09-17 오후 7:41:51, 0.38, 41.00, 333727, 157802, 0, 0.30
2024-09-17 오후 7:41:52, 0.38, 41.00, 336432, 159081, 0, 0.39
2024-09-17 오후 7:41:53, 0.38, 41.00, 339373, 160472, 0, 0.36
2024-09-17 오후 7:41:54, 0.38, 41.00, 342079, 161752, 0, 0.22
2024-09-17 오후 7:41:55, 0.00, 41.00, 344961, 163115, 0, 0.33
2024-09-17 오후 7:41:56, 0.38, 41.00, 347609, 164368, 0, 0.38
2024-09-17 오후 7:41:57, 0.38, 41.00, 350315, 165648, 0, 0.35
2024-09-17 오후 7:41:58, 0.00, 41.00, 352962, 166900, 0, 0.33
2024-09-17 오후 7:41:59, 0.00, 41.00, 355609, 168152, 0, 0.49
2024-09-17 오후 7:42:00, 0.38, 41.00, 358491, 169515, 0, 0.43
2024-09-17 오후 7:42:01, 1.15, 41.00, 361081, 170741, 0, 0.75
2024-09-17 오후 7:42:02, 0.38, 41.00, 363963, 172104, 0, 0.47
2024-09-17 오후 7:42:03, 0.00, 41.00, 366845, 173467, 0, 0.35
2024-09-17 오후 7:42:04, 0.38, 41.00, 369668, 174802, 0, 0.29
2024-09-17 오후 7:42:05, 0.00, 41.00, 372491, 176137, 0, 0.42
2024-09-17 오후 7:42:06, 0.00, 41.00, 375255, 177444, 0, 0.45
2024-09-17 오후 7:42:07, 0.38, 41.00, 378137, 178807, 0, 0.41
2024-09-17 오후 7:42:08, 0.38, 41.00, 380783, 180058, 0, 0.36
2024-09-17 오후 7:42:09, 0.38, 41.00, 383606, 181393, 0, 0.44
2024-09-17 오후 7:42:10, 0.00, 41.00, 386429, 182728, 0, 0.38
2024-09-17 오후 7:42:11, 0.38, 41.00, 389252, 184063, 0, 0.42
2024-09-17 오후 7:42:12, 0.38, 41.00, 392076, 185399, 0, 0.35
2024-09-17 오후 7:42:13, 0.77, 41.00, 394783, 186680, 0, 0.46
2024-09-17 오후 7:42:14, 0.00, 41.00, 397430, 187932, 0, 0.42
2024-09-17 오후 7:42:15, 0.77, 41.00, 400077, 189184, 0, 0.36
2024-09-17 오후 7:42:16, 0.38, 41.00, 402842, 190492, 0, 0.43
2024-09-17 오후 7:42:17, 0.38, 41.00, 405547, 191771, 0, 0.46
2024-09-17 오후 7:42:18, 0.38, 41.00, 408313, 193080, 0, 0.38
2024-09-17 오후 7:42:19, 0.00, 41.00, 411078, 194388, 0, 0.43
2024-09-17 오후 7:42:20, 0.38, 41.00, 413960, 195751, 0, 0.31
2024-09-17 오후 7:42:21, 0.38, 41.00, 416842, 197114, 0, 0.47
2024-09-17 오후 7:42:22, 0.38, 41.00, 419488, 198365, 0, 0.73
2024-09-17 오후 7:42:23, 0.38, 41.00, 422252, 199672, 0, 0.66
2024-09-17 오후 7:42:24, 0.38, 41.00, 425016, 200979, 0, 0.53
2024-09-17 오후 7:42:25, 0.38, 41.00, 427839, 202314, 0, 0.54
2024-09-17 오후 7:42:26, 0.76, 41.00, 430721, 203677, 0, 0.51
2024-09-17 오후 7:42:27, 0.38, 41.00, 433016, 204763, 0, 0.49
2024-09-17 오후 7:42:28, 0.00, 41.00, 435840, 206099, 0, 0.42
2024-09-17 오후 7:42:29, 0.00, 41.00, 438781, 207490, 0, 0.62
2024-09-17 오후 7:42:30, 0.38, 41.00, 441487, 208770, 0, 0.63
2024-09-17 오후 7:42:32, 0.38, 41.00, 444192, 210049, 0, 0.61
2024-09-17 오후 7:42:33, 0.00, 41.00, 446898, 211329, 0, 0.57
2024-09-17 오후 7:42:34, 0.00, 41.00, 449780, 212692, 0, 0.67
2024-09-17 오후 7:42:35, 0.38, 41.00, 452486, 213972, 0, 0.50
2024-09-17 오후 7:42:36, 0.38, 41.00, 455134, 215225, 0, 0.51
2024-09-17 오후 7:42:37, 0.00, 41.00, 458075, 216616, 0, 0.56
2024-09-17 오후 7:42:38, 0.38, 41.00, 460957, 217979, 0, 0.57
2024-09-17 오후 7:42:39, 0.00, 41.00, 463662, 219258, 0, 0.63
2024-09-17 오후 7:42:40, 0.38, 41.00, 466426, 220565, 0, 0.79
2024-09-17 오후 7:42:41, 0.00, 41.00, 469249, 221900, 0, 0.62
2024-09-17 오후 7:42:42, 0.38, 41.00, 472072, 223235, 0, 0.69
2024-09-17 오후 7:42:43, 0.38, 41.00, 474895, 224570, 0, 0.54
2024-09-17 오후 7:42:44, 0.00, 41.00, 477600, 225849, 0, 0.61
2024-09-17 오후 7:42:45, 0.00, 41.00, 480072, 227019, 0, 0.60
2024-09-17 오후 7:42:46, 0.76, 41.00, 482896, 228355, 0, 0.54
2024-09-17 오후 7:42:47, 0.00, 41.00, 485837, 229746, 0, 0.62
2024-09-17 오후 7:42:48, 0.38, 41.00, 488543, 231026, 0, 0.70
2024-09-17 오후 7:42:49, 0.00, 41.00, 491248, 232305, 0, 0.63
2024-09-17 오후 7:42:50, 0.00, 41.00, 493954, 233585, 0, 0.70
2024-09-17 오후 7:42:51, 0.77, 41.00, 496836, 234948, 0, 0.57
2024-09-17 오후 7:42:52, 0.38, 41.00, 499542, 236228, 0, 0.74
2024-09-17 오후 7:42:53, 0.00, 41.00, 502249, 237509, 0, 0.80
2024-09-17 오후 7:42:54, 0.38, 41.00, 505131, 238872, 0, 0.67
2024-09-17 오후 7:42:55, 0.38, 41.00, 508072, 240263, 0, 0.66
2024-09-17 오후 7:42:56, 0.00, 41.00, 510954, 241626, 0, 0.80
2024-09-17 오후 7:42:57, 0.76, 41.00, 513600, 242877, 0, 0.73
2024-09-17 오후 7:42:58, 0.38, 41.00, 516364, 244184, 0, 0.70
2024-09-17 오후 7:42:59, 0.00, 41.00, 519128, 245491, 0, 0.21
2024-09-17 오후 7:43:00, 1.15, 41.00, 521951, 246826, 0, 0.08
2024-09-17 오후 7:43:01, 0.38, 41.00, 524833, 248189, 0, 0.27
2024-09-17 오후 7:43:02, 0.00, 41.00, 527128, 249275, 0, 0.15
2024-09-17 오후 7:43:03, 0.38, 41.00, 529952, 250611, 0, 0.25
2024-09-17 오후 7:43:04, 0.38, 41.00, 532893, 252002, 0, 0.18
2024-09-17 오후 7:43:05, 0.76, 41.00, 535599, 253282, 0, 0.28
2024-09-17 오후 7:43:06, 0.00, 41.00, 538304, 254561, 0, 0.26
2024-09-17 오후 7:43:07, 0.38, 41.00, 541186, 255924, 0, 0.33
2024-09-17 오후 7:43:08, 0.00, 41.00, 543951, 257232, 0, 0.28
2024-09-17 오후 7:43:09, 0.38, 41.00, 546598, 258484, 0, 0.27
2024-09-17 오후 7:43:10, 0.38, 41.00, 549363, 259792, 0, 0.34
2024-09-17 오후 7:43:11, 0.00, 41.00, 552187, 261128, 0, 0.29
2024-09-17 오후 7:43:12, 0.38, 41.00, 555128, 262519, 0, 0.26
2024-09-17 오후 7:43:13, 0.00, 41.00, 558010, 263882, 0, 0.31
2024-09-17 오후 7:43:14, 0.38, 41.00, 560656, 265133, 0, 0.29
2024-09-17 오후 7:43:15, 0.00, 41.00, 563420, 266440, 0, 0.34
2024-09-17 오후 7:43:16, 0.38, 41.00, 566184, 267747, 0, 0.19
2024-09-17 오후 7:43:17, 0.00, 41.00, 569125, 269138, 0, 0.20
2024-09-17 오후 7:43:18, 0.38, 41.00, 571948, 270473, 0, 0.23
2024-09-17 오후 7:43:20, 0.00, 41.00, 574536, 271697, 0, 0.30
2024-09-17 오후 7:43:21, 0.00, 41.00, 577008, 272867, 0, 0.24
2024-09-17 오후 7:43:22, 0.38, 41.00, 579949, 274258, 0, 0.16
2024-09-17 오후 7:43:23, 0.39, 41.00, 582655, 275538, 0, 0.30
2024-09-17 오후 7:43:24, 0.38, 41.00, 585360, 276817, 0, 0.30
2024-09-17 오후 7:43:25, 0.00, 41.00, 588301, 278208, 0, 0.22
2024-09-17 오후 7:43:26, 0.38, 41.00, 591007, 279488, 0, 0.28
2024-09-17 오후 7:43:27, 0.38, 41.00, 593771, 280795, 0, 0.17
2024-09-17 오후 7:43:28, 0.38, 41.00, 596536, 282103, 0, 0.28
2024-09-17 오후 7:43:29, 0.38, 41.00, 599243, 283384, 0, 0.33
2024-09-17 오후 7:43:30, 0.00, 41.00, 602184, 284775, 0, 0.32
2024-09-17 오후 7:43:31, 1.16, 41.00, 605066, 286138, 0, 0.16
2024-09-17 오후 7:43:32, 0.38, 41.00, 607712, 287389, 0, 0.18
2024-09-17 오후 7:43:33, 0.38, 41.00, 610476, 288696, 0, 0.17
2024-09-17 오후 7:43:34, 0.00, 41.00, 613240, 290003, 0, 0.19
2024-09-17 오후 7:43:35, 0.00, 41.00, 616063, 291338, 0, 0.21
2024-09-17 오후 7:43:36, 0.38, 41.00, 619004, 292729, 0, 0.26
2024-09-17 오후 7:43:37, 0.00, 41.00, 621416, 293870, 0, 0.24
2024-09-17 오후 7:43:38, 0.38, 41.00, 624064, 295123, 0, 0.27
2024-09-17 오후 7:43:39, 0.38, 41.00, 627005, 296514, 0, 0.20
2024-09-17 오후 7:43:40, 0.00, 41.00, 629711, 297794, 0, 0.35
2024-09-17 오후 7:43:41, 0.00, 41.00, 632416, 299073, 0, 0.11
2024-09-17 오후 7:43:42, 0.77, 41.00, 635122, 300353, 0, 0.24
2024-09-17 오후 7:43:43, 0.38, 41.00, 638004, 301716, 0, 0.10
2024-09-17 오후 7:43:44, 0.00, 41.00, 640710, 302996, 0, 0.24
2024-09-17 오후 7:43:45, 0.38, 41.00, 643417, 304277, 0, 0.24
2024-09-17 오후 7:43:46, 0.00, 41.00, 646299, 305640, 0, 0.29
2024-09-17 오후 7:43:47, 0.38, 41.00, 649240, 307031, 0, 0.26
2024-09-17 오후 7:43:48, 0.38, 41.00, 652122, 308394, 0, 0.27
2024-09-17 오후 7:43:49, 0.00, 41.00, 654768, 309645, 0, 0.31
2024-09-17 오후 7:43:50, 0.38, 41.00, 657532, 310952, 0, 0.28
2024-09-17 오후 7:43:51, 0.38, 41.00, 660296, 312259, 0, 0.26
2024-09-17 오후 7:43:52, 0.77, 41.00, 663119, 313594, 0, 0.21
2024-09-17 오후 7:43:53, 0.38, 41.00, 666060, 314985, 0, 0.26
2024-09-17 오후 7:43:54, 0.00, 41.00, 668472, 316126, 0, 0.20
2024-09-17 오후 7:43:55, 0.76, 41.00, 671120, 317379, 0, 0.22
2024-09-17 오후 7:43:56, 0.00, 41.00, 674061, 318770, 0, 0.22
2024-09-17 오후 7:43:57, 0.38, 41.00, 676767, 320050, 0, 0.28
2024-09-17 오후 7:43:58, 0.38, 41.00, 679472, 321329, 0, 0.35
2024-09-17 오후 7:43:59, 0.00, 41.00, 682413, 322720, 0, 0.16
2024-09-17 오후 7:44:00, 0.39, 41.00, 685119, 324000, 0, 0.30
2024-09-17 오후 7:44:01, 0.38, 41.00, 687766, 325252, 0, 0.24
2024-09-17 오후 7:44:02, 0.38, 41.00, 690531, 326560, 0, 0.28
2024-09-17 오후 7:44:03, 0.38, 41.00, 693355, 327896, 0, 0.23
2024-09-17 오후 7:44:04, 0.38, 41.00, 696296, 329287, 0, 0.30
2024-09-17 오후 7:44:05, 0.38, 41.00, 699178, 330650, 0, 0.27
2024-09-17 오후 7:44:06, 0.00, 41.00, 701824, 331901, 0, 0.22
2024-09-17 오후 7:44:07, 0.38, 41.00, 704588, 333208, 0, 0.26
2024-09-17 오후 7:44:09, 0.38, 41.00, 707352, 334515, 0, 0.19
2024-09-17 오후 7:44:10, 1.14, 41.00, 710175, 335850, 0, 0.31
2024-09-17 오후 7:44:11, 0.00, 41.00, 713116, 337241, 0, 0.24
2024-09-17 오후 7:44:12, 0.38, 41.00, 715528, 338382, 0, 0.24
2024-09-17 오후 7:44:13, 0.38, 41.00, 718176, 339635, 0, 0.36
2024-09-17 오후 7:44:14, 0.00, 41.00, 721117, 341026, 0, 0.30
2024-09-17 오후 7:44:15, 0.38, 41.00, 723823, 342306, 0, 0.26
2024-09-17 오후 7:44:16, 0.00, 41.00, 726528, 343585, 0, 0.30
2024-09-17 오후 7:44:17, 0.76, 41.00, 729469, 344976, 0, 0.28
2024-09-17 오후 7:44:18, 0.38, 41.00, 732175, 346256, 0, 0.26
2024-09-17 오후 7:44:19, 0.00, 41.00, 734939, 347563, 0, 0.30
2024-09-17 오후 7:44:20, 0.38, 41.00, 737704, 348871, 0, 0.23
2024-09-17 오후 7:44:21, 0.00, 41.00, 740411, 350152, 0, 0.30
2024-09-17 오후 7:44:22, 0.38, 41.00, 743352, 351543, 0, 0.30
2024-09-17 오후 7:44:23, 0.38, 41.00, 746234, 352906, 0, 0.29
2024-09-17 오후 7:44:24, 0.38, 41.00, 748939, 354185, 0, 0.28
2024-09-17 오후 7:44:25, 0.38, 41.00, 751703, 355492, 0, 0.28
2024-09-17 오후 7:44:26, 0.00, 41.00, 754526, 356827, 0, 0.25
2024-09-17 오후 7:44:27, 0.38, 41.00, 757349, 358162, 0, 0.23
2024-09-17 오후 7:44:28, 0.38, 41.00, 760172, 359497, 0, 0.31
2024-09-17 오후 7:44:29, 0.00, 41.00, 762877, 360776, 0, 0.24
2024-09-17 오후 7:44:30, 0.38, 41.00, 765349, 361946, 0, 0.21
2024-09-17 오후 7:44:31, 0.00, 41.00, 768173, 363282, 0, 0.23
2024-09-17 오후 7:44:32, 0.38, 41.00, 771114, 364673, 0, 0.30
2024-09-17 오후 7:44:33, 0.38, 41.00, 773820, 365953, 0, 0.24
2024-09-17 오후 7:44:34, 0.38, 41.00, 776525, 367232, 0, 0.30
2024-09-17 오후 7:44:35, 0.00, 41.00, 779231, 368512, 0, 0.28
2024-09-17 오후 7:44:36, 0.00, 41.00, 781995, 369819, 0, 0.21
2024-09-17 오후 7:44:37, 0.00, 41.00, 784760, 371127, 0, 0.09
2024-09-17 오후 7:44:38, 0.77, 41.00, 787467, 372408, 0, 0.26
2024-09-17 오후 7:44:39, 0.00, 41.00, 790408, 373799, 0, 0.14
2024-09-17 오후 7:44:40, 0.76, 41.00, 793290, 375162, 0, 0.35
2024-09-17 오후 7:44:41, 0.00, 41.00, 795995, 376441, 0, 0.26
2024-09-17 오후 7:44:42, 0.38, 41.00, 798759, 377748, 0, 0.30
2024-09-17 오후 7:44:43, 0.00, 41.00, 801582, 379083, 0, 0.29
2024-09-17 오후 7:44:44, 0.38, 41.00, 804405, 380418, 0, 0.27
2024-09-17 오후 7:44:45, 0.38, 41.00, 807228, 381753, 0, 0.23
2024-09-17 오후 7:44:46, 0.39, 41.00, 809816, 382977, 0, 0.30
2024-09-17 오후 7:44:47, 0.00, 41.00, 812288, 384147, 0, 0.17
2024-09-17 오후 7:44:48, 0.38, 41.00, 815229, 385538, 0, 0.14
2024-09-17 오후 7:44:49, 0.38, 41.00, 817935, 386818, 0, 0.15
2024-09-17 오후 7:44:50, 0.00, 41.00, 820640, 388097, 0, 0.17
2024-09-17 오후 7:44:51, 0.38, 41.00, 823581, 389488, 0, 0.20
2024-09-17 오후 7:44:52, 0.38, 41.00, 826287, 390768, 0, 0.26
2024-09-17 오후 7:44:53, 0.38, 41.00, 829051, 392075, 0, 0.28
2024-09-17 오후 7:44:54, 0.38, 41.00, 831816, 393383, 0, 0.23
2024-09-17 오후 7:44:55, 0.00, 41.00, 834523, 394664, 0, 0.30
2024-09-17 오후 7:44:57, 0.38, 41.00, 837464, 396055, 0, 0.26
2024-09-17 오후 7:44:58, 0.00, 41.00, 840346, 397418, 0, 0.31
2024-09-17 오후 7:44:59, 0.00, 41.00, 842992, 398669, 0, 0.31
2024-09-17 오후 7:45:00, 0.38, 41.00, 845756, 399976, 0, 0.30
2024-09-17 오후 7:45:01, 0.39, 41.00, 848520, 401283, 0, 0.32
2024-09-17 오후 7:45:02, 0.38, 41.00, 851343, 402618, 0, 0.31
2024-09-17 오후 7:45:03, 0.00, 41.00, 854284, 404009, 0, 0.28
2024-09-17 오후 7:45:04, 0.38, 41.00, 856696, 405150, 0, 0.27
2024-09-17 오후 7:45:05, 0.00, 41.00, 859344, 406403, 0, 0.22
2024-09-17 오후 7:45:06, 0.00, 41.00, 862285, 407794, 0, 0.22
2024-09-17 오후 7:45:07, 0.38, 41.00, 864991, 409074, 0, 0.28
2024-09-17 오후 7:45:08, 0.00, 41.00, 867696, 410353, 0, 0.28
2024-09-17 오후 7:45:09, 0.38, 41.00, 870637, 411744, 0, 0.36
2024-09-17 오후 7:45:10, 0.38, 41.00, 873343, 413024, 0, 0.24
2024-09-17 오후 7:45:11, 0.38, 41.00, 876107, 414331, 0, 0.19
2024-09-17 오후 7:45:12, 0.38, 41.00, 878872, 415639, 0, 0.23
2024-09-17 오후 7:45:13, 0.00, 41.00, 881579, 416920, 0, 0.26
2024-09-17 오후 7:45:14, 0.38, 41.00, 884520, 418311, 0, 0.26
2024-09-17 오후 7:45:15, 0.38, 41.00, 887402, 419674, 0, 0.22
2024-09-17 오후 7:45:16, 0.00, 41.00, 890107, 420953, 0, 0.28
2024-09-17 오후 7:45:17, 0.38, 41.00, 892871, 422260, 0, 0.32
2024-09-17 오후 7:45:18, 0.38, 41.00, 895694, 423595, 0, 0.29
2024-09-17 오후 7:45:19, 0.38, 41.00, 898517, 424930, 0, 0.27
2024-09-17 오후 7:45:20, 0.38, 41.00, 901340, 426265, 0, 0.27
2024-09-17 오후 7:45:21, 0.00, 41.00, 904045, 427544, 0, 0.26
2024-09-17 오후 7:45:22, 0.38, 41.00, 906517, 428714, 0, 0.24
2024-09-17 오후 7:45:23, 0.38, 41.00, 909341, 430050, 0, 0.29
2024-09-17 오후 7:45:24, 0.38, 41.00, 912282, 431441, 0, 0.28
2024-09-17 오후 7:45:25, 0.38, 41.00, 914988, 432721, 0, 0.28
2024-09-17 오후 7:45:26, 0.38, 41.00, 917693, 434000, 0, 0.24
2024-09-17 오후 7:45:27, 0.00, 41.00, 920399, 435280, 0, 0.17
2024-09-17 오후 7:45:28, 0.38, 41.00, 923281, 436643, 0, 0.27
2024-09-17 오후 7:45:29, 0.00, 41.00, 925987, 437923, 0, 0.26
2024-09-17 오후 7:45:30, 0.38, 41.00, 928694, 439204, 0, 0.20
2024-09-17 오후 7:45:31, 0.38, 41.00, 931576, 440567, 0, 0.29
2024-09-17 오후 7:45:32, 0.00, 41.00, 934517, 441958, 0, 0.32
2024-09-17 오후 7:45:33, 0.38, 41.00, 937399, 443321, 0, 0.33
2024-09-17 오후 7:45:34, 0.00, 41.00, 940045, 444572, 0, 0.22
2024-09-17 오후 7:45:35, 0.38, 41.00, 942809, 445879, 0, 0.32
2024-09-17 오후 7:45:36, 0.38, 41.00, 945573, 447186, 0, 0.28
2024-09-17 오후 7:45:37, 0.00, 41.00, 948396, 448521, 0, 0.27
2024-09-17 오후 7:45:38, 0.76, 41.00, 951337, 449912, 0, 0.22
2024-09-17 오후 7:45:39, 0.00, 41.00, 953749, 451053, 0, 0.20
2024-09-17 오후 7:45:40, 0.38, 41.00, 956397, 452306, 0, 0.27
2024-09-17 오후 7:45:41, 0.38, 41.00, 959338, 453697, 0, 0.14
