Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-18 오전 12:10:08, 0.00, 39.00, 87731, 40921, 0, 0.10
2024-09-18 오전 12:10:09, 0.39, 39.00, 88312, 41192, 0, 0.10
2024-09-18 오전 12:10:10, 0.39, 39.00, 88893, 41463, 0, 0.10
2024-09-18 오전 12:10:11, 0.00, 39.00, 89474, 41734, 0, 0.10
2024-09-18 오전 12:10:12, 0.00, 39.00, 90055, 42005, 0, 0.20
2024-09-18 오전 12:10:13, 0.39, 39.00, 90636, 42276, 0, 0.20
2024-09-18 오전 12:10:14, 0.00, 39.00, 91217, 42547, 0, 0.10
2024-09-18 오전 12:10:15, 0.39, 39.00, 91681, 42763, 0, 0.00
2024-09-18 오전 12:10:17, 0.38, 39.00, 92204, 43007, 0, 0.11
2024-09-18 오전 12:10:18, 0.00, 39.00, 92727, 43251, 0, 0.33
2024-09-18 오전 12:10:19, 0.39, 39.00, 93250, 43495, 0, 0.11
2024-09-18 오전 12:10:20, 0.00, 39.00, 93831, 43766, 0, 0.20
2024-09-18 오전 12:10:21, 0.39, 39.00, 94296, 43983, 0, 0.25
2024-09-18 오전 12:10:22, 0.00, 39.00, 94819, 44227, 0, 0.22
2024-09-18 오전 12:10:23, 0.39, 39.00, 95284, 44444, 0, 0.12
2024-09-18 오전 12:10:24, 0.00, 39.00, 95865, 44715, 0, 0.10
2024-09-18 오전 12:10:25, 0.38, 39.00, 96446, 44986, 0, 0.10
2024-09-18 오전 12:10:26, 0.00, 39.00, 97027, 45257, 0, 0.20
2024-09-18 오전 12:10:27, 0.76, 39.00, 97608, 45528, 0, 0.10
2024-09-18 오전 12:10:28, 0.38, 39.00, 98189, 45799, 0, 0.20
2024-09-18 오전 12:10:29, 0.38, 39.00, 98770, 46070, 0, 0.10
2024-09-18 오전 12:10:30, 0.00, 39.00, 99351, 46341, 0, 0.20
2024-09-18 오전 12:10:31, 0.38, 39.00, 99932, 46612, 0, 0.00
2024-09-18 오전 12:10:32, 0.00, 39.00, 100396, 46828, 0, 0.00
2024-09-18 오전 12:10:33, 0.38, 39.00, 100919, 47072, 0, 0.22
2024-09-18 오전 12:10:34, 0.00, 39.00, 101442, 47316, 0, 0.22
2024-09-18 오전 12:10:35, 0.39, 39.00, 101965, 47560, 0, 0.11
2024-09-18 오전 12:10:36, 0.39, 39.00, 102546, 47831, 0, 0.10
2024-09-18 오전 12:10:37, 0.00, 39.00, 103011, 48048, 0, 0.12
2024-09-18 오전 12:10:38, 0.39, 39.00, 103534, 48292, 0, 0.22
2024-09-18 오전 12:10:39, 0.39, 39.00, 103999, 48509, 0, 0.12
2024-09-18 오전 12:10:40, 0.00, 39.00, 104580, 48780, 0, 0.10
2024-09-18 오전 12:10:41, 0.00, 39.00, 105161, 49051, 0, 0.10
2024-09-18 오전 12:10:42, 0.00, 39.00, 105742, 49322, 0, 0.10
2024-09-18 오전 12:10:43, 0.39, 39.00, 106323, 49593, 0, 0.20
2024-09-18 오전 12:10:44, 0.38, 39.00, 106904, 49864, 0, 0.10
2024-09-18 오전 12:10:45, 0.00, 39.00, 107485, 50135, 0, 0.00
2024-09-18 오전 12:10:46, 0.38, 39.00, 108066, 50406, 0, 0.20
2024-09-18 오전 12:10:47, 0.38, 39.00, 108530, 50622, 0, 0.00
2024-09-18 오전 12:10:48, 0.39, 39.00, 109053, 50866, 0, 0.00
2024-09-18 오전 12:10:49, 0.00, 39.00, 109576, 51110, 0, 0.11
2024-09-18 오전 12:10:50, 0.39, 39.00, 110099, 51354, 0, 0.22
2024-09-18 오전 12:10:51, 0.00, 39.00, 110680, 51625, 0, 0.20
2024-09-18 오전 12:10:52, 0.39, 39.00, 111145, 51842, 0, 0.12
2024-09-18 오전 12:10:53, 0.00, 39.00, 111668, 52086, 0, 0.22
2024-09-18 오전 12:10:54, 0.00, 39.00, 112133, 52303, 0, 0.12
2024-09-18 오전 12:10:55, 0.00, 39.00, 112714, 52574, 0, 0.10
2024-09-18 오전 12:10:56, 0.39, 39.00, 113295, 52845, 0, 0.20
2024-09-18 오전 12:10:57, 0.00, 39.00, 113876, 53116, 0, 0.10
2024-09-18 오전 12:10:58, 0.38, 39.00, 114457, 53387, 0, 0.20
2024-09-18 오전 12:10:59, 0.00, 39.00, 115038, 53658, 0, 0.20
2024-09-18 오전 12:11:00, 0.00, 39.00, 115619, 53929, 0, 0.50
2024-09-18 오전 12:11:01, 0.39, 39.00, 116200, 54200, 0, 0.10
2024-09-18 오전 12:11:02, 0.38, 39.00, 116781, 54471, 0, 0.10
2024-09-18 오전 12:11:03, 0.00, 39.00, 117187, 54660, 0, 0.00
2024-09-18 오전 12:11:04, 0.39, 39.00, 117710, 54904, 0, 0.22
2024-09-18 오전 12:11:05, 0.00, 39.00, 118233, 55148, 0, 0.11
2024-09-18 오전 12:11:06, 0.39, 39.00, 118814, 55419, 0, 0.10
2024-09-18 오전 12:11:07, 0.77, 39.00, 119279, 55636, 0, 0.12
2024-09-18 오전 12:11:08, 0.00, 39.00, 119802, 55880, 0, 0.22
2024-09-18 오전 12:11:09, 0.38, 39.00, 120267, 56097, 0, 0.12
2024-09-18 오전 12:11:10, 0.00, 39.00, 120848, 56368, 0, 0.20
2024-09-18 오전 12:11:11, 0.00, 39.00, 121429, 56639, 0, 0.10
2024-09-18 오전 12:11:12, 0.39, 39.00, 122010, 56910, 0, 0.10
2024-09-18 오전 12:11:13, 0.00, 39.00, 122591, 57181, 0, 0.20
2024-09-18 오전 12:11:14, 0.39, 39.00, 123172, 57452, 0, 0.10
2024-09-18 오전 12:11:15, 0.00, 39.00, 123753, 57723, 0, 0.10
2024-09-18 오전 12:11:16, 0.38, 39.00, 124334, 57994, 0, 0.10
2024-09-18 오전 12:11:17, 0.39, 39.00, 124915, 58265, 0, 0.10
2024-09-18 오전 12:11:19, 0.38, 39.00, 125321, 58454, 0, 0.00
2024-09-18 오전 12:11:20, 0.00, 39.00, 125844, 58698, 0, 0.22
2024-09-18 오전 12:11:21, 0.38, 39.00, 126425, 58969, 0, 0.30
2024-09-18 오전 12:11:22, 0.00, 39.00, 126948, 59213, 0, 0.11
2024-09-18 오전 12:11:23, 0.00, 39.00, 127471, 59457, 0, 0.22
2024-09-18 오전 12:11:24, 0.39, 39.00, 127994, 59701, 0, 0.22
2024-09-18 오전 12:11:25, 0.00, 39.00, 128401, 59891, 0, 0.00
2024-09-18 오전 12:11:26, 0.00, 39.00, 128982, 60162, 0, 0.00
2024-09-18 오전 12:11:27, 0.00, 39.00, 129563, 60433, 0, 0.10
2024-09-18 오전 12:11:28, 0.38, 39.00, 130144, 60704, 0, 0.10
2024-09-18 오전 12:11:29, 0.39, 39.00, 130725, 60975, 0, 0.20
2024-09-18 오전 12:11:30, 0.00, 39.00, 131306, 61246, 0, 0.20
2024-09-18 오전 12:11:31, 0.39, 39.00, 131887, 61517, 0, 0.20
2024-09-18 오전 12:11:32, 0.00, 39.00, 132468, 61788, 0, 0.20
2024-09-18 오전 12:11:33, 0.39, 39.00, 133049, 62059, 0, 0.10
2024-09-18 오전 12:11:34, 0.00, 39.00, 133513, 62275, 0, 0.00
2024-09-18 오전 12:11:35, 0.39, 39.00, 133978, 62492, 0, 0.12
2024-09-18 오전 12:11:36, 0.39, 39.00, 134559, 62763, 0, 0.20
2024-09-18 오전 12:11:37, 0.00, 39.00, 135082, 63007, 0, 0.11
2024-09-18 오전 12:11:38, 0.39, 39.00, 135605, 63251, 0, 0.22
2024-09-18 오전 12:11:39, 0.39, 39.00, 136128, 63495, 0, 0.22
2024-09-18 오전 12:11:40, 0.38, 39.00, 136535, 63685, 0, 0.14
2024-09-18 오전 12:11:41, 0.39, 39.00, 137116, 63956, 0, 0.10
2024-09-18 오전 12:11:42, 0.00, 39.00, 137697, 64227, 0, 0.10
2024-09-18 오전 12:11:43, 0.39, 39.00, 138278, 64498, 0, 0.10
2024-09-18 오전 12:11:44, 0.00, 39.00, 138859, 64769, 0, 0.40
2024-09-18 오전 12:11:45, 0.00, 39.00, 139440, 65040, 0, 0.20
2024-09-18 오전 12:11:46, 0.39, 39.00, 140021, 65311, 0, 0.20
2024-09-18 오전 12:11:47, 0.39, 39.00, 140602, 65582, 0, 0.10
2024-09-18 오전 12:11:48, 0.39, 39.00, 141066, 65798, 0, 0.00
2024-09-18 오전 12:11:49, 0.39, 39.00, 141589, 66042, 0, 0.11
2024-09-18 오전 12:11:50, 0.39, 39.00, 142112, 66286, 0, 0.22
2024-09-18 오전 12:11:51, 0.00, 39.00, 142635, 66530, 0, 0.11
2024-09-18 오전 12:11:52, 0.00, 39.00, 143158, 66774, 0, 0.11
2024-09-18 오전 12:11:53, 0.39, 39.00, 143681, 67018, 0, 0.11
2024-09-18 오전 12:11:54, 0.00, 39.00, 144088, 67208, 0, 0.14
2024-09-18 오전 12:11:55, 0.00, 39.00, 144669, 67479, 0, 0.20
2024-09-18 오전 12:11:56, 0.39, 39.00, 145250, 67750, 0, 0.10
2024-09-18 오전 12:11:57, 0.00, 39.00, 145831, 68021, 0, 0.10
2024-09-18 오전 12:11:58, 0.38, 39.00, 146412, 68292, 0, 0.10
2024-09-18 오전 12:11:59, 0.00, 39.00, 146993, 68563, 0, 0.20
2024-09-18 오전 12:12:00, 0.00, 39.00, 147574, 68834, 0, 1.10
2024-09-18 오전 12:12:01, 0.38, 39.00, 148155, 69105, 0, 0.10
2024-09-18 오전 12:12:02, 0.00, 39.00, 148736, 69376, 0, 0.10
2024-09-18 오전 12:12:03, 0.38, 39.00, 149200, 69592, 0, 0.00
2024-09-18 오전 12:12:04, 0.00, 39.00, 149723, 69836, 0, 0.11
2024-09-18 오전 12:12:05, 0.39, 39.00, 150246, 70080, 0, 0.11
2024-09-18 오전 12:12:06, 0.00, 39.00, 150769, 70324, 0, 0.11
2024-09-18 오전 12:12:07, 0.00, 39.00, 151350, 70595, 0, 0.10
2024-09-18 오전 12:12:08, 0.39, 39.00, 151815, 70812, 0, 0.12
2024-09-18 오전 12:12:09, 0.38, 39.00, 152338, 71056, 0, 0.11
2024-09-18 오전 12:12:10, 0.38, 39.00, 152803, 71273, 0, 0.25
2024-09-18 오전 12:12:11, 0.39, 39.00, 153384, 71544, 0, 0.10
2024-09-18 오전 12:12:12, 0.00, 39.00, 153965, 71815, 0, 0.10
2024-09-18 오전 12:12:13, 0.00, 39.00, 154546, 72086, 0, 0.20
2024-09-18 오전 12:12:14, 0.39, 39.00, 155127, 72357, 0, 0.10
2024-09-18 오전 12:12:15, 0.39, 39.00, 155708, 72628, 0, 0.10
2024-09-18 오전 12:12:16, 0.38, 39.00, 156289, 72899, 0, 0.10
2024-09-18 오전 12:12:17, 0.39, 39.00, 156870, 73170, 0, 0.10
2024-09-18 오전 12:12:18, 0.00, 39.00, 157276, 73359, 0, 0.00
2024-09-18 오전 12:12:19, 0.38, 39.00, 157799, 73603, 0, 0.11
2024-09-18 오전 12:12:20, 0.00, 39.00, 158380, 73874, 0, 0.20
2024-09-18 오전 12:12:21, 0.38, 39.00, 158903, 74118, 0, 0.11
2024-09-18 오전 12:12:22, 0.00, 39.00, 159484, 74389, 0, 0.10
2024-09-18 오전 12:12:23, 0.38, 39.00, 159949, 74606, 0, 0.25
