Timestamp,ClientID,Latency(ms)
19:38.5,1,3.7476
19:38.6,2,3.8912
19:38.6,3,3.8854
19:38.7,4,3.9842
19:38.7,5,3.9278
19:38.8,6,2.8939
19:38.9,7,1.79
19:38.9,8,3.9461
19:39.0,9,3.8082
19:39.1,10,3.4529
19:39.1,11,3.8111
19:39.2,12,3.6524
19:39.2,13,3.8395
19:39.3,14,2.8984
19:39.4,15,3.6692
19:39.4,16,3.6962
19:39.5,17,2.0825
19:39.5,1,0.3068
19:39.6,18,4.6043
19:39.6,2,0.125
19:39.6,19,3.0466
19:39.6,3,0.2632
19:39.7,20,3.9801
19:39.7,4,0.104
19:39.7,21,3.3011
19:39.8,5,0.0902
19:39.8,22,3.409
19:39.8,6,0.2656
19:39.9,23,3.7657
19:39.9,7,0.1432
19:39.9,24,3.3969
19:39.9,8,0.1067
19:40.0,25,3.9568
19:40.0,9,0.2901
19:40.0,26,1.9016
19:40.1,10,0.0876
19:40.1,27,3.7404
19:40.1,11,0.0875
19:40.2,28,3.9286
19:40.2,12,0.0997
19:40.2,29,3.7314
19:40.3,13,0.1446
19:40.3,30,6.0789
19:40.3,14,0.1236
19:40.4,31,3.8015
19:40.4,15,0.1027
19:40.4,32,4.0879
19:40.4,16,0.1047
19:40.5,33,3.8299
19:40.5,17,0.1099
19:40.5,1,0.1008
19:40.5,34,4.0409
19:40.6,18,0.1006
19:40.6,2,0.0879
19:40.6,35,4.1159
19:40.6,19,0.1136
19:40.6,3,0.1437
19:40.7,36,4.1081
19:40.7,20,0.0862
19:40.7,4,0.0638
19:40.7,37,4.1054
19:40.7,21,0.0766
19:40.8,5,0.1114
19:40.8,38,3.9499
19:40.8,22,0.1603
19:40.8,6,0.1062
19:40.9,39,4.0608
19:40.9,23,0.0796
19:40.9,7,0.0997
19:40.9,40,3.9354
19:40.9,24,0.1481
19:40.9,8,0.1375
19:41.0,41,4.0467
19:41.0,25,0.0755
19:41.0,9,0.1239
19:41.0,42,3.9015
19:41.1,26,0.1272
19:41.1,10,0.1024
19:41.1,43,4.1793
19:41.1,27,0.1965
19:41.1,11,0.1101
19:41.2,44,4.1176
19:41.2,28,0.0619
19:41.2,12,0.2501
19:41.2,45,3.8616
19:41.2,29,0.284
19:41.3,13,0.1041
19:41.3,46,4.1288
19:41.3,30,0.0624
19:41.3,14,0.1286
19:41.4,47,3.9965
19:41.4,31,0.0997
19:41.4,15,0.0973
19:41.4,48,5.8892
19:41.4,32,0.0806
19:41.4,16,0.1059
19:41.5,49,3.987
19:41.5,33,0.077
19:41.5,17,0.1192
19:41.5,1,0.067
19:41.5,50,4.0271
19:41.6,34,0.0738
19:41.6,18,0.1218
19:41.6,2,0.2309
19:41.6,51,4.0183
19:41.6,35,0.071
19:41.6,3,0.1197
19:41.6,19,0.1294
19:41.7,52,4.0058
19:41.7,36,0.1054
19:41.7,20,0.106
19:41.7,4,0.078
19:41.7,53,4.0204
19:41.7,37,0.1017
19:41.8,21,0.0861
19:41.8,5,0.1095
19:41.8,54,4.0215
19:41.8,38,0.0551
19:41.8,22,0.0986
19:41.8,6,0.1043
19:41.9,55,4.287
19:41.9,39,0.0862
19:41.9,23,0.0825
19:41.9,7,0.2243
19:41.9,56,3.6327
19:41.9,40,0.0676
19:42.0,8,0.0787
19:42.0,24,0.1222
19:42.0,57,4.1384
19:42.0,41,0.0832
19:42.0,25,0.0791
19:42.0,9,0.0971
19:42.0,58,4.0057
19:42.1,42,0.0989
19:42.1,26,0.1263
19:42.1,10,0.1001
19:42.1,59,4.4849
19:42.1,43,0.0911
19:42.1,27,0.083
19:42.1,11,0.1023
19:42.2,60,3.7249
19:42.2,44,0.1148
19:42.2,28,0.0633
19:42.2,12,0.0791
19:42.2,61,4.0341
19:42.2,45,0.0974
19:42.3,29,0.1207
19:42.3,13,0.1478
19:42.3,62,3.734
19:42.3,46,0.0733
19:42.3,30,0.095
19:42.3,14,0.0959
19:42.4,63,4.006
19:42.4,47,0.1088
19:42.4,31,0.1076
19:42.4,15,0.1093
19:42.4,64,3.8461
19:42.4,48,0.1082
19:42.4,32,0.1425
19:42.5,16,0.0961
19:42.5,65,3.9911
19:42.5,49,0.0759
19:42.5,33,0.1146
19:42.5,17,0.097
19:42.5,66,4.1816
19:42.5,50,0.0463
19:42.5,1,0.0746
19:42.6,34,0.0768
19:42.6,18,0.1072
19:42.6,2,0.0831
19:42.6,67,4.0566
19:42.6,51,0.0746
19:42.6,35,0.1242
19:42.7,3,0.0455
19:42.7,19,0.0474
19:42.7,68,3.9475
19:42.7,52,0.1943
19:42.7,36,0.0971
19:42.7,4,0.0881
19:42.7,20,0.0558
19:42.7,69,3.9494
19:42.7,53,0.0635
19:42.7,37,0.1935
19:42.8,21,0.0765
19:42.8,5,0.0682
19:42.8,70,4.0354
19:42.8,54,0.0869
19:42.8,38,0.0939
19:42.8,22,0.0803
19:42.8,6,0.0922
19:42.8,71,4.1068
19:42.9,55,0.13
19:42.9,39,0.0786
19:42.9,23,0.1142
19:42.9,7,0.0932
19:42.9,72,4.0664
19:42.9,56,0.1195
19:42.9,40,0.0787
19:43.0,8,0.0561
19:43.0,24,0.0643
19:43.0,73,4.0568
19:43.0,57,0.0524
19:43.0,41,0.1105
19:43.0,25,0.0694
19:43.0,74,4.842
19:43.0,58,0.0513
19:43.0,9,0.0679
19:43.1,42,0.1007
19:43.1,26,0.1289
19:43.1,10,0.0597
19:43.1,75,3.868
19:43.1,59,0.077
19:43.1,43,0.1234
19:43.1,27,0.1154
19:43.2,11,0.0631
19:43.2,76,1.8865
19:43.2,60,0.0728
19:43.2,44,0.0887
19:43.2,28,0.1088
19:43.2,77,4.0337
19:43.2,61,0.0436
19:43.2,12,0.0768
19:43.2,45,0.0729
19:43.3,29,0.1136
19:43.3,78,4.2261
19:43.3,13,0.0532
19:43.3,62,0.0804
19:43.3,46,0.0851
19:43.3,30,0.2269
19:43.3,79,4.0265
19:43.4,63,0.0484
19:43.4,14,0.0738
19:43.4,47,0.1179
19:43.4,31,0.1025
19:43.4,15,0.0834
19:43.4,80,3.8767
19:43.4,64,0.079
19:43.4,48,0.0535
19:43.4,32,0.1157
19:43.5,16,0.0771
19:43.5,81,4.0038
19:43.5,65,0.0727
19:43.5,49,0.0557
19:43.5,33,0.0823
19:43.5,17,0.0704
19:43.5,82,3.9495
19:43.5,66,0.0675
19:43.6,1,0.0699
19:43.6,50,0.07
19:43.6,34,0.0765
19:43.6,18,0.07
19:43.6,83,4.0722
19:43.6,2,0.0643
19:43.6,67,0.1914
19:43.6,51,0.063
19:43.6,35,0.0927
19:43.7,3,0.053
19:43.7,19,0.05
19:43.7,84,5.5111
19:43.7,68,0.1019
19:43.7,52,0.0808
19:43.7,36,0.1042
19:43.7,85,4.0086
19:43.7,69,0.0533
19:43.7,4,0.0562
19:43.7,20,0.0665
19:43.7,53,0.1404
19:43.8,37,0.1099
19:43.8,21,0.0866
19:43.8,86,3.9797
19:43.8,5,0.0626
19:43.8,70,0.0967
19:43.8,54,0.117
19:43.8,38,0.0587
19:43.8,22,0.0808
19:43.8,87,4.0093
19:43.9,6,0.0565
19:43.9,71,0.073
19:43.9,55,0.0909
19:43.9,39,0.0887
19:43.9,23,0.0649
19:43.9,88,1.9872
19:43.9,72,0.0672
19:43.9,7,0.0787
19:43.9,56,0.091
19:43.9,40,0.0639
19:44.0,8,0.0407
19:44.0,89,4.0353
19:44.0,24,0.0823
19:44.0,73,0.057
19:44.0,57,0.2082
19:44.0,41,0.1135
19:44.0,25,0.0837
19:44.0,90,3.9234
19:44.0,74,0.1072
19:44.1,58,0.1122
19:44.1,9,0.0453
19:44.1,42,0.1023
19:44.1,26,0.075
19:44.1,91,4.0336
19:44.1,10,0.0909
19:44.1,75,0.0619
19:44.1,59,0.1235
19:44.1,43,0.0719
19:44.1,27,0.0704
19:44.2,92,4.0429
19:44.2,11,0.0689
19:44.2,76,0.1328
19:44.2,60,0.0804
19:44.2,44,0.0724
19:44.2,28,0.0702
19:44.2,93,3.9914
19:44.2,77,0.0663
19:44.2,12,0.0583
19:44.2,61,0.0722
19:44.3,45,0.0989
19:44.3,29,0.0685
19:44.3,94,4.0116
19:44.3,78,0.0963
19:44.3,62,0.1025
19:44.3,13,0.0542
19:44.3,46,0.089
19:44.3,95,4.0967
19:44.4,30,0.0743
19:44.4,79,0.2154
19:44.4,14,0.082
19:44.4,63,0.0776
19:44.4,47,0.1256
19:44.4,31,0.0786
19:44.4,96,4.0482
19:44.4,15,0.0798
19:44.4,80,0.1624
19:44.4,64,0.094
19:44.4,48,0.1292
19:44.5,32,0.0894
19:44.5,97,4.206
19:44.5,81,0.0409
19:44.5,16,0.0651
19:44.5,65,0.2039
19:44.5,49,0.077
19:44.5,33,0.0587
19:44.5,98,4.0238
19:44.5,82,0.1072
19:44.5,17,0.0599
19:44.6,66,0.0898
19:44.6,1,0.048
19:44.6,50,0.0608
19:44.6,34,0.0852
19:44.6,99,3.9649
19:44.6,18,0.0458
19:44.6,2,0.2261
19:44.6,83,0.0443
19:44.6,67,0.1559
19:44.6,51,0.1444
19:44.6,35,0.0877
19:44.7,100,3.8765
19:44.7,19,0.0485
19:44.7,84,0.0442
19:44.7,3,0.0934
19:44.7,68,0.1297
19:44.7,52,0.1315
19:44.7,36,0.0872
19:44.7,85,0.1167
19:44.7,4,0.0912
19:44.7,20,0.0564
19:44.7,69,0.0516
19:44.8,53,0.1365
19:44.8,37,0.0863
19:44.8,21,0.0996
19:44.8,86,0.1078
19:44.8,5,0.1025
19:44.8,70,0.0561
19:44.8,54,0.0794
19:44.8,38,0.0648
19:44.8,22,0.0948
19:44.8,87,0.0812
19:44.9,6,0.057
19:44.9,71,0.0723
19:44.9,55,0.1274
19:44.9,39,0.1007
19:44.9,88,0.1373
19:44.9,23,0.1107
19:44.9,72,0.078
19:44.9,7,0.0749
19:44.9,56,0.1323
19:45.0,40,0.067
19:45.0,8,0.0761
19:45.0,89,0.0735
19:45.0,24,0.1023
19:45.0,73,0.0553
19:45.0,57,0.072
19:45.0,41,0.0773
19:45.0,90,0.123
19:45.0,25,0.059
19:45.1,74,0.0982
19:45.1,58,0.0671
19:45.1,9,0.0507
19:45.1,42,0.0854
19:45.1,26,0.0999
19:45.1,91,0.184
19:45.1,75,0.0714
19:45.1,10,0.0962
19:45.1,59,0.0644
19:45.1,43,0.0987
19:45.2,92,0.0823
19:45.2,27,0.072
19:45.2,11,0.096
19:45.2,76,0.0635
19:45.2,60,0.3241
19:45.2,44,0.061
19:45.2,28,0.068
19:45.2,93,0.2043
19:45.2,77,0.0708
19:45.3,12,0.0921
19:45.3,61,0.0588
19:45.3,45,0.0846
19:45.3,29,0.0632
19:45.3,94,0.1405
19:45.3,78,0.069
19:45.3,62,0.1343
19:45.3,13,0.0786
19:45.3,46,0.0621
19:45.3,95,0.0876
19:45.4,79,0.1228
19:45.4,30,0.089
19:45.4,14,0.0588
19:45.4,63,0.0707
19:45.4,47,0.0851
19:45.4,96,0.105
19:45.4,31,0.0549
19:45.4,80,0.1236
19:45.4,15,0.0714
19:45.4,64,0.0693
19:45.5,48,0.0683
19:45.5,32,0.1093
19:45.5,97,0.0659
19:45.5,16,0.0825
19:45.5,81,0.059
19:45.5,65,0.0802
19:45.5,49,0.0823
19:45.5,33,0.0755
19:45.5,98,0.0782
19:45.5,17,0.039
19:45.5,82,0.0729
19:45.6,66,0.126
19:45.6,50,0.09
19:45.6,1,0.0699
19:45.6,34,0.0733
19:45.6,99,0.0625
19:45.6,18,0.0487
19:45.6,2,0.0578
19:45.6,83,0.1527
19:45.6,67,0.1024
19:45.6,51,0.0631
19:45.7,35,0.0733
19:45.7,100,0.0699
19:45.7,3,0.0894
19:45.7,19,0.0731
19:45.7,84,0.049
19:45.7,68,0.0895
19:45.7,52,0.0443
19:45.7,36,0.0881
19:45.7,85,0.0932
19:45.7,4,0.0621
19:45.8,69,0.071
19:45.8,20,0.1437
19:45.8,53,0.1367
19:45.8,37,0.0768
19:45.8,21,0.1053
19:45.8,86,0.0566
19:45.8,5,0.0777
19:45.8,70,0.0782
19:45.8,54,0.1439
19:45.8,38,0.0863
19:45.9,22,0.0768
19:45.9,87,0.0531
19:45.9,71,0.0445
19:45.9,6,0.1004
19:45.9,55,0.0879
19:45.9,39,0.0815
19:45.9,88,0.0473
19:45.9,23,0.1005
19:45.9,72,0.0657
19:45.9,7,0.0607
19:46.0,56,0.1275
19:46.0,40,0.105
19:46.0,8,0.058
19:46.0,89,0.0504
19:46.0,73,0.0414
19:46.0,24,0.1072
19:46.0,57,0.1028
19:46.0,41,0.1222
19:46.0,90,0.0685
19:46.0,25,0.0861
19:46.1,74,0.1052
19:46.1,9,0.0798
19:46.1,58,0.0719
19:46.1,42,0.1214
19:46.1,26,0.0852
19:46.1,91,0.207
19:46.1,10,0.0684
19:46.1,75,0.096
19:46.1,59,0.0552
19:46.2,43,0.1086
19:46.2,92,0.0717
19:46.2,27,0.0574
19:46.2,76,0.0637
19:46.2,11,0.0719
19:46.2,60,0.0767
19:46.2,44,0.0737
19:46.2,28,0.0937
19:46.2,93,0.0717
19:46.2,77,0.1575
19:46.3,12,0.091
19:46.3,61,0.0536
19:46.3,45,0.0603
19:46.3,29,0.1085
19:46.3,94,0.0799
19:46.3,78,0.0677
19:46.3,62,0.1004
19:46.3,13,0.0577
19:46.3,46,0.069
19:46.4,95,0.0771
19:46.4,79,0.0976
19:46.4,30,0.0599
19:46.4,63,0.0717
19:46.4,14,0.0665
19:46.4,47,0.0743
19:46.4,96,0.0827
19:46.4,31,0.0711
19:46.4,15,0.1107
19:46.4,80,0.0687
19:46.4,64,0.136
19:46.5,48,0.2542
19:46.5,97,0.0799
19:46.5,32,0.1687
19:46.5,16,0.1268
19:46.5,81,0.2149
19:46.5,65,0.0966
19:46.5,49,0.2057
19:46.5,33,0.0564
19:46.5,98,0.0732
19:46.6,17,0.0799
19:46.6,82,0.1209
19:46.6,66,0.1724
19:46.6,1,0.0664
19:46.6,50,0.0901
19:46.6,34,0.0546
19:46.6,99,0.211
19:46.6,18,0.0898
19:46.6,2,0.0962
19:46.6,83,0.2211
19:46.6,67,0.1516
19:46.7,51,0.0452
19:46.7,35,0.0538
19:46.7,100,0.0537
19:46.7,19,0.0446
19:46.7,84,0.0708
19:46.7,3,0.1268
19:46.7,68,0.1543
19:46.7,52,0.0929
19:46.7,36,0.1003
19:46.7,85,0.1138
19:46.8,4,0.1013
19:46.8,69,0.0562
19:46.8,20,0.0605
19:46.8,53,0.1071
19:46.8,37,0.0899
19:46.8,21,0.0585
19:46.8,86,0.0537
19:46.8,5,0.05
19:46.8,70,0.0612
19:46.8,54,0.1207
19:46.9,38,0.0694
19:46.9,22,0.0701
19:46.9,87,0.0498
19:46.9,71,0.0627
19:46.9,6,0.1232
19:46.9,55,0.0704
19:46.9,39,0.0579
19:46.9,88,0.105
19:46.9,23,0.1501
19:46.9,7,0.0692
19:47.0,72,0.0844
19:47.0,56,0.1035
19:47.0,40,0.1128
19:47.0,89,0.0635
19:47.0,8,0.0695
19:47.0,24,0.1148
19:47.0,73,0.1441
19:47.0,57,0.0744
19:47.0,41,0.078
19:47.1,25,0.0742
19:47.1,90,0.0633
19:47.1,74,0.0933
19:47.1,58,0.079
19:47.1,9,0.105
19:47.1,42,0.0769
19:47.1,91,0.0609
19:47.1,26,0.063
19:47.1,10,0.1106
19:47.1,75,0.1098
19:47.2,59,0.1075
19:47.2,43,0.1057
19:47.2,92,0.0394
19:47.2,27,0.054
19:47.2,11,0.0827
19:47.2,76,0.0806
19:47.2,60,0.1092
19:47.2,44,0.1005
19:47.2,28,0.0779
19:47.2,93,0.0935
19:47.3,77,0.0882
19:47.3,61,0.0637
19:47.3,12,0.0889
19:47.3,45,0.0883
19:47.3,29,0.0742
19:47.3,94,0.1041
19:47.3,78,0.0759
19:47.3,13,0.0675
19:47.3,62,0.0675
19:47.4,46,0.0789
19:47.4,95,0.0846
19:47.4,30,0.0757
19:47.4,79,0.0601
19:47.4,14,0.0942
19:47.4,47,0.1759
19:47.4,63,0.1289
19:47.4,96,0.1401
19:47.4,31,0.0779
19:47.4,15,0.088
19:47.4,80,0.0896
19:47.5,48,0.1073
19:47.5,64,0.1331
19:47.5,32,0.0718
19:47.5,97,0.0707
19:47.5,16,0.0595
19:47.5,81,0.0543
19:47.5,65,0.149
19:47.5,49,0.0808
19:47.6,98,0.0498
19:47.6,33,0.0607
19:47.6,17,0.0678
19:47.6,82,0.0863
19:47.6,66,0.0902
19:47.6,50,0.0786
19:47.6,1,0.0802
19:47.6,99,0.1098
19:47.6,34,0.1744
19:47.6,2,0.0623
19:47.6,83,0.0784
19:47.6,18,0.0802
19:47.7,67,0.1006
19:47.7,51,0.0935
19:47.7,100,0.0567
19:47.7,35,0.0705
19:47.7,84,0.0623
19:47.7,19,0.1116
19:47.7,3,0.077
19:47.7,68,0.1937
19:47.7,52,0.109
19:47.7,36,0.1061
19:47.8,85,0.1383
19:47.8,4,0.0696
19:47.8,69,0.0801
19:47.8,20,0.1348
19:47.8,53,0.1569
19:47.8,37,0.129
19:47.8,21,0.1653
19:47.8,86,0.1419
19:47.8,70,0.0637
19:47.8,5,0.0684
19:47.9,54,0.1418
19:47.9,38,0.0655
19:47.9,22,0.1481
19:47.9,87,0.0885
19:47.9,6,0.0943
19:47.9,71,0.2239
19:47.9,55,0.1191
19:47.9,39,0.0833
19:47.9,88,0.1199
19:47.9,23,0.1356
19:48.0,7,0.0715
19:48.0,72,0.0533
19:48.0,56,0.22
19:48.0,40,0.1972
19:48.0,8,0.1135
19:48.0,89,0.1034
19:48.0,73,0.0657
19:48.0,24,0.1764
19:48.0,57,0.3929
19:48.1,41,0.0731
19:48.1,25,0.0817
19:48.1,90,0.0832
19:48.1,74,0.1014
19:48.1,58,0.1085
19:48.1,9,0.0795
19:48.1,42,0.088
19:48.1,26,0.0872
19:48.1,91,0.1112
19:48.1,10,0.0687
19:48.1,75,0.1168
19:48.2,59,0.0813
19:48.2,43,0.1101
19:48.2,92,0.0624
19:48.2,27,0.0702
19:48.2,11,0.0741
19:48.2,76,0.1143
19:48.2,60,0.207
19:48.2,44,0.1377
19:48.3,93,0.0985
19:48.3,28,0.1704
19:48.3,77,0.066
19:48.3,61,0.0569
19:48.3,12,0.3351
19:48.3,45,0.0706
19:48.3,94,0.0641
19:48.3,29,0.0647
19:48.3,78,0.0689
19:48.3,13,0.0688
19:48.4,62,0.0972
19:48.4,46,0.0634
19:48.4,95,0.1153
19:48.4,79,0.1081
19:48.4,30,0.1525
19:48.4,47,0.0867
19:48.4,14,0.0867
19:48.4,63,0.071
19:48.4,96,0.192
19:48.4,31,0.073
19:48.5,80,0.0586
19:48.5,15,0.0742
19:48.5,64,0.0749
19:48.5,48,0.2551
19:48.5,32,0.1049
19:48.5,97,0.092
19:48.5,81,0.0548
19:48.5,16,0.0637
19:48.5,65,0.1117
19:48.6,49,0.1047
19:48.6,33,0.0585
19:48.6,98,0.0847
19:48.6,82,0.0611
19:48.6,17,0.0671
19:48.6,66,0.1285
19:48.6,50,0.0469
19:48.6,1,0.0645
19:48.6,34,0.0721
19:48.6,99,0.0876
19:48.6,83,0.0515
19:48.6,18,0.081
19:48.6,2,0.0407
19:48.7,67,0.1144
19:48.7,51,0.0781
19:48.7,19,0.0605
19:48.7,35,0.0599
19:48.7,3,0.0462
19:48.7,84,0.0819
19:48.7,100,0.2094
19:48.7,68,0.0802
19:48.7,52,0.0636
19:48.8,36,0.1065
19:48.8,85,0.0867
19:48.8,4,0.0468
19:48.8,69,0.0792
19:48.8,20,0.1194
19:48.8,53,0.1301
19:48.8,86,0.0578
19:48.8,21,0.0576
19:48.8,37,0.0406
19:48.8,5,0.0477
19:48.8,70,0.0564
19:48.9,54,0.0604
19:48.9,38,0.09
19:48.9,22,0.0539
19:48.9,87,0.0727
19:48.9,6,0.0648
19:48.9,71,0.0833
19:48.9,55,0.0768
19:48.9,39,0.0747
19:49.0,23,0.0639
19:49.0,88,0.1137
19:49.0,72,0.0642
19:49.0,7,0.0665
19:49.0,56,0.131
19:49.0,40,0.0675
19:49.0,89,0.0438
19:49.0,8,0.0679
19:49.0,24,0.0771
19:49.0,73,0.0961
19:49.1,57,0.0856
19:49.1,41,0.098
19:49.1,90,0.0507
19:49.1,25,0.0637
19:49.1,74,0.0859
19:49.1,9,0.0915
19:49.1,58,0.1436
19:49.1,42,0.1214
19:49.1,26,0.0502
19:49.1,91,0.0483
19:49.2,10,0.1169
19:49.2,75,0.1471
19:49.2,59,0.0865
19:49.2,43,0.1095
19:49.2,92,0.2196
19:49.2,27,0.1303
19:49.2,11,0.0957
19:49.2,76,0.2194
19:49.2,60,0.1778
19:49.3,44,0.0512
19:49.3,28,0.0719
19:49.3,93,0.2494
19:49.3,77,0.2141
19:49.3,12,0.0467
19:49.3,61,0.1256
19:49.3,45,0.1152
19:49.3,29,0.1013
19:49.3,94,0.1116
19:49.3,78,0.0934
19:49.4,62,0.137
19:49.4,13,0.1106
19:49.4,46,0.1058
19:49.4,95,0.1386
19:49.4,30,0.1086
19:49.4,79,0.084
19:49.4,47,0.0657
19:49.4,14,0.0743
19:49.4,63,0.1245
19:49.4,96,0.211
19:49.5,31,0.1414
19:49.5,80,0.1369
19:49.5,15,0.0836
19:49.5,48,0.0665
19:49.5,64,0.1067
19:49.5,32,0.0765
19:49.5,97,0.0767
19:49.5,81,0.1373
19:49.5,16,0.0872
19:49.6,65,0.1023
19:49.6,49,0.0581
19:49.6,98,0.0942
19:49.6,33,0.1405
19:49.6,17,0.0752
19:49.6,82,0.1226
19:49.6,66,0.1386
19:49.6,1,0.1262
19:49.6,50,0.1019
19:49.6,34,0.1043
19:49.6,99,0.1297
19:49.7,83,0.0597
19:49.7,18,0.0669
19:49.7,2,0.1709
19:49.7,67,0.0883
19:49.7,51,0.1246
19:49.7,19,0.0769
19:49.7,3,0.0331
19:49.7,100,0.0444
19:49.7,35,0.122
19:49.7,84,0.1365
19:49.7,68,0.0842
19:49.8,52,0.2811
19:49.8,36,0.1857
19:49.8,85,0.1421
19:49.8,4,0.0765
19:49.8,20,0.1086
19:49.8,69,0.0796
19:49.8,53,0.1446
19:49.8,86,0.1094
19:49.8,21,0.1186
19:49.8,37,0.0759
19:49.9,5,0.2218
19:49.9,70,0.1724
19:49.9,54,0.081
19:49.9,38,0.1074
19:49.9,22,0.0767
19:49.9,87,0.0538
19:49.9,6,0.0736
19:49.9,71,0.0904
19:49.9,55,0.0732
19:50.0,39,0.0606
19:50.0,88,0.0547
19:50.0,23,0.1745
19:50.0,7,0.088
19:50.0,72,0.0856
19:50.0,56,0.0976
19:50.0,40,0.111
19:50.0,89,0.0747
19:50.0,8,0.0987
19:50.0,73,0.0918
19:50.0,24,0.1234
19:50.1,57,0.075
19:50.1,41,0.0811
19:50.1,90,0.0621
19:50.1,25,0.1578
19:50.1,74,0.1543
19:50.1,58,0.0792
19:50.1,9,0.177
19:50.1,42,0.1055
19:50.2,91,0.1486
19:50.2,26,0.2428
19:50.2,75,0.0535
19:50.2,10,0.1195
19:50.2,59,0.0864
19:50.2,43,0.1301
19:50.2,76,0.0958
19:50.2,11,0.1048
19:50.2,27,0.0699
19:50.2,92,0.0642
19:50.3,60,0.0875
19:50.3,44,0.0734
19:50.3,28,0.0689
19:50.3,93,0.1379
19:50.3,77,0.1479
19:50.3,61,0.0966
19:50.3,12,0.088
19:50.3,45,0.1142
19:50.3,94,0.0846
19:50.3,29,0.0622
19:50.4,78,0.0627
19:50.4,13,0.0508
19:50.4,62,0.0736
19:50.4,46,0.1533
19:50.4,95,0.1857
19:50.4,79,0.0585
19:50.4,30,0.1631
19:50.4,63,0.1151
19:50.4,47,0.0721
19:50.4,14,0.0851
19:50.5,96,0.0729
19:50.5,31,0.0623
19:50.5,80,0.1093
19:50.5,15,0.1232
19:50.5,64,0.0867
19:50.5,48,0.0491
19:50.5,97,0.1267
19:50.5,32,0.1471
19:50.5,81,0.1495
19:50.5,16,0.0946
19:50.6,65,0.1164
19:50.6,49,0.1665
19:50.6,98,0.0787
19:50.6,33,0.1418
19:50.6,17,0.0725
19:50.6,82,0.0685
19:50.6,66,0.1115
19:50.6,1,0.0676
19:50.6,50,0.0576
19:50.7,34,0.1145
19:50.7,99,0.051
19:50.7,18,0.08
19:50.7,2,0.0866
19:50.7,83,0.0996
19:50.7,67,0.1142
19:50.7,51,0.0855
19:50.7,35,0.0841
19:50.7,3,0.1056
19:50.7,19,0.0593
19:50.7,100,0.0813
19:50.7,84,0.047
19:50.8,68,0.1476
19:50.8,52,0.1103
19:50.8,36,0.2168
19:50.8,85,0.1397
19:50.8,4,0.1255
19:50.8,20,0.1103
19:50.8,69,0.0862
19:50.8,53,0.2759
19:50.8,37,0.1076
19:50.8,86,0.0585
19:50.8,21,0.071
19:50.9,70,0.1464
19:50.9,5,0.227
19:50.9,54,0.1887
19:50.9,38,0.1343
19:50.9,22,0.1737
19:50.9,87,0.1526
19:50.9,6,0.0898
19:50.9,71,0.0784
19:51.0,55,0.0908
19:51.0,39,0.0672
19:51.0,88,0.0655
19:51.0,23,0.0839
19:51.0,7,0.0875
19:51.0,72,0.0984
19:51.0,56,0.1424
19:51.0,40,0.0828
19:51.0,8,0.1192
19:51.0,89,0.1718
19:51.1,24,0.0833
19:51.1,73,0.1219
19:51.1,57,0.1195
19:51.1,41,0.1919
19:51.1,25,0.0986
19:51.1,90,0.0516
19:51.1,74,0.1154
19:51.1,9,0.0849
19:51.1,58,0.0947
19:51.2,42,0.1453
19:51.2,26,0.0691
19:51.2,91,0.1901
19:51.2,10,0.0948
19:51.2,75,0.1139
19:51.2,59,0.1628
19:51.2,43,0.209
19:51.2,11,0.054
19:51.2,76,0.0709
19:51.2,92,0.0999
19:51.2,27,0.1656
19:51.3,60,0.1097
19:51.3,44,0.1396
19:51.3,93,0.2206
19:51.3,28,0.2235
19:51.3,77,0.1257
19:51.3,61,0.0678
19:51.3,12,0.0822
19:51.3,45,0.0879
19:51.4,94,0.1404
19:51.4,29,0.1132
19:51.4,78,0.1566
19:51.4,62,0.1623
19:51.4,13,0.1121
19:51.4,46,0.0689
19:51.4,95,0.0813
19:51.4,79,0.094
19:51.4,30,0.1047
19:51.5,14,0.0571
19:51.5,63,0.1169
19:51.5,47,0.1536
19:51.5,96,0.1652
19:51.5,31,0.1011
19:51.5,15,0.0758
19:51.5,80,0.1016
19:51.5,48,0.0975
19:51.5,64,0.113
19:51.5,32,0.0903
19:51.5,97,0.3427
19:51.6,81,0.0872
19:51.6,16,0.0744
19:51.6,65,0.1632
19:51.6,49,0.0626
19:51.6,98,0.0834
19:51.6,33,0.1364
19:51.6,17,0.0709
19:51.6,82,0.0709
19:51.6,66,0.0961
19:51.7,50,0.0741
19:51.7,1,0.1361
19:51.7,34,0.0618
19:51.7,99,0.0435
19:51.7,2,0.045
19:51.7,83,0.035
19:51.7,18,0.0738
19:51.7,67,0.0951
19:51.7,51,0.1082
19:51.7,19,0.0651
19:51.7,35,0.0419
19:51.7,3,0.0687
19:51.7,84,0.0924
19:51.7,100,0.065
19:51.8,68,0.1356
19:51.8,52,0.2211
19:51.8,36,0.2661
19:51.8,85,0.1047
19:51.8,69,0.0488
19:51.8,4,0.0537
19:51.8,20,0.1912
19:51.8,53,0.2252
19:51.9,37,0.0593
19:51.9,86,0.1201
19:51.9,21,0.0536
19:51.9,70,0.1128
19:51.9,5,0.1617
19:51.9,54,0.0879
19:51.9,38,0.0987
19:51.9,22,0.0388
19:51.9,87,0.0789
19:51.9,6,0.1209
19:51.9,71,0.1097
19:52.0,55,0.1134
19:52.0,39,0.0987
19:52.0,88,0.1173
19:52.0,23,0.1129
19:52.0,7,0.0685
19:52.0,72,0.0711
