Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-18 오후 12:25:11, 1.90, 42.00, 1941800, 920425, 0, 0.00
2024-09-18 오후 12:25:12, 1.54, 42.00, 1947692, 923217, 0, 0.00
2024-09-18 오후 12:25:13, 0.38, 42.00, 1953760, 926092, 0, 0.00
2024-09-18 오후 12:25:14, 0.38, 42.00, 1959652, 928884, 0, 0.00
2024-09-18 오후 12:25:15, 0.00, 42.00, 1965897, 931843, 0, 0.00
2024-09-18 오후 12:25:16, 0.38, 42.00, 1971789, 934635, 0, 0.01
2024-09-18 오후 12:25:17, 1.16, 42.00, 1977681, 937427, 0, 0.00
2024-09-18 오후 12:25:18, 0.38, 42.00, 1983573, 940219, 0, 0.01
2024-09-18 오후 12:25:19, 0.38, 42.00, 1989465, 943011, 0, 0.02
2024-09-18 오후 12:25:20, 0.39, 42.00, 1995357, 945803, 0, 0.00
2024-09-18 오후 12:25:21, 0.39, 42.00, 2001249, 948595, 0, 0.02
2024-09-18 오후 12:25:22, 3.09, 42.00, 2007141, 951387, 0, 0.00
2024-09-18 오후 12:25:23, 0.00, 42.00, 2013033, 954179, 0, 0.00
2024-09-18 오후 12:25:24, 0.38, 42.00, 2018925, 956971, 0, 0.02
2024-09-18 오후 12:25:25, 0.39, 42.00, 2024817, 959763, 0, 0.01
2024-09-18 오후 12:25:26, 0.77, 42.00, 2030709, 962555, 0, 0.01
2024-09-18 오후 12:25:27, 0.39, 42.00, 2036601, 965347, 0, 0.00
2024-09-18 오후 12:25:28, 2.31, 42.00, 2042493, 968139, 0, 0.00
2024-09-18 오후 12:25:29, 0.39, 42.00, 2048385, 970931, 0, 0.01
2024-09-18 오후 12:25:30, 0.00, 42.00, 2054277, 973723, 0, 0.01
2024-09-18 오후 12:25:31, 0.38, 42.00, 2060581, 976710, 0, 0.01
2024-09-18 오후 12:25:32, 1.54, 42.00, 2066473, 979502, 0, 0.05
2024-09-18 오후 12:25:33, 0.39, 42.00, 2072365, 982294, 0, 0.00
2024-09-18 오후 12:25:34, 0.39, 42.00, 2078257, 985086, 0, 0.02
2024-09-18 오후 12:25:35, 0.39, 42.00, 2084149, 987878, 0, 0.00
2024-09-18 오후 12:25:36, 0.00, 42.00, 2090041, 990670, 0, 0.00
2024-09-18 오후 12:25:37, 0.39, 42.00, 2095933, 993462, 0, 0.00
2024-09-18 오후 12:25:38, 0.39, 42.00, 2101825, 996254, 0, 0.01
2024-09-18 오후 12:25:39, 0.77, 42.00, 2107717, 999046, 0, 0.00
2024-09-18 오후 12:25:40, 0.38, 42.00, 2113609, 1001838, 0, 0.00
2024-09-18 오후 12:25:41, 0.76, 42.00, 2119501, 1004630, 0, 0.00
2024-09-18 오후 12:25:42, 2.70, 42.00, 2125393, 1007422, 0, 0.00
2024-09-18 오후 12:25:43, 0.38, 42.00, 2131285, 1010214, 0, 0.01
2024-09-18 오후 12:25:44, 0.77, 42.00, 2137177, 1013006, 0, 0.00
2024-09-18 오후 12:25:45, 0.77, 42.00, 2143069, 1015798, 0, 0.00
2024-09-18 오후 12:25:46, 0.38, 42.00, 2148961, 1018590, 0, 0.01
2024-09-18 오후 12:25:47, 1.16, 42.00, 2154853, 1021382, 0, 0.00
2024-09-18 오후 12:25:48, 0.38, 42.00, 2160745, 1024174, 0, 0.00
2024-09-18 오후 12:25:49, 0.39, 42.00, 2166637, 1026966, 0, 0.01
2024-09-18 오후 12:25:50, 0.00, 42.00, 2172706, 1029842, 0, 0.00
2024-09-18 오후 12:25:51, 0.77, 42.00, 2178598, 1032634, 0, 0.00
2024-09-18 오후 12:25:52, 1.54, 42.00, 2184490, 1035426, 0, 0.01
2024-09-18 오후 12:25:53, 0.39, 42.00, 2190382, 1038218, 0, 0.00
2024-09-18 오후 12:25:54, 0.38, 42.00, 2196509, 1041121, 0, 0.03
2024-09-18 오후 12:25:55, 0.38, 42.00, 2202401, 1043913, 0, 0.00
2024-09-18 오후 12:25:56, 0.00, 42.00, 2208293, 1046705, 0, 0.00
2024-09-18 오후 12:25:58, 0.38, 42.00, 2214303, 1049665, 0, 0.00
2024-09-18 오후 12:25:59, 0.38, 42.00, 2220783, 1052623, 0, 0.01
2024-09-18 오후 12:26:00, 0.38, 42.00, 2226675, 1055415, 0, 0.05
2024-09-18 오후 12:26:01, 0.38, 42.00, 2232567, 1058207, 0, 0.04
2024-09-18 오후 12:26:02, 0.00, 42.00, 2238459, 1060999, 0, 0.05
2024-09-18 오후 12:26:03, 1.15, 42.00, 2244351, 1063791, 0, 0.03
2024-09-18 오후 12:26:04, 0.38, 42.00, 2250243, 1066583, 0, 0.02
2024-09-18 오후 12:26:05, 0.39, 42.00, 2256135, 1069375, 0, 0.00
2024-09-18 오후 12:26:06, 1.16, 42.00, 2262027, 1072167, 0, 0.05
2024-09-18 오후 12:26:07, 0.76, 42.00, 2267919, 1074959, 0, 0.00
2024-09-18 오후 12:26:08, 0.39, 42.00, 2273811, 1077751, 0, 0.04
2024-09-18 오후 12:26:09, 0.38, 42.00, 2279703, 1080543, 0, 0.01
2024-09-18 오후 12:26:10, 0.39, 42.00, 2285595, 1083335, 0, 0.01
2024-09-18 오후 12:26:11, 0.00, 42.00, 2291487, 1086127, 0, 0.02
2024-09-18 오후 12:26:12, 1.53, 42.00, 2297614, 1089030, 0, 0.01
2024-09-18 오후 12:26:13, 0.38, 42.00, 2303978, 1092046, 0, 0.04
2024-09-18 오후 12:26:14, 0.77, 42.00, 2309870, 1094838, 0, 0.00
2024-09-18 오후 12:26:15, 0.38, 42.00, 2315762, 1097630, 0, 0.01
2024-09-18 오후 12:26:16, 1.15, 42.00, 2321890, 1100534, 0, 0.01
2024-09-18 오후 12:26:17, 0.38, 42.00, 2327782, 1103326, 0, 0.00
2024-09-18 오후 12:26:18, 0.77, 42.00, 2333674, 1106118, 0, 0.00
2024-09-18 오후 12:26:19, 0.38, 42.00, 2339566, 1108910, 0, 0.00
2024-09-18 오후 12:26:20, 0.76, 42.00, 2345458, 1111702, 0, 0.00
2024-09-18 오후 12:26:21, 0.38, 42.00, 2351350, 1114494, 0, 0.00
2024-09-18 오후 12:26:22, 0.39, 42.00, 2357242, 1117286, 0, 0.00
2024-09-18 오후 12:26:23, 0.39, 42.00, 2363134, 1120078, 0, 0.03
2024-09-18 오후 12:26:24, 0.38, 42.00, 2369026, 1122870, 0, 0.00
2024-09-18 오후 12:26:25, 0.38, 42.00, 2375272, 1125830, 0, 0.00
2024-09-18 오후 12:26:26, 0.38, 42.00, 2381282, 1128678, 0, 0.02
2024-09-18 오후 12:26:27, 0.38, 42.00, 2387174, 1131470, 0, 0.00
2024-09-18 오후 12:26:28, 1.92, 42.00, 2393066, 1134262, 0, 0.00
2024-09-18 오후 12:26:29, 0.00, 42.00, 2398958, 1137054, 0, 0.00
2024-09-18 오후 12:26:30, 0.38, 42.00, 2404850, 1139846, 0, 0.04
2024-09-18 오후 12:26:31, 0.38, 42.00, 2410742, 1142638, 0, 0.00
2024-09-18 오후 12:26:32, 0.00, 42.00, 2416634, 1145430, 0, 0.00
2024-09-18 오후 12:26:33, 0.39, 42.00, 2422526, 1148222, 0, 0.01
2024-09-18 오후 12:26:34, 0.39, 42.00, 2428418, 1151014, 0, 0.00
2024-09-18 오후 12:26:35, 0.38, 42.00, 2434310, 1153806, 0, 0.00
2024-09-18 오후 12:26:36, 0.38, 42.00, 2440202, 1156598, 0, 0.00
2024-09-18 오후 12:26:37, 0.00, 42.00, 2446094, 1159390, 0, 0.00
2024-09-18 오후 12:26:38, 0.00, 42.00, 2451986, 1162182, 0, 0.00
2024-09-18 오후 12:26:39, 0.39, 42.00, 2457878, 1164974, 0, 0.00
2024-09-18 오후 12:26:40, 1.54, 42.00, 2463770, 1167766, 0, 0.00
2024-09-18 오후 12:26:41, 0.39, 42.00, 2469662, 1170558, 0, 0.00
2024-09-18 오후 12:26:42, 0.38, 42.00, 2475554, 1173350, 0, 0.01
2024-09-18 오후 12:26:43, 0.39, 42.00, 2481446, 1176142, 0, 0.00
2024-09-18 오후 12:26:44, 0.38, 42.00, 2487456, 1178990, 0, 0.00
2024-09-18 오후 12:26:45, 0.38, 42.00, 2493230, 1181726, 0, 0.00
2024-09-18 오후 12:26:46, 2.67, 42.00, 2499535, 1184714, 0, 0.01
2024-09-18 오후 12:26:47, 0.00, 42.00, 2505545, 1187562, 0, 0.00
2024-09-18 오후 12:26:48, 0.39, 42.00, 2511437, 1190354, 0, 0.00
2024-09-18 오후 12:26:49, 0.00, 42.00, 2517329, 1193146, 0, 0.02
2024-09-18 오후 12:26:50, 0.39, 42.00, 2523221, 1195938, 0, 0.00
2024-09-18 오후 12:26:51, 0.39, 42.00, 2529113, 1198730, 0, 0.00
2024-09-18 오후 12:26:52, 0.39, 42.00, 2535005, 1201522, 0, 0.01
2024-09-18 오후 12:26:54, 0.76, 42.00, 2540897, 1204314, 0, 0.00
2024-09-18 오후 12:26:55, 0.00, 42.00, 2546789, 1207106, 0, 0.01
2024-09-18 오후 12:26:56, 0.39, 42.00, 2552681, 1209898, 0, 0.01
2024-09-18 오후 12:26:57, 1.16, 42.00, 2558573, 1212690, 0, 0.01
2024-09-18 오후 12:26:58, 0.77, 42.00, 2564465, 1215482, 0, 0.04
2024-09-18 오후 12:26:59, 0.38, 42.00, 2570357, 1218274, 0, 0.01
2024-09-18 오후 12:27:00, 0.39, 42.00, 2576249, 1221066, 0, 0.01
2024-09-18 오후 12:27:01, 0.00, 42.00, 2582436, 1223998, 0, 0.00
2024-09-18 오후 12:27:02, 0.38, 42.00, 2588328, 1226790, 0, 0.00
2024-09-18 오후 12:27:03, 0.38, 42.00, 2594220, 1229582, 0, 0.04
2024-09-18 오후 12:27:04, 0.38, 42.00, 2600171, 1232402, 0, 0.05
2024-09-18 오후 12:27:05, 0.38, 42.00, 2606653, 1235474, 0, 0.00
2024-09-18 오후 12:27:06, 0.76, 42.00, 2612545, 1238266, 0, 0.01
2024-09-18 오후 12:27:07, 0.00, 42.00, 2618437, 1241058, 0, 0.02
2024-09-18 오후 12:27:08, 0.38, 42.00, 2624447, 1243906, 0, 0.00
2024-09-18 오후 12:27:09, 0.77, 42.00, 2630398, 1246726, 0, 0.00
2024-09-18 오후 12:27:10, 0.38, 42.00, 2636290, 1249518, 0, 0.00
2024-09-18 오후 12:27:11, 1.54, 42.00, 2642182, 1252310, 0, 0.02
2024-09-18 오후 12:27:12, 0.00, 42.00, 2648074, 1255102, 0, 0.00
2024-09-18 오후 12:27:13, 0.38, 42.00, 2653966, 1257894, 0, 0.00
2024-09-18 오후 12:27:14, 1.92, 42.00, 2659858, 1260686, 0, 0.00
2024-09-18 오후 12:27:15, 0.00, 42.00, 2665750, 1263478, 0, 0.00
2024-09-18 오후 12:27:16, 0.38, 42.00, 2671642, 1266270, 0, 0.00
2024-09-18 오후 12:27:17, 1.15, 42.00, 2677534, 1269062, 0, 0.01
2024-09-18 오후 12:27:18, 0.38, 42.00, 2683426, 1271854, 0, 0.00
2024-09-18 오후 12:27:19, 0.38, 42.00, 2689318, 1274646, 0, 0.00
2024-09-18 오후 12:27:20, 1.15, 42.00, 2695210, 1277438, 0, 0.00
2024-09-18 오후 12:27:21, 0.00, 42.00, 2701102, 1280230, 0, 0.00
2024-09-18 오후 12:27:22, 0.00, 42.00, 2706994, 1283022, 0, 0.01
2024-09-18 오후 12:27:23, 0.76, 42.00, 2713240, 1285982, 0, 0.02
2024-09-18 오후 12:27:24, 0.38, 42.00, 2719132, 1288774, 0, 0.00
2024-09-18 오후 12:27:25, 0.38, 42.00, 2725024, 1291566, 0, 0.01
2024-09-18 오후 12:27:26, 0.38, 42.00, 2731033, 1294413, 0, 0.00
2024-09-18 오후 12:27:27, 0.00, 42.00, 2736925, 1297205, 0, 0.01
2024-09-18 오후 12:27:28, 0.39, 42.00, 2742817, 1299997, 0, 0.00
2024-09-18 오후 12:27:29, 1.15, 42.00, 2748709, 1302789, 0, 0.00
2024-09-18 오후 12:27:30, 0.38, 42.00, 2754601, 1305581, 0, 0.01
2024-09-18 오후 12:27:31, 0.38, 42.00, 2760847, 1308541, 0, 0.01
2024-09-18 오후 12:27:32, 0.38, 42.00, 2766739, 1311333, 0, 0.00
2024-09-18 오후 12:27:33, 0.38, 42.00, 2772748, 1314180, 0, 0.00
2024-09-18 오후 12:27:34, 0.38, 42.00, 2778640, 1316972, 0, 0.00
2024-09-18 오후 12:27:35, 0.00, 42.00, 2784532, 1319764, 0, 0.00
2024-09-18 오후 12:27:36, 0.77, 42.00, 2790424, 1322556, 0, 0.00
2024-09-18 오후 12:27:37, 1.91, 42.00, 2796669, 1325515, 0, 0.00
2024-09-18 오후 12:27:38, 0.00, 42.00, 2802561, 1328307, 0, 0.00
2024-09-18 오후 12:27:39, 0.39, 42.00, 2808453, 1331099, 0, 0.01
2024-09-18 오후 12:27:40, 0.38, 42.00, 2814345, 1333891, 0, 0.02
2024-09-18 오후 12:27:41, 1.54, 42.00, 2820237, 1336683, 0, 0.00
2024-09-18 오후 12:27:42, 0.38, 42.00, 2826129, 1339475, 0, 0.01
2024-09-18 오후 12:27:43, 0.38, 42.00, 2832021, 1342267, 0, 0.00
2024-09-18 오후 12:27:44, 0.38, 42.00, 2837913, 1345059, 0, 0.00
2024-09-18 오후 12:27:45, 0.00, 42.00, 2843805, 1347851, 0, 0.00
2024-09-18 오후 12:27:46, 0.39, 42.00, 2849697, 1350643, 0, 0.00
2024-09-18 오후 12:27:47, 0.38, 42.00, 2855766, 1353519, 0, 0.00
2024-09-18 오후 12:27:48, 0.00, 42.00, 2861658, 1356311, 0, 0.05
2024-09-18 오후 12:27:49, 0.38, 42.00, 2867785, 1359214, 0, 0.05
2024-09-18 오후 12:27:51, 0.00, 42.00, 2873677, 1362006, 0, 0.06
2024-09-18 오후 12:27:52, 0.38, 42.00, 2879569, 1364798, 0, 0.06
2024-09-18 오후 12:27:53, 0.38, 42.00, 2885461, 1367590, 0, 0.02
2024-09-18 오후 12:27:54, 0.38, 42.00, 2891353, 1370382, 0, 0.04
2024-09-18 오후 12:27:55, 0.38, 42.00, 2897245, 1373174, 0, 0.00
2024-09-18 오후 12:27:56, 2.67, 42.00, 2903137, 1375966, 0, 0.03
2024-09-18 오후 12:27:57, 0.00, 42.00, 2909029, 1378758, 0, 0.03
2024-09-18 오후 12:27:58, 0.38, 42.00, 2914921, 1381550, 0, 0.04
2024-09-18 오후 12:27:59, 0.39, 42.00, 2920813, 1384342, 0, 0.00
2024-09-18 오후 12:28:00, 0.38, 42.00, 2926705, 1387134, 0, 0.05
2024-09-18 오후 12:28:01, 0.38, 42.00, 2932656, 1389954, 0, 0.01
2024-09-18 오후 12:28:02, 0.38, 42.00, 2938548, 1392746, 0, 0.00
2024-09-18 오후 12:28:03, 0.38, 42.00, 2944793, 1395705, 0, 0.00
2024-09-18 오후 12:28:04, 1.90, 42.00, 2950685, 1398497, 0, 0.00
2024-09-18 오후 12:28:05, 0.00, 42.00, 2956577, 1401289, 0, 0.00
2024-09-18 오후 12:28:06, 0.77, 42.00, 2962469, 1404081, 0, 0.00
2024-09-18 오후 12:28:07, 1.16, 42.00, 2968361, 1406873, 0, 0.00
2024-09-18 오후 12:28:08, 0.38, 42.00, 2974253, 1409665, 0, 0.00
2024-09-18 오후 12:28:09, 0.38, 42.00, 2980145, 1412457, 0, 0.00
2024-09-18 오후 12:28:10, 4.19, 42.00, 2986567, 1415500, 0, 0.00
2024-09-18 오후 12:28:11, 0.76, 42.00, 2992459, 1418292, 0, 0.08
2024-09-18 오후 12:28:12, 0.38, 42.00, 2998527, 1421167, 0, 0.05
2024-09-18 오후 12:28:13, 1.54, 42.00, 3004419, 1423959, 0, 0.04
2024-09-18 오후 12:28:14, 0.00, 42.00, 3010311, 1426751, 0, 0.02
2024-09-18 오후 12:28:15, 0.39, 42.00, 3016203, 1429543, 0, 0.01
2024-09-18 오후 12:28:16, 0.38, 42.00, 3022095, 1432335, 0, 0.04
2024-09-18 오후 12:28:17, 0.77, 42.00, 3027987, 1435127, 0, 0.03
2024-09-18 오후 12:28:18, 0.39, 42.00, 3033879, 1437919, 0, 0.00
2024-09-18 오후 12:28:19, 2.70, 42.00, 3039771, 1440711, 0, 0.00
2024-09-18 오후 12:28:20, 0.00, 42.00, 3045663, 1443503, 0, 0.05
2024-09-18 오후 12:28:21, 0.38, 42.00, 3051555, 1446295, 0, 0.03
2024-09-18 오후 12:28:22, 2.30, 42.00, 3057682, 1449198, 0, 0.07
2024-09-18 오후 12:28:23, 1.16, 42.00, 3063574, 1451990, 0, 0.04
2024-09-18 오후 12:28:24, 0.38, 42.00, 3069879, 1454978, 0, 0.04
2024-09-18 오후 12:28:25, 1.14, 42.00, 3075771, 1457770, 0, 0.00
2024-09-18 오후 12:28:26, 0.38, 42.00, 3081663, 1460562, 0, 0.01
2024-09-18 오후 12:28:27, 0.38, 42.00, 3087850, 1463494, 0, 0.00
2024-09-18 오후 12:28:28, 0.00, 42.00, 3093742, 1466286, 0, 0.01
2024-09-18 오후 12:28:29, 0.38, 42.00, 3099634, 1469078, 0, 0.00
2024-09-18 오후 12:28:30, 0.39, 42.00, 3105526, 1471870, 0, 0.00
2024-09-18 오후 12:28:31, 1.14, 42.00, 3111418, 1474662, 0, 0.00
2024-09-18 오후 12:28:32, 0.38, 42.00, 3117310, 1477454, 0, 0.00
2024-09-18 오후 12:28:33, 0.38, 42.00, 3123202, 1480246, 0, 0.00
2024-09-18 오후 12:28:34, 0.00, 42.00, 3129566, 1483262, 0, 0.00
2024-09-18 오후 12:28:35, 0.38, 42.00, 3135458, 1486054, 0, 0.00
2024-09-18 오후 12:28:36, 0.38, 42.00, 3141350, 1488846, 0, 0.01
2024-09-18 오후 12:28:37, 0.38, 42.00, 3147242, 1491638, 0, 0.00
2024-09-18 오후 12:28:38, 0.76, 42.00, 3153134, 1494430, 0, 0.00
2024-09-18 오후 12:28:39, 1.93, 42.00, 3159026, 1497222, 0, 0.00
2024-09-18 오후 12:28:40, 0.38, 42.00, 3164918, 1500014, 0, 0.00
2024-09-18 오후 12:28:41, 0.38, 42.00, 3170810, 1502806, 0, 0.02
2024-09-18 오후 12:28:42, 3.47, 42.00, 3176702, 1505598, 0, 0.00
2024-09-18 오후 12:28:43, 0.00, 42.00, 3182594, 1508390, 0, 0.00
2024-09-18 오후 12:28:45, 0.38, 42.00, 3188486, 1511182, 0, 0.02
2024-09-18 오후 12:28:46, 0.38, 42.00, 3194378, 1513974, 0, 0.00
2024-09-18 오후 12:28:47, 0.38, 42.00, 3200270, 1516766, 0, 0.00
2024-09-18 오후 12:28:48, 0.00, 42.00, 3206162, 1519558, 0, 0.01
2024-09-18 오후 12:28:49, 0.38, 42.00, 3212054, 1522350, 0, 0.00
2024-09-18 오후 12:28:50, 0.39, 42.00, 3217946, 1525142, 0, 0.00
2024-09-18 오후 12:28:51, 0.00, 42.00, 3223956, 1527990, 0, 0.00
2024-09-18 오후 12:28:52, 0.00, 42.00, 3229848, 1530782, 0, 0.00
2024-09-18 오후 12:28:53, 0.00, 42.00, 3235740, 1533574, 0, 0.00
2024-09-18 오후 12:28:54, 1.54, 42.00, 3241632, 1536366, 0, 0.00
2024-09-18 오후 12:28:55, 0.00, 42.00, 3247937, 1539354, 0, 0.00
2024-09-18 오후 12:28:56, 0.39, 42.00, 3253829, 1542146, 0, 0.00
2024-09-18 오후 12:28:57, 0.00, 42.00, 3259721, 1544938, 0, 0.02
2024-09-18 오후 12:28:58, 0.00, 42.00, 3265613, 1547730, 0, 0.00
2024-09-18 오후 12:28:59, 0.38, 42.00, 3271505, 1550522, 0, 0.01
2024-09-18 오후 12:29:00, 0.77, 42.00, 3277397, 1553314, 0, 0.00
2024-09-18 오후 12:29:01, 0.39, 42.00, 3283289, 1556106, 0, 0.01
2024-09-18 오후 12:29:02, 0.38, 42.00, 3289181, 1558898, 0, 0.01
2024-09-18 오후 12:29:03, 0.39, 42.00, 3295073, 1561690, 0, 0.01
2024-09-18 오후 12:29:04, 1.16, 42.00, 3300965, 1564482, 0, 0.01
2024-09-18 오후 12:29:05, 0.38, 42.00, 3306857, 1567274, 0, 0.01
2024-09-18 오후 12:29:06, 0.39, 42.00, 3312749, 1570066, 0, 0.00
2024-09-18 오후 12:29:07, 0.39, 42.00, 3318641, 1572858, 0, 0.01
2024-09-18 오후 12:29:08, 0.00, 42.00, 3324828, 1575790, 0, 0.01
2024-09-18 오후 12:29:09, 0.00, 42.00, 3330720, 1578582, 0, 0.04
2024-09-18 오후 12:29:10, 0.00, 42.00, 3336612, 1581374, 0, 0.00
2024-09-18 오후 12:29:11, 2.30, 42.00, 3342504, 1584166, 0, 0.05
2024-09-18 오후 12:29:12, 0.38, 42.00, 3348455, 1586986, 0, 0.07
2024-09-18 오후 12:29:13, 0.38, 42.00, 3354642, 1589918, 0, 0.01
2024-09-18 오후 12:29:14, 0.00, 42.00, 3360947, 1592906, 0, 0.02
2024-09-18 오후 12:29:15, 0.76, 42.00, 3366898, 1595726, 0, 0.02
2024-09-18 오후 12:29:16, 1.15, 42.00, 3372790, 1598518, 0, 0.00
2024-09-18 오후 12:29:17, 1.15, 42.00, 3378682, 1601310, 0, 0.00
2024-09-18 오후 12:29:18, 0.00, 42.00, 3384574, 1604102, 0, 0.00
2024-09-18 오후 12:29:19, 0.39, 42.00, 3390466, 1606894, 0, 0.00
2024-09-18 오후 12:29:20, 0.38, 42.00, 3396358, 1609686, 0, 0.00
2024-09-18 오후 12:29:21, 1.54, 42.00, 3402250, 1612478, 0, 0.00
2024-09-18 오후 12:29:22, 0.00, 42.00, 3408142, 1615270, 0, 0.01
2024-09-18 오후 12:29:23, 0.38, 42.00, 3414034, 1618062, 0, 0.00
2024-09-18 오후 12:29:24, 1.14, 42.00, 3419926, 1620854, 0, 0.00
2024-09-18 오후 12:29:25, 0.00, 42.00, 3425818, 1623646, 0, 0.01
2024-09-18 오후 12:29:26, 0.38, 42.00, 3431710, 1626438, 0, 0.01
2024-09-18 오후 12:29:27, 0.77, 42.00, 3437956, 1629398, 0, 0.00
2024-09-18 오후 12:29:28, 0.38, 42.00, 3443848, 1632190, 0, 0.02
2024-09-18 오후 12:29:29, 0.38, 42.00, 3449857, 1635037, 0, 0.01
2024-09-18 오후 12:29:30, 0.38, 42.00, 3455749, 1637829, 0, 0.00
2024-09-18 오후 12:29:31, 0.77, 42.00, 3461641, 1640705, 0, 0.00
2024-09-18 오후 12:29:32, 0.00, 42.00, 3468004, 1643636, 0, 0.00
2024-09-18 오후 12:29:33, 0.38, 42.00, 3473896, 1646428, 0, 0.00
2024-09-18 오후 12:29:34, 0.38, 42.00, 3479788, 1649220, 0, 0.00
2024-09-18 오후 12:29:35, 0.38, 42.00, 3486033, 1652179, 0, 0.00
2024-09-18 오후 12:29:37, 1.53, 42.00, 3491925, 1654971, 0, 0.01
2024-09-18 오후 12:29:38, 0.38, 42.00, 3497817, 1657763, 0, 0.00
2024-09-18 오후 12:29:39, 0.38, 42.00, 3503709, 1660555, 0, 0.00
2024-09-18 오후 12:29:40, 0.38, 42.00, 3509778, 1663431, 0, 0.00
2024-09-18 오후 12:29:41, 0.77, 42.00, 3515670, 1666223, 0, 0.04
2024-09-18 오후 12:29:42, 0.00, 42.00, 3521562, 1669015, 0, 0.03
2024-09-18 오후 12:29:43, 0.38, 42.00, 3527689, 1671918, 0, 0.04
2024-09-18 오후 12:29:44, 0.76, 42.00, 3533581, 1674710, 0, 0.00
2024-09-18 오후 12:29:45, 0.00, 42.00, 3539473, 1677502, 0, 0.02
2024-09-18 오후 12:29:46, 0.39, 42.00, 3545365, 1680294, 0, 0.03
2024-09-18 오후 12:29:47, 1.14, 42.00, 3551257, 1683086, 0, 0.05
2024-09-18 오후 12:29:48, 0.38, 42.00, 3557149, 1685878, 0, 0.04
2024-09-18 오후 12:29:49, 0.38, 42.00, 3563041, 1688670, 0, 0.03
2024-09-18 오후 12:29:50, 0.00, 42.00, 3568933, 1691462, 0, 0.04
2024-09-18 오후 12:29:51, 0.38, 42.00, 3574825, 1694254, 0, 0.04
2024-09-18 오후 12:29:52, 0.38, 42.00, 3580717, 1697046, 0, 0.03
2024-09-18 오후 12:29:53, 0.38, 42.00, 3587021, 1700033, 0, 0.04
2024-09-18 오후 12:29:54, 0.77, 42.00, 3592913, 1702825, 0, 0.00
2024-09-18 오후 12:29:55, 0.38, 42.00, 3598805, 1705617, 0, 0.01
2024-09-18 오후 12:29:56, 0.00, 42.00, 3604697, 1708409, 0, 0.01
2024-09-18 오후 12:29:57, 0.77, 42.00, 3610589, 1711201, 0, 0.01
2024-09-18 오후 12:29:58, 1.90, 42.00, 3616481, 1713993, 0, 0.02
2024-09-18 오후 12:29:59, 0.00, 42.00, 3622373, 1716785, 0, 0.00
2024-09-18 오후 12:30:00, 0.38, 42.00, 3628971, 1719911, 0, 0.01
2024-09-18 오후 12:30:01, 0.38, 42.00, 3634863, 1722703, 0, 0.13
2024-09-18 오후 12:30:02, 0.00, 42.00, 3640755, 1725495, 0, 0.04
2024-09-18 오후 12:30:03, 0.39, 42.00, 3646647, 1728287, 0, 0.03
2024-09-18 오후 12:30:04, 0.38, 42.00, 3652539, 1731079, 0, 0.01
2024-09-18 오후 12:30:05, 0.77, 42.00, 3658431, 1733871, 0, 0.00
2024-09-18 오후 12:30:06, 0.39, 42.00, 3664323, 1736663, 0, 0.03
2024-09-18 오후 12:30:07, 1.54, 42.00, 3670273, 1739482, 0, 0.04
2024-09-18 오후 12:30:08, 1.14, 42.00, 3676165, 1742274, 0, 0.01
2024-09-18 오후 12:30:09, 0.77, 42.00, 3682057, 1745066, 0, 0.02
2024-09-18 오후 12:30:10, 1.15, 42.00, 3688539, 1748138, 0, 0.04
2024-09-18 오후 12:30:11, 0.00, 42.00, 3694431, 1750930, 0, 0.00
2024-09-18 오후 12:30:12, 0.38, 42.00, 3700618, 1753862, 0, 0.00
2024-09-18 오후 12:30:13, 1.53, 42.00, 3706510, 1756654, 0, 0.00
2024-09-18 오후 12:30:14, 0.38, 42.00, 3712402, 1759446, 0, 0.00
2024-09-18 오후 12:30:15, 0.00, 42.00, 3718294, 1762238, 0, 0.00
2024-09-18 오후 12:30:16, 0.00, 42.00, 3724186, 1765030, 0, 0.05
2024-09-18 오후 12:30:17, 0.38, 42.00, 3730078, 1767822, 0, 0.02
2024-09-18 오후 12:30:18, 0.39, 42.00, 3735970, 1770614, 0, 0.00
2024-09-18 오후 12:30:19, 0.38, 42.00, 3741862, 1773406, 0, 0.00
2024-09-18 오후 12:30:20, 0.77, 42.00, 3747813, 1776226, 0, 0.03
2024-09-18 오후 12:30:21, 0.76, 42.00, 3754000, 1779158, 0, 0.00
2024-09-18 오후 12:30:22, 0.76, 42.00, 3760010, 1782006, 0, 0.00
2024-09-18 오후 12:30:23, 0.38, 42.00, 3765902, 1784798, 0, 0.00
2024-09-18 오후 12:30:24, 0.39, 42.00, 3771794, 1787590, 0, 0.03
2024-09-18 오후 12:30:25, 1.16, 42.00, 3777686, 1790382, 0, 0.02
2024-09-18 오후 12:30:26, 0.39, 42.00, 3783578, 1793174, 0, 0.00
2024-09-18 오후 12:30:27, 0.00, 42.00, 3789470, 1795966, 0, 0.00
2024-09-18 오후 12:30:29, 0.38, 42.00, 3795362, 1798758, 0, 0.00
2024-09-18 오후 12:30:30, 1.15, 42.00, 3801254, 1801550, 0, 0.00
2024-09-18 오후 12:30:31, 0.00, 42.00, 3807146, 1804342, 0, 0.00
2024-09-18 오후 12:30:32, 0.38, 42.00, 3813038, 1807134, 0, 0.01
2024-09-18 오후 12:30:33, 0.38, 42.00, 3818930, 1809926, 0, 0.00
