Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-17 오후 11:21:40, 0.76, 42.00, 745767, 352718, 0, 0.68
2024-09-17 오후 11:21:41, 0.39, 42.00, 748649, 354081, 0, 0.76
2024-09-17 오후 11:21:42, 0.00, 42.00, 751590, 355472, 0, 0.50
2024-09-17 오후 11:21:43, 0.38, 42.00, 754472, 356835, 0, 0.69
2024-09-17 오후 11:21:44, 0.00, 42.00, 757413, 358226, 0, 0.70
2024-09-17 오후 11:21:45, 0.77, 42.00, 760354, 359617, 0, 0.74
2024-09-17 오후 11:21:46, 0.00, 42.00, 763295, 361008, 0, 0.78
2024-09-17 오후 11:21:47, 0.38, 42.00, 766236, 362399, 0, 0.54
2024-09-17 오후 11:21:48, 0.00, 42.00, 769177, 363790, 0, 0.68
2024-09-17 오후 11:21:49, 0.39, 42.00, 772118, 365181, 0, 0.50
2024-09-17 오후 11:21:50, 0.38, 42.00, 775000, 366544, 0, 0.71
2024-09-17 오후 11:21:51, 0.00, 42.00, 776472, 367241, 0, 0.40
2024-09-17 오후 11:21:52, 0.38, 42.00, 778589, 368242, 0, 0.64
2024-09-17 오후 11:21:53, 0.38, 42.00, 781236, 369494, 0, 0.53
2024-09-17 오후 11:21:54, 0.00, 42.00, 784177, 370885, 0, 0.76
2024-09-17 오후 11:21:55, 0.38, 42.00, 786941, 372192, 0, 0.60
2024-09-17 오후 11:21:56, 0.38, 42.00, 789882, 373583, 0, 0.68
2024-09-17 오후 11:21:57, 0.38, 42.00, 792764, 374946, 0, 0.49
2024-09-17 오후 11:21:58, 0.38, 42.00, 795705, 376337, 0, 0.70
2024-09-17 오후 11:21:59, 0.00, 42.00, 798646, 377728, 0, 0.74
2024-09-17 오후 11:22:00, 0.00, 42.00, 801528, 379091, 0, 0.00
2024-09-17 오후 11:22:01, 0.38, 42.00, 804469, 380482, 0, 0.62
2024-09-17 오후 11:22:02, 0.00, 42.00, 807410, 381873, 0, 0.66
2024-09-17 오후 11:22:03, 0.39, 42.00, 810351, 383264, 0, 0.64
2024-09-17 오후 11:22:04, 0.38, 42.00, 813292, 384655, 0, 0.70
2024-09-17 오후 11:22:05, 0.00, 42.00, 816233, 386046, 0, 0.72
2024-09-17 오후 11:22:06, 0.38, 42.00, 819115, 387409, 0, 0.69
2024-09-17 오후 11:22:07, 0.00, 42.00, 820587, 388106, 0, 0.44
2024-09-17 오후 11:22:08, 0.38, 42.00, 822704, 389107, 0, 0.56
2024-09-17 오후 11:22:09, 0.00, 42.00, 825351, 390359, 0, 0.67
2024-09-17 오후 11:22:10, 0.38, 42.00, 828292, 391750, 0, 0.68
2024-09-17 오후 11:22:11, 0.38, 42.00, 831056, 393057, 0, 0.53
2024-09-17 오후 11:22:12, 0.00, 42.00, 833997, 394448, 0, 0.56
2024-09-17 오후 11:22:13, 0.39, 42.00, 836879, 395811, 0, 0.61
2024-09-17 오후 11:22:15, 0.39, 42.00, 839820, 397202, 0, 0.34
2024-09-17 오후 11:22:16, 0.39, 42.00, 842702, 398565, 0, 0.33
2024-09-17 오후 11:22:17, 0.38, 42.00, 845643, 399956, 0, 0.82
2024-09-17 오후 11:22:18, 0.00, 42.00, 848584, 401347, 0, 0.80
2024-09-17 오후 11:22:19, 0.38, 42.00, 851525, 402738, 0, 0.08
2024-09-17 오후 11:22:20, 0.38, 42.00, 854466, 404129, 0, 0.10
2024-09-17 오후 11:22:21, 0.39, 42.00, 857407, 405520, 0, 0.28
2024-09-17 오후 11:22:22, 0.38, 42.00, 860289, 406883, 0, 0.18
2024-09-17 오후 11:22:23, 0.38, 42.00, 861761, 407580, 0, 0.28
2024-09-17 오후 11:22:24, 0.39, 42.00, 863584, 408442, 0, 0.45
2024-09-17 오후 11:22:25, 0.38, 42.00, 866525, 409833, 0, 0.30
2024-09-17 오후 11:22:26, 0.38, 42.00, 869289, 411140, 0, 0.38
2024-09-17 오후 11:22:27, 0.38, 42.00, 872230, 412531, 0, 0.48
2024-09-17 오후 11:22:28, 0.38, 42.00, 875112, 413894, 0, 0.16
2024-09-17 오후 11:22:29, 0.00, 42.00, 878053, 415285, 0, 0.58
2024-09-17 오후 11:22:30, 1.15, 42.00, 880994, 416676, 0, 0.48
2024-09-17 오후 11:22:31, 0.38, 42.00, 883876, 418039, 0, 0.69
2024-09-17 오후 11:22:32, 0.38, 42.00, 886817, 419430, 0, 0.16
2024-09-17 오후 11:22:33, 0.39, 42.00, 889758, 420821, 0, 0.22
2024-09-17 오후 11:22:34, 0.38, 42.00, 892699, 422212, 0, 0.36
2024-09-17 오후 11:22:35, 0.38, 42.00, 895640, 423603, 0, 0.04
2024-09-17 오후 11:22:36, 0.00, 42.00, 898522, 424966, 0, 0.02
2024-09-17 오후 11:22:37, 0.00, 42.00, 900582, 425941, 0, 0.17
2024-09-17 오후 11:22:38, 0.38, 42.00, 902111, 426664, 0, 0.38
2024-09-17 오후 11:22:39, 0.00, 42.00, 904758, 427916, 0, 0.31
2024-09-17 오후 11:22:40, 0.00, 42.00, 907699, 429307, 0, 0.34
2024-09-17 오후 11:22:41, 0.38, 42.00, 910463, 430614, 0, 0.70
2024-09-17 오후 11:22:42, 0.00, 42.00, 913404, 432005, 0, 0.16
2024-09-17 오후 11:22:43, 0.38, 42.00, 916286, 433368, 0, 0.53
