Time, CPU(%), Memory(MB), Sent(Bytes), Received(Bytes), Errors, Average Response Time(ms)
2024-09-17 오후 9:35:13, 0.38, 42.00, 269064, 127487, 0, 0.47
2024-09-17 오후 9:35:14, 0.00, 42.00, 274661, 130139, 0, 0.58
2024-09-17 오후 9:35:15, 1.15, 42.00, 280258, 132791, 0, 0.52
2024-09-17 오후 9:35:16, 0.00, 42.00, 285855, 135443, 0, 0.52
2024-09-17 오후 9:35:17, 1.15, 42.00, 291511, 138123, 0, 0.47
2024-09-17 오후 9:35:18, 0.38, 42.00, 297108, 140775, 0, 0.46
2024-09-17 오후 9:35:19, 0.00, 42.00, 302645, 143398, 0, 0.46
2024-09-17 오후 9:35:20, 0.38, 42.00, 308242, 146050, 0, 0.55
2024-09-17 오후 9:35:21, 0.38, 42.00, 313662, 148618, 0, 0.52
2024-09-17 오후 9:35:22, 0.38, 42.00, 319200, 151242, 0, 0.49
2024-09-17 오후 9:35:23, 0.00, 42.00, 324797, 153894, 0, 0.49
2024-09-17 오후 9:35:24, 0.76, 42.00, 330336, 156519, 0, 0.50
2024-09-17 오후 9:35:25, 0.38, 42.00, 335934, 159172, 0, 0.46
2024-09-17 오후 9:35:26, 1.15, 42.00, 341473, 161797, 0, 0.41
2024-09-17 오후 9:35:27, 1.15, 42.00, 346953, 164394, 0, 0.65
2024-09-17 오후 9:35:28, 0.00, 42.00, 352492, 167019, 0, 0.53
2024-09-17 오후 9:35:29, 1.91, 42.00, 358090, 169672, 0, 0.52
2024-09-17 오후 9:35:30, 0.38, 42.00, 363512, 172242, 0, 0.51
2024-09-17 오후 9:35:31, 0.00, 42.00, 368992, 174839, 0, 0.67
2024-09-17 오후 9:35:32, 0.00, 42.00, 374648, 177519, 0, 0.55
2024-09-17 오후 9:35:33, 1.15, 42.00, 380245, 180171, 0, 0.63
2024-09-17 오후 9:35:34, 1.53, 42.00, 385901, 182851, 0, 0.56
2024-09-17 오후 9:35:35, 0.00, 42.00, 391557, 185531, 0, 0.59
2024-09-17 오후 9:35:36, 0.77, 42.00, 397035, 188126, 0, 0.59
2024-09-17 오후 9:35:37, 0.38, 42.00, 402573, 190750, 0, 0.62
2024-09-17 오후 9:35:38, 0.38, 42.00, 408111, 193374, 0, 0.68
2024-09-17 오후 9:35:39, 0.00, 42.00, 413708, 196026, 0, 0.58
2024-09-17 오후 9:35:40, 0.00, 42.00, 419187, 198622, 0, 0.73
2024-09-17 오후 9:35:41, 1.52, 42.00, 424726, 201247, 0, 0.54
2024-09-17 오후 9:35:42, 0.00, 42.00, 430265, 203872, 0, 0.51
2024-09-17 오후 9:35:43, 0.39, 42.00, 435745, 206469, 0, 0.47
2024-09-17 오후 9:35:44, 1.15, 42.00, 441225, 209066, 0, 0.44
2024-09-17 오후 9:35:45, 0.77, 42.00, 446764, 211691, 0, 0.52
2024-09-17 오후 9:35:46, 1.15, 42.00, 452362, 214344, 0, 0.52
2024-09-17 오후 9:35:47, 0.00, 42.00, 457784, 216914, 0, 0.54
2024-09-17 오후 9:35:48, 0.00, 42.00, 463264, 219511, 0, 0.52
2024-09-17 오후 9:35:49, 0.77, 42.00, 468920, 222191, 0, 0.62
2024-09-17 오후 9:35:50, 0.38, 42.00, 474517, 224843, 0, 0.60
2024-09-17 오후 9:35:51, 0.00, 42.00, 480173, 227523, 0, 0.59
2024-09-17 오후 9:35:53, 1.53, 42.00, 485829, 230203, 0, 0.66
2024-09-17 오후 9:35:54, 0.38, 42.00, 491307, 232798, 0, 0.59
2024-09-17 오후 9:35:55, 0.38, 42.00, 496786, 235394, 0, 0.48
2024-09-17 오후 9:35:56, 0.39, 42.00, 502206, 237962, 0, 0.41
2024-09-17 오후 9:35:57, 0.00, 42.00, 507744, 240586, 0, 0.40
2024-09-17 오후 9:35:58, 0.38, 42.00, 513341, 243238, 0, 0.56
2024-09-17 오후 9:35:59, 0.39, 42.00, 518704, 245780, 0, 0.41
2024-09-17 오후 9:36:00, 0.39, 42.00, 524302, 248433, 0, 0.05
2024-09-17 오후 9:36:01, 0.00, 42.00, 529723, 251002, 0, 0.15
2024-09-17 오후 9:36:02, 1.53, 42.00, 535262, 253627, 0, 0.13
2024-09-17 오후 9:36:03, 0.76, 42.00, 540860, 256280, 0, 0.09
2024-09-17 오후 9:36:04, 0.00, 42.00, 546282, 258850, 0, 0.13
2024-09-17 오후 9:36:05, 0.77, 42.00, 551762, 261447, 0, 0.11
2024-09-17 오후 9:36:06, 0.38, 42.00, 557418, 264127, 0, 0.12
2024-09-17 오후 9:36:07, 0.00, 42.00, 563015, 266779, 0, 0.12
2024-09-17 오후 9:36:08, 0.76, 42.00, 568612, 269431, 0, 0.16
2024-09-17 오후 9:36:09, 0.00, 42.00, 574268, 272111, 0, 0.08
2024-09-17 오후 9:36:10, 0.77, 42.00, 579806, 274735, 0, 0.16
2024-09-17 오후 9:36:11, 0.38, 42.00, 585343, 277358, 0, 0.13
2024-09-17 오후 9:36:12, 0.00, 42.00, 590940, 280010, 0, 0.14
2024-09-17 오후 9:36:13, 0.38, 42.00, 596360, 282578, 0, 0.11
2024-09-17 오후 9:36:14, 0.00, 42.00, 601957, 285230, 0, 0.13
2024-09-17 오후 9:36:15, 1.53, 42.00, 607437, 287827, 0, 0.08
2024-09-17 오후 9:36:16, 0.00, 42.00, 612976, 290452, 0, 0.12
2024-09-17 오후 9:36:17, 0.38, 42.00, 618574, 293105, 0, 0.07
2024-09-17 오후 9:36:18, 0.38, 42.00, 624113, 295730, 0, 0.14
2024-09-17 오후 9:36:19, 0.76, 42.00, 629593, 298327, 0, 0.05
2024-09-17 오후 9:36:20, 1.15, 42.00, 635132, 300952, 0, 0.14
2024-09-17 오후 9:36:21, 0.38, 42.00, 640730, 303605, 0, 0.12
2024-09-17 오후 9:36:22, 0.38, 42.00, 646152, 306175, 0, 0.15
2024-09-17 오후 9:36:23, 0.00, 42.00, 651749, 308827, 0, 0.12
2024-09-17 오후 9:36:24, 0.38, 42.00, 657346, 311479, 0, 0.14
2024-09-17 오후 9:36:25, 0.00, 42.00, 662943, 314131, 0, 0.09
2024-09-17 오후 9:36:26, 0.77, 42.00, 668599, 316811, 0, 0.10
2024-09-17 오후 9:36:27, 0.76, 42.00, 674255, 319491, 0, 0.05
2024-09-17 오후 9:36:28, 0.00, 42.00, 679733, 322086, 0, 0.13
2024-09-17 오후 9:36:29, 1.14, 42.00, 685330, 324738, 0, 0.08
2024-09-17 오후 9:36:30, 0.00, 42.00, 690809, 327334, 0, 0.12
2024-09-17 오후 9:36:31, 0.76, 42.00, 696406, 329986, 0, 0.11
2024-09-17 오후 9:36:32, 0.00, 42.00, 702003, 332638, 0, 0.06
2024-09-17 오후 9:36:33, 0.38, 42.00, 707542, 335263, 0, 0.11
2024-09-17 오후 9:36:34, 0.00, 42.00, 713081, 337888, 0, 0.11
2024-09-17 오후 9:36:35, 1.93, 42.00, 718561, 340485, 0, 0.12
2024-09-17 오후 9:36:36, 0.00, 42.00, 724041, 343082, 0, 0.17
2024-09-17 오후 9:36:37, 1.53, 42.00, 729580, 345707, 0, 0.14
2024-09-17 오후 9:36:38, 0.38, 42.00, 735178, 348360, 0, 0.12
2024-09-17 오후 9:36:39, 0.38, 42.00, 740600, 350930, 0, 0.07
2024-09-17 오후 9:36:41, 1.15, 42.00, 746080, 353527, 0, 0.12
2024-09-17 오후 9:36:42, 0.39, 42.00, 751618, 356151, 0, 0.13
2024-09-17 오후 9:36:43, 0.00, 42.00, 757215, 358803, 0, 0.16
2024-09-17 오후 9:36:44, 1.15, 42.00, 762871, 361483, 0, 0.12
2024-09-17 오후 9:36:45, 1.53, 42.00, 768527, 364163, 0, 0.10
2024-09-17 오후 9:36:46, 0.39, 42.00, 774005, 366758, 0, 0.17
2024-09-17 오후 9:36:47, 0.00, 42.00, 779602, 369410, 0, 0.09
2024-09-17 오후 9:36:48, 0.39, 42.00, 784904, 371922, 0, 0.10
2024-09-17 오후 9:36:49, 0.39, 42.00, 790501, 374574, 0, 0.07
2024-09-17 오후 9:36:50, 1.16, 42.00, 795922, 377143, 0, 0.13
2024-09-17 오후 9:36:51, 0.00, 42.00, 801461, 379768, 0, 0.07
2024-09-17 오후 9:36:52, 0.38, 42.00, 807059, 382421, 0, 0.13
2024-09-17 오후 9:36:53, 0.00, 42.00, 812539, 385018, 0, 0.08
2024-09-17 오후 9:36:54, 0.00, 42.00, 818078, 387643, 0, 0.09
2024-09-17 오후 9:36:55, 0.76, 42.00, 823676, 390296, 0, 0.11
2024-09-17 오후 9:36:56, 0.38, 42.00, 829098, 392866, 0, 0.12
2024-09-17 오후 9:36:57, 0.38, 42.00, 834578, 395463, 0, 0.17
2024-09-17 오후 9:36:58, 0.00, 42.00, 840116, 398087, 0, 0.17
2024-09-17 오후 9:36:59, 0.38, 42.00, 845713, 400739, 0, 0.15
2024-09-17 오후 9:37:00, 0.38, 42.00, 851251, 403363, 0, 0.13
2024-09-17 오후 9:37:01, 0.00, 42.00, 856848, 406015, 0, 0.12
2024-09-17 오후 9:37:02, 0.00, 42.00, 862267, 408582, 0, 0.20
2024-09-17 오후 9:37:03, 1.15, 42.00, 867687, 411150, 0, 0.15
2024-09-17 오후 9:37:04, 0.77, 42.00, 873166, 413746, 0, 0.11
2024-09-17 오후 9:37:05, 0.00, 42.00, 878763, 416398, 0, 0.20
2024-09-17 오후 9:37:06, 0.38, 42.00, 884302, 419023, 0, 0.16
2024-09-17 오후 9:37:07, 0.38, 42.00, 889841, 421648, 0, 0.22
2024-09-17 오후 9:37:08, 0.76, 42.00, 895439, 424301, 0, 0.18
2024-09-17 오후 9:37:09, 0.38, 42.00, 900919, 426898, 0, 0.18
2024-09-17 오후 9:37:10, 0.00, 42.00, 906458, 429523, 0, 0.20
2024-09-17 오후 9:37:11, 0.77, 42.00, 912056, 432176, 0, 0.15
2024-09-17 오후 9:37:12, 0.00, 42.00, 917360, 434690, 0, 0.18
2024-09-17 오후 9:37:13, 0.77, 42.00, 922840, 437287, 0, 0.19
2024-09-17 오후 9:37:14, 0.38, 42.00, 928496, 439967, 0, 0.18
2024-09-17 오후 9:37:15, 0.00, 42.00, 934093, 442619, 0, 0.21
2024-09-17 오후 9:37:16, 0.38, 42.00, 939749, 445299, 0, 0.21
2024-09-17 오후 9:37:17, 0.00, 42.00, 945405, 447979, 0, 0.27
2024-09-17 오후 9:37:18, 0.38, 42.00, 950883, 450574, 0, 0.18
2024-09-17 오후 9:37:19, 0.77, 42.00, 956421, 453198, 0, 0.20
2024-09-17 오후 9:37:20, 0.00, 42.00, 961959, 455822, 0, 0.16
2024-09-17 오후 9:37:21, 1.53, 42.00, 967556, 458474, 0, 0.21
2024-09-17 오후 9:37:22, 0.38, 42.00, 973153, 461126, 0, 0.25
2024-09-17 오후 9:37:23, 0.00, 42.00, 978633, 463723, 0, 0.19
2024-09-17 오후 9:37:24, 0.77, 42.00, 984172, 466348, 0, 0.23
2024-09-17 오후 9:37:25, 0.00, 42.00, 989770, 469001, 0, 0.16
2024-09-17 오후 9:37:26, 0.38, 42.00, 995309, 471626, 0, 0.26
2024-09-17 오후 9:37:27, 0.38, 42.00, 1000789, 474223, 0, 0.18
2024-09-17 오후 9:37:28, 0.00, 42.00, 1006328, 476848, 0, 0.18
2024-09-17 오후 9:37:29, 0.38, 42.00, 1011867, 479473, 0, 0.19
2024-09-17 오후 9:37:30, 0.00, 42.00, 1017348, 482071, 0, 0.17
2024-09-17 오후 9:37:31, 1.15, 42.00, 1022945, 484723, 0, 0.19
2024-09-17 오후 9:37:33, 0.76, 42.00, 1028542, 487375, 0, 0.19
2024-09-17 오후 9:37:34, 0.00, 42.00, 1034139, 490027, 0, 0.19
2024-09-17 오후 9:37:35, 0.38, 42.00, 1039795, 492707, 0, 0.22
2024-09-17 오후 9:37:36, 0.00, 42.00, 1045392, 495359, 0, 0.22
2024-09-17 오후 9:37:37, 0.38, 42.00, 1050929, 497982, 0, 0.20
2024-09-17 오후 9:37:38, 0.00, 42.00, 1056526, 500634, 0, 0.21
2024-09-17 오후 9:37:39, 0.38, 42.00, 1061946, 503202, 0, 0.21
2024-09-17 오후 9:37:40, 0.00, 42.00, 1067484, 505826, 0, 0.29
2024-09-17 오후 9:37:41, 1.53, 42.00, 1073081, 508478, 0, 0.21
2024-09-17 오후 9:37:42, 0.00, 42.00, 1078620, 511103, 0, 0.18
2024-09-17 오후 9:37:43, 0.38, 42.00, 1084218, 513756, 0, 0.18
2024-09-17 오후 9:37:44, 1.15, 42.00, 1089757, 516381, 0, 0.18
2024-09-17 오후 9:37:45, 0.00, 42.00, 1095237, 518978, 0, 0.17
2024-09-17 오후 9:37:46, 0.38, 42.00, 1100776, 521603, 0, 0.15
2024-09-17 오후 9:37:47, 0.00, 42.00, 1106374, 524256, 0, 0.17
2024-09-17 오후 9:37:48, 0.76, 42.00, 1111796, 526826, 0, 0.21
2024-09-17 오후 9:37:49, 0.00, 42.00, 1117276, 529423, 0, 0.20
2024-09-17 오후 9:37:50, 0.38, 42.00, 1122932, 532103, 0, 0.20
2024-09-17 오후 9:37:51, 0.00, 42.00, 1128529, 534755, 0, 0.18
2024-09-17 오후 9:37:52, 0.77, 42.00, 1134067, 537379, 0, 0.22
2024-09-17 오후 9:37:53, 0.00, 42.00, 1139723, 540059, 0, 0.19
2024-09-17 오후 9:37:54, 0.00, 42.00, 1145201, 542654, 0, 0.11
2024-09-17 오후 9:37:55, 0.38, 42.00, 1150798, 545306, 0, 0.13
2024-09-17 오후 9:37:56, 0.00, 42.00, 1156100, 547818, 0, 0.12
2024-09-17 오후 9:37:57, 0.38, 42.00, 1161697, 550470, 0, 0.17
2024-09-17 오후 9:37:58, 0.76, 42.00, 1167177, 553067, 0, 0.26
2024-09-17 오후 9:37:59, 0.38, 42.00, 1172716, 555692, 0, 0.18
2024-09-17 오후 9:38:00, 1.54, 42.00, 1178314, 558345, 0, 0.29
2024-09-17 오후 9:38:01, 0.76, 42.00, 1183853, 560970, 0, 0.28
2024-09-17 오후 9:38:02, 0.38, 42.00, 1189333, 563567, 0, 0.17
2024-09-17 오후 9:38:03, 0.00, 42.00, 1194872, 566192, 0, 0.18
2024-09-17 오후 9:38:04, 0.00, 42.00, 1200411, 568817, 0, 0.15
2024-09-17 오후 9:38:05, 0.39, 42.00, 1205774, 571359, 0, 0.20
2024-09-17 오후 9:38:06, 1.16, 42.00, 1211312, 573983, 0, 0.07
2024-09-17 오후 9:38:07, 0.39, 42.00, 1216791, 576579, 0, 0.12
2024-09-17 오후 9:38:08, 0.00, 42.00, 1222447, 579259, 0, 0.17
2024-09-17 오후 9:38:09, 1.16, 42.00, 1227926, 581855, 0, 0.14
2024-09-17 오후 9:38:10, 0.38, 42.00, 1233463, 584478, 0, 0.13
2024-09-17 오후 9:38:11, 1.15, 42.00, 1239060, 587130, 0, 0.26
2024-09-17 오후 9:38:12, 0.77, 42.00, 1244480, 589698, 0, 0.23
2024-09-17 오후 9:38:13, 0.38, 42.00, 1250077, 592350, 0, 0.15
2024-09-17 오후 9:38:14, 0.00, 42.00, 1255557, 594947, 0, 0.16
2024-09-17 오후 9:38:15, 0.39, 42.00, 1261037, 597544, 0, 0.12
2024-09-17 오후 9:38:16, 0.39, 42.00, 1266517, 600141, 0, 0.12
2024-09-17 오후 9:38:17, 0.00, 42.00, 1271997, 602738, 0, 0.20
2024-09-17 오후 9:38:18, 0.00, 42.00, 1277536, 605363, 0, 0.29
2024-09-17 오후 9:38:19, 1.14, 42.00, 1283134, 608016, 0, 0.25
2024-09-17 오후 9:38:20, 0.38, 42.00, 1288556, 610586, 0, 0.24
2024-09-17 오후 9:38:21, 0.38, 42.00, 1294036, 613183, 0, 0.22
2024-09-17 오후 9:38:22, 0.39, 42.00, 1299574, 615807, 0, 0.22
2024-09-17 오후 9:38:23, 0.38, 42.00, 1305171, 618459, 0, 0.23
2024-09-17 오후 9:38:25, 0.38, 42.00, 1310827, 621139, 0, 0.23
2024-09-17 오후 9:38:26, 0.00, 42.00, 1316483, 623819, 0, 0.16
2024-09-17 오후 9:38:27, 0.76, 42.00, 1321961, 626414, 0, 0.20
2024-09-17 오후 9:38:28, 0.39, 42.00, 1327558, 629066, 0, 0.22
2024-09-17 오후 9:38:29, 0.00, 42.00, 1332860, 631578, 0, 0.12
2024-09-17 오후 9:38:30, 0.38, 42.00, 1338457, 634230, 0, 0.21
2024-09-17 오후 9:38:31, 0.00, 42.00, 1343937, 636827, 0, 0.22
2024-09-17 오후 9:38:32, 1.15, 42.00, 1349476, 639452, 0, 0.12
2024-09-17 오후 9:38:33, 0.00, 42.00, 1355074, 642105, 0, 0.22
2024-09-17 오후 9:38:34, 0.77, 42.00, 1360613, 644730, 0, 0.16
2024-09-17 오후 9:38:35, 0.00, 42.00, 1366093, 647327, 0, 0.23
2024-09-17 오후 9:38:36, 0.38, 42.00, 1371632, 649952, 0, 0.15
2024-09-17 오후 9:38:37, 0.38, 42.00, 1377171, 652577, 0, 0.19
2024-09-17 오후 9:38:38, 0.38, 42.00, 1382652, 655175, 0, 0.20
2024-09-17 오후 9:38:39, 0.38, 42.00, 1388249, 657827, 0, 0.20
2024-09-17 오후 9:38:40, 0.00, 42.00, 1393846, 660479, 0, 0.15
2024-09-17 오후 9:38:41, 0.38, 42.00, 1399443, 663131, 0, 0.18
2024-09-17 오후 9:38:42, 0.00, 42.00, 1405099, 665811, 0, 0.19
2024-09-17 오후 9:38:43, 0.38, 42.00, 1410696, 668463, 0, 0.21
2024-09-17 오후 9:38:44, 0.76, 42.00, 1416233, 671086, 0, 0.27
2024-09-17 오후 9:38:45, 0.00, 42.00, 1421830, 673738, 0, 0.19
2024-09-17 오후 9:38:46, 0.39, 42.00, 1427132, 676250, 0, 0.07
2024-09-17 오후 9:38:47, 0.38, 42.00, 1432729, 678902, 0, 0.12
2024-09-17 오후 9:38:48, 0.00, 42.00, 1438209, 681499, 0, 0.16
2024-09-17 오후 9:38:49, 1.53, 42.00, 1443748, 684124, 0, 0.21
2024-09-17 오후 9:38:50, 0.00, 42.00, 1449346, 686777, 0, 0.20
2024-09-17 오후 9:38:51, 0.38, 42.00, 1454885, 689402, 0, 0.17
2024-09-17 오후 9:38:52, 0.38, 42.00, 1460365, 691999, 0, 0.15
2024-09-17 오후 9:38:53, 0.00, 42.00, 1465904, 694624, 0, 0.18
2024-09-17 오후 9:38:54, 0.38, 42.00, 1471443, 697249, 0, 0.17
2024-09-17 오후 9:38:55, 0.00, 42.00, 1476924, 699847, 0, 0.18
2024-09-17 오후 9:38:56, 0.38, 42.00, 1482521, 702499, 0, 0.28
2024-09-17 오후 9:38:57, 0.38, 42.00, 1488118, 705151, 0, 0.19
2024-09-17 오후 9:38:58, 0.00, 42.00, 1493715, 707803, 0, 0.28
2024-09-17 오후 9:38:59, 0.38, 42.00, 1499371, 710483, 0, 0.21
2024-09-17 오후 9:39:00, 0.39, 42.00, 1504850, 713079, 0, 0.12
2024-09-17 오후 9:39:01, 0.00, 42.00, 1510387, 715702, 0, 0.11
2024-09-17 오후 9:39:02, 0.38, 42.00, 1515984, 718354, 0, 0.17
2024-09-17 오후 9:39:03, 0.00, 42.00, 1521404, 720922, 0, 0.15
2024-09-17 오후 9:39:04, 0.76, 42.00, 1527001, 723574, 0, 0.17
2024-09-17 오후 9:39:05, 0.00, 42.00, 1532481, 726171, 0, 0.15
2024-09-17 오후 9:39:06, 0.76, 42.00, 1538020, 728796, 0, 0.24
2024-09-17 오후 9:39:07, 0.00, 42.00, 1543618, 731449, 0, 0.18
2024-09-17 오후 9:39:08, 0.38, 42.00, 1549157, 734074, 0, 0.19
2024-09-17 오후 9:39:09, 1.15, 42.00, 1554637, 736671, 0, 0.18
2024-09-17 오후 9:39:10, 0.38, 42.00, 1560176, 739296, 0, 0.19
2024-09-17 오후 9:39:11, 1.54, 42.00, 1565598, 741866, 0, 0.17
2024-09-17 오후 9:39:12, 0.38, 42.00, 1571078, 744463, 0, 0.22
2024-09-17 오후 9:39:13, 0.39, 42.00, 1576616, 747087, 0, 0.17
2024-09-17 오후 9:39:14, 0.00, 42.00, 1582095, 749683, 0, 0.14
2024-09-17 오후 9:39:16, 0.00, 42.00, 1587751, 752363, 0, 0.11
2024-09-17 오후 9:39:17, 0.38, 42.00, 1593348, 755015, 0, 0.22
2024-09-17 오후 9:39:18, 0.00, 42.00, 1598767, 757582, 0, 0.22
2024-09-17 오후 9:39:19, 0.38, 42.00, 1604364, 760234, 0, 0.19
2024-09-17 오후 9:39:20, 0.38, 42.00, 1609784, 762802, 0, 0.23
2024-09-17 오후 9:39:21, 0.38, 42.00, 1615381, 765454, 0, 0.22
2024-09-17 오후 9:39:22, 0.00, 42.00, 1620861, 768051, 0, 0.15
2024-09-17 오후 9:39:23, 0.38, 42.00, 1626400, 770676, 0, 0.14
2024-09-17 오후 9:39:24, 0.00, 42.00, 1631998, 773329, 0, 0.23
2024-09-17 오후 9:39:25, 0.77, 42.00, 1637537, 775954, 0, 0.18
2024-09-17 오후 9:39:26, 0.00, 42.00, 1643017, 778551, 0, 0.14
2024-09-17 오후 9:39:27, 0.77, 42.00, 1648556, 781176, 0, 0.19
2024-09-17 오후 9:39:28, 0.76, 42.00, 1654095, 783801, 0, 0.20
2024-09-17 오후 9:39:29, 0.00, 42.00, 1659576, 786399, 0, 0.19
2024-09-17 오후 9:39:30, 0.76, 42.00, 1665173, 789051, 0, 0.17
2024-09-17 오후 9:39:31, 0.00, 42.00, 1670770, 791703, 0, 0.24
2024-09-17 오후 9:39:32, 1.53, 42.00, 1676367, 794355, 0, 0.15
2024-09-17 오후 9:39:33, 0.00, 42.00, 1682023, 797035, 0, 0.17
2024-09-17 오후 9:39:34, 0.38, 42.00, 1687620, 799687, 0, 0.18
2024-09-17 오후 9:39:35, 0.38, 42.00, 1693157, 802310, 0, 0.20
2024-09-17 오후 9:39:36, 0.00, 42.00, 1698754, 804962, 0, 0.28
2024-09-17 오후 9:39:37, 0.76, 42.00, 1704174, 807530, 0, 0.18
2024-09-17 오후 9:39:38, 0.00, 42.00, 1709712, 810154, 0, 0.22
2024-09-17 오후 9:39:39, 0.77, 42.00, 1715309, 812806, 0, 0.17
2024-09-17 오후 9:39:40, 0.38, 42.00, 1720848, 815431, 0, 0.20
2024-09-17 오후 9:39:41, 0.00, 42.00, 1726446, 818084, 0, 0.27
2024-09-17 오후 9:39:42, 1.16, 42.00, 1731809, 820626, 0, 0.15
2024-09-17 오후 9:39:43, 0.39, 42.00, 1737289, 823223, 0, 0.17
2024-09-17 오후 9:39:44, 0.38, 42.00, 1742828, 825848, 0, 0.18
2024-09-17 오후 9:39:45, 0.00, 42.00, 1748367, 828473, 0, 0.17
2024-09-17 오후 9:39:46, 1.14, 42.00, 1753848, 831071, 0, 0.18
2024-09-17 오후 9:39:47, 0.00, 42.00, 1759445, 833723, 0, 0.26
2024-09-17 오후 9:39:48, 0.38, 42.00, 1765042, 836375, 0, 0.18
2024-09-17 오후 9:39:49, 0.38, 42.00, 1770639, 839027, 0, 0.20
2024-09-17 오후 9:39:50, 0.38, 42.00, 1776295, 841707, 0, 0.21
2024-09-17 오후 9:39:51, 0.00, 42.00, 1781892, 844359, 0, 0.16
2024-09-17 오후 9:39:52, 0.39, 42.00, 1787311, 846926, 0, 0.23
2024-09-17 오후 9:39:53, 0.00, 42.00, 1792908, 849578, 0, 0.23
2024-09-17 오후 9:39:54, 0.38, 42.00, 1798328, 852146, 0, 0.18
2024-09-17 오후 9:39:55, 0.38, 42.00, 1803925, 854798, 0, 0.17
2024-09-17 오후 9:39:56, 0.38, 42.00, 1809405, 857395, 0, 0.16
2024-09-17 오후 9:39:57, 0.00, 42.00, 1814944, 860020, 0, 0.17
2024-09-17 오후 9:39:58, 0.76, 42.00, 1820542, 862673, 0, 0.15
2024-09-17 오후 9:39:59, 0.00, 42.00, 1826081, 865298, 0, 0.20
