Timestamp,UserID,CPUUsage,MemoryUsage,NetworkReceived,NetworkSent,DiskRead,DiskWrite,ProcessingTime,Mode,PositionDifference,PacketReturned,TotalErrors
2024-09-26 16:07,6,39.09,56,36,0,0,0,1,1,0.03,0,0
2024-09-26 16:07,7,65.14,56,36,0,0,0,2,1,0.03,0,0
2024-09-26 16:07,1,21.42,56,36,30,0,0,6,1,0.32,1,0
2024-09-26 16:07,4,15.43,56,36,30,0,0,4,1,0.31,1,0
2024-09-26 16:07,5,20.3,56,36,30,0,0,5,1,0.15,1,0
2024-09-26 16:07,2,20.3,56,36,30,0,0,6,1,0.16,1,0
2024-09-26 16:07,8,20.3,56,36,30,0,0,4,1,0.16,1,0
2024-09-26 16:07,10,25.38,56,36,30,0,0,8,1,0.15,1,0
2024-09-26 16:07,9,26.41,56,36,30,0,0,3,1,0.19,1,0
2024-09-26 16:07,3,0,56,36,30,0,0,2,1,0.57,1,0
2024-09-26 16:07,6,32.57,57,36,0,0,0,4,1,0.09,0,0
2024-09-26 16:07,5,36.08,57,36,0,0,0,7,1,0.04,0,0
2024-09-26 16:07,9,33.5,57,36,0,0,0,5,1,0.08,0,0
2024-09-26 16:07,8,41.45,57,36,0,0,0,7,1,0.05,0,0
2024-09-26 16:07,7,39.65,57,36,0,0,0,5,1,0.08,0,0
2024-09-26 16:07,3,33.99,57,36,30,0,0,10,1,0.44,1,0
2024-09-26 16:07,2,30.86,57,36,30,0,0,2,1,0.28,1,0
2024-09-26 16:07,10,30.07,57,36,30,0,0,1,1,0.35,1,0
2024-09-26 16:07,1,27.27,57,36,30,0,0,2,1,0.34,1,0
2024-09-26 16:07,4,20.57,57,36,30,0,0,1,1,0.35,1,0
2024-09-26 16:07,7,58.63,57,36,0,0,0,1,1,0.05,0,0
2024-09-26 16:07,6,33.99,57,36,0,0,0,2,1,0.05,0,0
2024-09-26 16:07,10,23.45,57,36,30,0,0,2,1,0.34,1,0
2024-09-26 16:07,1,26.96,57,36,30,0,0,4,1,0.3,1,0
2024-09-26 16:07,4,40.43,57,36,30,0,0,3,1,0.32,1,0
2024-09-26 16:07,2,41.88,57,36,30,0,0,6,1,0.25,1,0
2024-09-26 16:07,3,37.22,57,36,0,0,0,1,1,0.09,0,0
2024-09-26 16:07,5,38,57,36,0,0,0,5,1,0.07,0,0
2024-09-26 16:07,9,16.29,57,36,30,0,0,2,1,0.38,1,0
2024-09-26 16:07,8,19.54,57,36,30,0,0,1,1,0.42,1,0
2024-09-26 16:07,3,29.18,57,36,0,0,0,3,1,0.09,0,0
2024-09-26 16:07,7,29.18,57,36,0,0,0,5,1,0.07,0,0
2024-09-26 16:07,9,24.82,57,36,30,0,0,7,1,0.36,1,0
2024-09-26 16:07,2,24.43,57,36,0,0,0,7,1,0.06,0,0
2024-09-26 16:07,6,22.66,57,36,0,0,0,8,1,0.07,0,0
2024-09-26 16:07,8,34,57,36,30,0,0,8,1,0.4,1,0
2024-09-26 16:07,5,28.6,57,36,30,0,0,2,1,0.26,1,0
2024-09-26 16:07,10,28.6,57,36,30,0,0,1,1,0.34,1,0
2024-09-26 16:07,4,24.95,57,36,30,0,0,1,1,0.32,1,0
2024-09-26 16:07,1,30.07,57,36,30,0,0,2,1,0.32,1,0
2024-09-26 16:07,1,30.67,57,36,30,0,0,3,1,0.31,1,0
2024-09-26 16:07,2,25.62,57,36,0,0,0,6,1,0.08,0,0
2024-09-26 16:07,10,22.66,57,36,30,0,0,6,1,0.32,1,0
2024-09-26 16:07,6,35.53,57,36,0,0,0,4,1,0.07,0,0
2024-09-26 16:07,7,28.75,57,36,0,0,0,4,1,0.07,0,0
2024-09-26 16:07,4,31.7,57,36,30,0,0,8,1,0.28,1,0
2024-09-26 16:07,5,21.13,57,36,0,0,0,1,1,0.05,0,0
2024-09-26 16:07,8,44.67,58,36,30,0,0,1,1,0.41,1,0
2024-09-26 16:07,3,34.49,58,36,30,0,0,1,1,0.47,1,0
2024-09-26 16:07,9,42.25,58,36,30,0,0,2,1,0.46,1,0
2024-09-26 16:07,7,18.61,58,36,0,0,0,2,1,0.05,0,0
2024-09-26 16:07,6,18.63,58,36,0,0,0,2,1,0.05,0,0
2024-09-26 16:07,8,25.71,58,36,30,0,0,4,1,0.27,1,0
2024-09-26 16:07,9,31.09,58,36,30,0,0,3,1,0.32,1,0
2024-09-26 16:07,3,27.64,58,36,30,0,0,2,1,0.33,1,0
2024-09-26 16:07,4,27.27,58,36,0,0,0,1,1,0.09,0,0
2024-09-26 16:07,10,38,58,36,0,0,0,7,1,0.09,0,0
2024-09-26 16:07,5,35.53,58,36,30,0,0,6,1,0.22,1,0
2024-09-26 16:07,2,35.94,58,36,0,0,0,6,1,0.08,0,0
2024-09-26 16:07,1,34.63,58,36,30,0,0,3,1,0.11,1,0
2024-09-26 16:07,6,20.57,58,36,0,0,0,2,1,0.06,0,0
2024-09-26 16:07,1,21.63,58,36,0,0,0,2,1,0.1,0,0
2024-09-26 16:07,7,23.85,58,36,0,0,0,3,1,0.05,0,0
2024-09-26 16:07,10,23.85,58,36,0,0,0,4,1,0.08,0,0
2024-09-26 16:07,2,32.13,58,36,0,0,0,7,1,0.07,0,0
2024-09-26 16:07,4,28.7,58,36,0,0,0,5,1,0.09,0,0
2024-09-26 16:07,5,28.4,58,36,0,0,0,7,1,0.06,0,0
2024-09-26 16:07,3,29.96,58,36,0,0,0,5,1,0.05,0,0
2024-09-26 16:07,9,27.82,58,36,0,0,0,8,1,0.04,0,0
2024-09-26 16:07,8,33.72,58,36,0,0,0,9,1,0.05,0,0
2024-09-26 16:07,6,39.01,57,36,0,0,0,2,1,0.01,0,0
2024-09-26 16:07,7,77.96,57,36,0,0,0,3,1,0.02,0,0
2024-09-26 16:07,9,28.63,57,36,30,0,0,3,1,0.11,1,0
2024-09-26 16:07,5,23.86,57,36,30,0,0,4,1,0.12,1,0
2024-09-26 16:07,10,26.37,57,36,30,0,0,7,1,0.15,1,0
2024-09-26 16:07,4,25.8,57,36,30,0,0,5,1,0.14,1,0
2024-09-26 16:07,3,21.73,57,36,30,0,0,11,1,0.15,1,0
2024-09-26 16:07,8,31.47,57,36,30,0,0,12,1,0.12,1,0
2024-09-26 16:07,1,28.98,57,36,30,0,0,8,1,0.16,1,0
2024-09-26 16:07,2,28.98,57,36,30,0,0,9,1,0.15,1,0
2024-09-26 16:07,7,0,57,36,0,0,0,1,1,0.02,0,0
2024-09-26 16:07,6,0,57,36,0,0,0,3,1,0.03,0,0
2024-09-26 16:07,4,28.33,57,36,0,0,0,2,1,0.01,0,0
2024-09-26 16:07,8,22.99,57,36,0,0,0,3,1,0.02,0,0
2024-09-26 16:07,3,24.74,57,36,0,0,0,5,1,0.01,0,0
2024-09-26 16:07,2,26.76,57,36,0,0,0,8,1,0.02,0,0
2024-09-26 16:07,5,24.43,57,36,0,0,0,7,1,0.05,0,0
2024-09-26 16:07,9,22.72,57,36,0,0,0,4,1,0.03,0,0
2024-09-26 16:07,1,34.64,57,36,0,0,0,6,1,0,0,0
2024-09-26 16:07,10,30.46,57,36,0,0,0,6,1,0.02,0,0
2024-09-26 16:07,6,35.46,52,36,0,0,0,3,1,0.02,0,0
2024-09-26 16:07,7,27.86,51,36,0,0,0,2,1,0.03,0,0
2024-09-26 16:07,3,31.23,53,36,0,0,0,3,1,0.01,0,0
2024-09-26 16:07,1,29.65,53,36,0,0,0,5,1,0.04,0,0
2024-09-26 16:07,2,34.6,53,36,0,0,0,4,1,0.01,0,0
2024-09-26 16:07,4,34.17,53,36,0,0,0,6,1,0.04,0,0
2024-09-26 16:07,5,33.76,53,36,0,0,0,7,1,0,0,0
2024-09-26 16:07,8,33.76,53,36,0,0,0,7,1,0.03,0,0
2024-09-26 16:07,10,33.34,53,36,0,0,0,9,1,0.04,0,0
2024-09-26 16:07,9,43.39,53,36,0,0,0,10,1,0.04,0,0
2024-09-26 16:07,7,19.9,49,36,0,0,0,2,1,0.03,0,0
2024-09-26 16:07,6,21.71,49,36,0,0,0,2,1,0.03,0,0
2024-09-26 16:07,4,26.15,49,36,0,0,0,2,1,0.01,0,0
2024-09-26 16:07,1,24.52,49,36,0,0,0,2,1,0.02,0,0
2024-09-26 16:07,10,24.51,50,36,0,0,0,7,1,0.02,0,0
2024-09-26 16:07,2,24.51,49,36,0,0,0,8,1,0.04,0,0
2024-09-26 16:07,5,33.08,49,36,0,0,0,9,1,0.03,0,0
2024-09-26 16:07,9,29.05,49,36,0,0,0,5,1,0.01,0,0
2024-09-26 16:07,8,28.36,49,36,0,0,0,3,1,0.03,0,0
2024-09-26 16:07,3,28.35,49,36,0,0,0,10,1,0.05,0,0
2024-09-26 16:07,6,38.93,49,36,0,0,0,2,1,0.02,0,0
2024-09-26 16:07,7,38.93,49,36,0,0,0,2,1,0.02,0,0
2024-09-26 16:07,8,26.03,49,36,0,0,0,2,1,0.02,0,0
2024-09-26 16:07,3,33.33,49,36,0,0,0,9,1,0.01,0,0
2024-09-26 16:07,9,28.09,49,36,0,0,0,10,1,0.01,0,0
2024-09-26 16:07,10,42.99,49,36,0,0,0,3,1,0.01,0,0
2024-09-26 16:07,2,45.12,50,36,0,0,0,0,1,0.04,0,0
2024-09-26 16:07,1,41.05,50,36,0,0,0,1,1,0.05,0,0
2024-09-26 16:07,5,50.98,49,36,30,0,0,2,1,0.34,1,0
2024-09-26 16:07,4,48.86,49,36,30,0,0,2,1,0.39,1,0
2024-09-26 16:07,6,22.99,49,36,0,0,0,2,1,0.03,0,0
2024-09-26 16:07,7,58.61,49,36,0,0,0,2,1,0.03,0,0
2024-09-26 16:07,4,19.81,49,36,30,0,0,2,1,0.33,1,0
2024-09-26 16:07,2,26.79,49,36,0,0,0,3,1,0,0,0
2024-09-26 16:07,1,25.06,49,36,0,0,0,5,1,0.02,0,0
2024-09-26 16:07,9,19.75,49,36,0,0,0,6,1,0.05,0,0
2024-09-26 16:07,10,32.38,49,36,0,0,0,1,1,0.05,0,0
2024-09-26 16:07,5,32.87,49,36,30,0,0,8,1,0.28,1,0
2024-09-26 16:07,3,20.57,49,36,30,0,0,3,1,0.35,1,0
2024-09-26 16:07,8,51.02,49,36,30,0,0,1,1,0.39,1,0
2024-09-26 16:07,7,19.28,49,36,0,0,0,2,1,0.03,0,0
2024-09-26 16:07,6,21.39,49,36,0,0,0,3,1,0.04,0,0
2024-09-26 16:07,3,25.52,49,36,30,0,0,2,1,0.29,1,0
2024-09-26 16:07,10,26.84,49,36,0,0,0,4,1,0.02,0,0
2024-09-26 16:07,9,27.3,49,36,0,0,0,7,1,0.03,0,0
2024-09-26 16:07,8,22.91,49,36,30,0,0,3,1,0.33,1,0
2024-09-26 16:07,2,23.25,49,36,0,0,0,4,1,0.04,0,0
2024-09-26 16:07,1,35.94,49,36,0,0,0,1,1,0.04,0,0
2024-09-26 16:07,4,20.55,49,36,30,0,0,3,1,0.4,1,0
2024-09-26 16:07,5,55.89,49,36,30,0,0,2,1,0.4,1,0
2024-09-26 16:07,6,24.14,49,36,30,0,0,4,1,0.14,1,0
2024-09-26 16:07,4,25.32,49,36,30,0,0,5,1,0.34,1,0
2024-09-26 16:07,7,30.06,49,36,30,0,0,10,1,0.14,1,0
2024-09-26 16:07,1,22.34,49,36,0,0,0,11,1,0.02,0,0
2024-09-26 16:07,5,27.14,49,36,30,0,0,9,1,0.33,1,0
2024-09-26 16:07,9,27.59,49,36,0,0,0,8,1,0.02,0,0
2024-09-26 16:07,2,22.27,49,36,30,0,0,6,1,0.33,1,0
2024-09-26 16:07,8,22.26,49,36,30,0,0,7,1,0.35,1,0
2024-09-26 16:07,10,36.26,49,36,30,0,0,4,1,0.32,1,0
2024-09-26 16:07,3,38.04,49,36,30,0,0,9,1,0.35,1,0
2024-09-26 16:07,4,23.08,49,36,0,0,0,1,1,0.01,0,0
2024-09-26 16:07,2,24.8,49,36,30,0,0,8,1,0.28,1,0
2024-09-26 16:07,6,23.8,49,36,0,0,0,6,1,0.04,0,0
2024-09-26 16:07,3,22.69,49,36,30,0,0,4,1,0.3,1,0
2024-09-26 16:07,5,32.39,49,36,0,0,0,8,1,0.02,0,0
2024-09-26 16:07,8,28.94,49,36,30,0,0,10,1,0.28,1,0
2024-09-26 16:07,7,28.94,49,36,0,0,0,9,1,0.02,0,0
2024-09-26 16:07,10,29.25,49,36,30,0,0,12,1,0.27,1,0
2024-09-26 16:07,1,27.79,49,36,0,0,0,8,1,0.02,0,0
2024-09-26 16:07,9,36.06,49,36,0,0,0,12,1,0.04,0,0
2024-09-26 16:07,6,24.58,49,36,0,0,0,2,1,0.01,0,0
2024-09-26 16:07,2,25.31,49,36,0,0,0,5,1,0.01,0,0
2024-09-26 16:07,10,24.78,49,36,0,0,0,8,1,0.02,0,0
2024-09-26 16:07,9,25.59,49,36,0,0,0,9,1,0.01,0,0
2024-09-26 16:07,1,25.59,49,36,0,0,0,8,1,0.01,0,0
2024-09-26 16:07,5,30.19,49,36,0,0,0,10,1,0.01,0,0
2024-09-26 16:07,3,28.31,49,36,0,0,0,10,1,0.03,0,0
2024-09-26 16:07,7,28.02,49,36,0,0,0,11,1,0.02,0,0
2024-09-26 16:07,8,27.76,49,36,0,0,0,6,1,0.02,0,0
2024-09-26 16:07,4,36.16,49,36,0,0,0,7,1,0.03,0,0
2024-09-26 16:07,1,27.82,49,36,0,0,0,1,1,0.03,0,0
2024-09-26 16:07,9,28.11,49,36,0,0,0,3,1,0.01,0,0
2024-09-26 16:07,6,30.55,49,36,0,0,0,5,1,0.03,0,0
2024-09-26 16:07,8,27,50,36,0,0,0,4,1,0.03,0,0
2024-09-26 16:07,10,27,49,36,0,0,0,8,1,0.04,0,0
2024-09-26 16:07,4,36.28,49,36,0,0,0,8,1,0.03,0,0
2024-09-26 16:07,3,28.52,49,36,0,0,0,10,1,0.04,0,0
2024-09-26 16:07,7,33.52,49,36,0,0,0,7,1,0.05,0,0
2024-09-26 16:07,5,33.85,49,36,0,0,0,9,1,0.04,0,0
2024-09-26 16:07,2,26.84,49,36,0,0,0,10,1,0.04,0,0
2024-09-26 16:07,7,19.53,49,36,0,0,0,1,1,0.09,0,0
2024-09-26 16:07,6,20.59,49,36,0,0,0,4,1,0.06,0,0
2024-09-26 16:07,4,28.95,49,36,0,0,0,1,1,0.04,0,0
2024-09-26 16:07,5,25.06,49,36,0,0,0,3,1,0.03,0,0
2024-09-26 16:07,1,25.38,49,36,0,0,0,5,1,0.06,0,0
2024-09-26 16:07,10,23.84,49,36,0,0,0,2,1,0.04,0,0
2024-09-26 16:07,3,33.78,49,36,0,0,0,4,1,0.04,0,0
2024-09-26 16:07,2,33.36,49,36,0,0,0,6,1,0.04,0,0
2024-09-26 16:07,8,28.6,49,36,0,0,0,7,1,0.06,0,0
2024-09-26 16:07,9,29.32,49,36,0,0,0,8,1,0.07,0,0
2024-09-26 16:07,1,23.57,49,36,0,0,0,1,1,0.01,0,0
2024-09-26 16:07,7,27.58,49,36,30,0,0,8,1,0.15,1,0
2024-09-26 16:07,9,32.5,49,36,0,0,0,9,1,0.02,0,0
2024-09-26 16:07,4,30.9,49,36,0,0,0,7,1,0.04,0,0
2024-09-26 16:07,3,31.52,49,36,0,0,0,9,1,0.03,0,0
2024-09-26 16:07,8,31.2,49,36,0,0,0,9,1,0.02,0,0
2024-09-26 16:07,2,40.16,49,36,0,0,0,10,1,0.03,0,0
2024-09-26 16:07,10,35.79,49,36,0,0,0,10,1,0.04,0,0
2024-09-26 16:07,6,36.54,49,36,30,0,0,12,1,0.18,1,0
2024-09-26 16:07,5,35.79,49,36,0,0,0,12,1,0.06,0,0
2024-09-26 16:07,2,28.79,49,36,0,0,0,1,1,0,0,0
2024-09-26 16:07,10,32.53,49,36,0,0,0,4,1,0.01,0,0
2024-09-26 16:07,7,24.98,49,36,0,0,0,5,1,0.02,0,0
2024-09-26 16:07,8,25.95,49,36,0,0,0,6,1,0.02,0,0
2024-09-26 16:07,3,24.08,49,36,0,0,0,8,1,0.02,0,0
2024-09-26 16:07,9,25.12,49,36,0,0,0,9,1,0.03,0,0
2024-09-26 16:07,5,33.13,49,36,0,0,0,10,1,0.01,0,0
2024-09-26 16:07,6,29.62,49,36,0,0,0,10,1,0.01,0,0
2024-09-26 16:07,4,29.31,49,36,0,0,0,7,1,0.01,0,0
2024-09-26 16:07,1,28.95,49,36,0,0,0,7,1,0.02,0,0
2024-09-26 16:07,6,20.74,49,36,0,0,0,2,1,0.02,0,0
2024-09-26 16:07,7,27.67,49,36,0,0,0,5,1,0.04,0,0
2024-09-26 16:07,8,26.72,49,36,0,0,0,4,1,0.03,0,0
2024-09-26 16:07,5,20.39,49,36,0,0,0,6,1,0.03,0,0
2024-09-26 16:07,9,26.72,49,36,0,0,0,6,1,0.02,0,0
2024-09-26 16:07,2,25.84,49,36,0,0,0,7,1,0.05,0,0
2024-09-26 16:07,3,21.71,49,36,30,0,0,2,1,0.33,1,0
2024-09-26 16:07,10,40.1,49,36,30,0,0,3,1,0.38,1,0
2024-09-26 16:07,4,27.92,49,36,30,0,0,1,1,0.36,1,0
2024-09-26 16:07,1,47.66,49,36,30,0,0,1,1,0.4,1,0
2024-09-26 16:07,7,20.22,49,36,0,0,0,2,1,0.03,0,0
2024-09-26 16:07,6,33.12,49,36,0,0,0,4,1,0.02,0,0
2024-09-26 16:07,3,27.92,49,36,30,0,0,8,1,0.27,1,0
2024-09-26 16:07,10,41.45,49,36,30,0,0,9,1,0.32,1,0
2024-09-26 16:07,1,40.84,49,36,30,0,0,7,1,0.33,1,0
2024-09-26 16:07,4,33.36,49,36,30,0,0,4,1,0.31,1,0
2024-09-26 16:07,5,28.6,49,36,30,0,0,2,1,0.3,1,0
2024-09-26 16:07,9,25.49,49,36,30,0,0,1,1,0.37,1,0
2024-09-26 16:07,2,20.04,49,36,30,0,0,1,1,0.41,1,0
2024-09-26 16:07,8,35.53,49,36,30,0,0,1,1,0.4,1,0
2024-09-26 16:07,6,26.45,49,36,0,0,0,1,1,0.03,0,0
2024-09-26 16:07,2,26.01,49,36,30,0,0,8,1,0.35,1,0
2024-09-26 16:07,9,26.37,49,36,30,0,0,11,1,0.31,1,0
