Timestamp,UserID,CPUUsage,MemoryUsage,NetworkReceived,NetworkSent,DiskRead,DiskWrite,ProcessingTime,Mode,PositionDifference,PacketReturned,TotalErrors
2024-09-26 16:27,8,26.07,52,36,0,0,0,1,1,0.01,0,0
2024-09-26 16:27,3,26.31,52,36,0,0,0,3,1,0.01,0,0
2024-09-26 16:27,2,22.18,52,36,0,0,0,4,1,0.03,0,0
2024-09-26 16:27,9,30.71,52,36,0,0,0,2,1,0.01,0,0
2024-09-26 16:27,4,30.36,52,36,0,0,0,7,1,0.01,0,0
2024-09-26 16:27,1,31.06,52,36,0,0,0,6,1,0.02,0,0
2024-09-26 16:27,7,31.06,52,36,0,0,0,6,1,0.02,0,0
2024-09-26 16:27,6,26.92,52,36,0,0,0,8,1,0.01,0,0
2024-09-26 16:27,5,35.49,52,36,0,0,0,9,1,0.04,0,0
2024-09-26 16:27,10,36.16,52,36,0,0,0,9,1,0.04,0,0
2024-09-26 16:27,5,22.95,52,36,0,0,0,2,1,0,0,0
2024-09-26 16:27,8,22.32,52,36,0,0,0,4,1,0.03,0,0
2024-09-26 16:27,3,22.24,52,36,0,0,0,5,1,0.04,0,0
2024-09-26 16:27,2,22.25,52,36,0,0,0,7,1,0.02,0,0
2024-09-26 16:27,4,33.43,52,36,0,0,0,7,1,0.02,0,0
2024-09-26 16:27,6,30.8,52,36,0,0,0,8,1,0,0,0
2024-09-26 16:27,9,30.45,52,36,0,0,0,9,1,0.03,0,0
2024-09-26 16:27,7,26.69,52,36,0,0,0,8,1,0.03,0,0
2024-09-26 16:27,1,34.04,52,36,0,0,0,10,1,0.03,0,0
2024-09-26 16:27,10,34.04,52,36,0,0,0,11,1,0.03,0,0
2024-09-26 16:27,1,22.46,52,36,0,0,0,1,1,0,0,0
2024-09-26 16:27,2,32.19,52,36,0,0,0,4,1,0.03,0,0
2024-09-26 16:27,4,26.96,52,36,0,0,0,4,1,0.02,0,0
2024-09-26 16:27,7,40.91,52,36,0,0,0,6,1,0.02,0,0
2024-09-26 16:27,8,39.08,52,36,0,0,0,3,1,0.02,0,0
2024-09-26 16:27,10,37.92,52,36,0,0,0,7,1,0.03,0,0
2024-09-26 16:27,5,39.31,52,36,0,0,0,7,1,0.04,0,0
2024-09-26 16:27,9,36.16,52,36,0,0,0,8,1,0.03,0,0
2024-09-26 16:27,6,44.69,52,36,0,0,0,8,1,0.04,0,0
2024-09-26 16:27,3,44.68,52,36,0,0,0,8,1,0.01,0,0
2024-09-26 16:27,10,22.83,52,36,0,0,0,1,1,0.01,0,0
2024-09-26 16:27,6,19.78,52,36,0,0,0,2,1,0.01,0,0
2024-09-26 16:27,7,18.66,52,36,0,0,0,7,1,0.04,0,0
2024-09-26 16:27,9,18.44,52,36,0,0,0,7,1,0.02,0,0
2024-09-26 16:27,5,17.03,52,36,0,0,0,3,1,0.01,0,0
2024-09-26 16:27,2,27.66,52,36,0,0,0,9,1,0.03,0,0
2024-09-26 16:27,4,26.1,52,36,0,0,0,6,1,0.02,0,0
2024-09-26 16:27,1,26.71,52,36,0,0,0,8,1,0.04,0,0
2024-09-26 16:27,3,22.01,52,36,0,0,0,7,1,0.04,0,0
2024-09-26 16:27,8,22.01,52,36,0,0,0,9,1,0.03,0,0
2024-09-26 16:27,5,22.64,51,36,30,0,0,2,1,0.13,1,0
2024-09-26 16:27,9,22.85,51,36,30,0,0,4,1,0.13,1,0
2024-09-26 16:27,2,17.87,51,36,30,0,0,5,1,0.14,1,0
2024-09-26 16:27,8,22.59,51,36,30,0,0,7,1,0.14,1,0
2024-09-26 16:27,10,22.94,51,36,30,0,0,9,1,0.16,1,0
2024-09-26 16:27,7,32.12,51,36,30,0,0,10,1,0.13,1,0
