Timestamp,UserID,CPUUsage,MemoryUsage,NetworkReceived,NetworkSent,DiskRead,DiskWrite,ProcessingTime,Mode,PositionDifference,PacketReturned,TotalErrors
2024-09-26 14:54,6,36.35,52,36,30,0,0,4,1,3.02,1,0
2024-09-26 14:54,3,37.25,52,36,30,0,0,5,1,2.67,1,0
2024-09-26 14:54,7,32.86,52,36,30,0,0,6,1,2.79,1,0
2024-09-26 14:54,4,22.36,52,36,30,0,0,8,1,0.32,1,0
2024-09-26 14:54,10,31.81,52,36,0,0,0,7,1,0.04,0,0
2024-09-26 14:54,5,32.33,52,36,30,0,0,9,1,2.65,1,0
2024-09-26 14:54,2,31.01,51,36,30,0,0,2,1,0.3,1,0
2024-09-26 14:54,8,56.18,51,36,30,0,0,1,1,0.35,1,0
2024-09-26 14:54,9,43.69,51,36,30,0,0,2,1,0.38,1,0
2024-09-26 14:54,1,53.87,51,36,30,0,0,1,1,0.41,1,0
2024-09-26 14:54,8,25.6,51,36,30,0,0,3,1,0.31,1,0
2024-09-26 14:54,2,34.9,51,36,30,0,0,5,1,2.74,1,0
2024-09-26 14:54,10,34.14,51,36,0,0,0,7,1,0.03,0,0
2024-09-26 14:54,1,52.83,51,36,30,0,0,6,1,0.35,1,0
2024-09-26 14:54,9,50.12,52,36,30,0,0,8,1,0.33,1,0
2024-09-26 14:54,6,41.58,54,36,30,0,0,1,1,0.27,1,0
2024-09-26 14:54,4,43.43,54,36,30,0,0,1,1,0.3,1,0
2024-09-26 14:54,5,29.31,54,36,30,0,0,3,1,0.34,1,0
2024-09-26 14:54,3,39.09,54,36,30,0,0,1,1,0.33,1,0
2024-09-26 14:54,7,45.45,54,36,30,0,0,1,1,0.34,1,0
2024-09-26 14:54,7,24.44,54,36,30,0,0,3,1,0.29,1,0
2024-09-26 14:54,3,22.35,54,36,30,0,0,5,1,0.27,1,0
2024-09-26 14:54,5,30.85,54,36,30,0,0,4,1,0.28,1,0
2024-09-26 14:54,6,18.61,54,36,30,0,0,6,1,0.21,1,0
2024-09-26 14:54,4,27.93,54,36,0,0,0,1,1,0.06,0,0
2024-09-26 14:54,8,21.14,54,36,30,0,0,2,1,0.24,1,0
2024-09-26 14:54,2,22.99,54,36,30,0,0,1,1,0.3,1,0
2024-09-26 14:54,10,19.07,54,36,30,0,0,2,1,0.25,1,0
2024-09-26 14:54,1,22.99,54,36,30,0,0,1,1,0.45,1,0
2024-09-26 14:54,9,21.71,54,36,30,0,0,1,1,0.47,1,0
2024-09-26 14:54,10,25.46,54,36,30,0,0,5,1,0.2,1,0
2024-09-26 14:54,8,27.24,54,36,30,0,0,5,1,0.16,1,0
2024-09-26 14:54,9,28.43,54,36,30,0,0,8,1,0.41,1,0
2024-09-26 14:54,2,25.8,54,36,30,0,0,10,1,0.23,1,0
2024-09-26 14:54,7,25.8,54,36,0,0,0,7,1,0.05,0,0
2024-09-26 14:54,5,32.24,54,36,0,0,0,10,1,0.06,0,0
2024-09-26 14:54,4,30.17,54,36,30,0,0,10,1,0.13,1,0
2024-09-26 14:54,1,29.79,54,36,30,0,0,12,1,0.39,1,0
2024-09-26 14:54,3,22.97,54,36,30,0,0,2,1,0.43,1,0
2024-09-26 14:54,6,20.55,54,36,30,0,0,3,1,0.43,1,0
2024-09-26 14:54,6,36.12,54,36,30,0,0,2,1,0.38,1,0
2024-09-26 14:54,4,41.77,54,36,0,0,0,5,1,0.02,0,0
2024-09-26 14:54,2,42.58,54,36,0,0,0,6,1,0.04,0,0
2024-09-26 14:54,10,38.3,54,36,0,0,0,7,1,0.03,0,0
2024-09-26 14:54,3,47.27,54,36,30,0,0,7,1,0.37,1,0
2024-09-26 14:54,5,45.42,54,36,0,0,0,9,1,0.03,0,0
2024-09-26 14:54,7,46.64,54,36,0,0,0,11,1,0.03,0,0
2024-09-26 14:54,8,54.13,54,36,0,0,0,10,1,0.04,0,0
2024-09-26 14:54,1,58.58,54,36,30,0,0,1,1,0.44,1,0
2024-09-26 14:54,9,20.55,54,36,30,0,0,1,1,0.41,1,0
2024-09-26 14:54,9,21.73,54,36,30,0,0,2,1,0.35,1,0
2024-09-26 14:54,1,31.34,54,36,30,0,0,5,1,0.39,1,0
2024-09-26 14:54,8,32.17,54,36,0,0,0,9,1,0.02,0,0
2024-09-26 14:54,2,26.82,54,36,0,0,0,8,1,0.02,0,0
2024-09-26 14:54,4,38.66,54,36,0,0,0,10,1,0.04,0,0
2024-09-26 14:54,7,34.25,54,36,0,0,0,10,1,0.03,0,0
2024-09-26 14:54,10,35.59,54,36,0,0,0,8,1,0.04,0,0
2024-09-26 14:54,6,33.41,54,36,0,0,0,8,1,0.04,0,0
2024-09-26 14:54,3,17.77,54,36,30,0,0,1,1,0.35,1,0
2024-09-26 14:54,5,20.57,54,36,30,0,0,1,1,0.42,1,0
2024-09-26 14:54,3,22.06,54,36,30,0,0,2,1,0.29,1,0
2024-09-26 14:54,8,32.09,54,36,0,0,0,5,1,0.02,0,0
2024-09-26 14:54,10,32.53,54,36,0,0,0,6,1,0.02,0,0
2024-09-26 14:54,5,33.45,54,36,30,0,0,7,1,0.39,1,0
2024-09-26 14:54,4,28.91,54,36,0,0,0,6,1,0.02,0,0
2024-09-26 14:54,7,26.74,54,36,0,0,0,8,1,0.02,0,0
2024-09-26 14:54,2,31.06,54,36,0,0,0,7,1,0.03,0,0
2024-09-26 14:54,6,29.65,54,36,0,0,0,9,1,0.03,0,0
2024-09-26 14:54,9,41.18,54,36,30,0,0,2,1,0.36,1,0
2024-09-26 14:54,1,22.99,54,36,30,0,0,2,1,0.44,1,0
2024-09-26 14:54,8,20.21,54,36,0,0,0,5,1,0.02,0,0
2024-09-26 14:54,1,36.48,54,36,30,0,0,7,1,0.38,1,0
2024-09-26 14:54,9,33.35,54,36,30,0,0,6,1,0.31,1,0
2024-09-26 14:54,2,39.93,54,36,0,0,0,6,1,0.03,0,0
2024-09-26 14:54,7,23.63,54,36,30,0,0,2,1,0.24,1,0
2024-09-26 14:54,4,32.49,54,36,30,0,0,2,1,0.25,1,0
2024-09-26 14:54,10,19.49,54,36,30,0,0,3,1,0.26,1,0
2024-09-26 14:54,6,38.58,54,36,30,0,0,2,1,0.27,1,0
2024-09-26 14:54,5,37.22,54,36,30,0,0,2,1,0.46,1,0
2024-09-26 14:54,3,19.54,54,36,30,0,0,1,1,0.49,1,0
2024-09-26 14:54,3,28.65,54,36,30,0,0,2,1,0.55,1,0
2024-09-26 14:54,5,24.49,54,36,30,0,0,7,1,0.51,1,0
2024-09-26 14:54,10,32.64,54,36,30,0,0,6,1,0.33,1,0
2024-09-26 14:54,6,27.96,54,36,30,0,0,3,1,0.36,1,0
2024-09-26 14:54,2,23,54,36,30,0,0,1,1,0.12,1,0
2024-09-26 14:54,4,23.31,54,36,0,0,0,0,1,0.09,0,0
2024-09-26 14:54,7,21.42,54,36,0,0,0,2,1,0.07,0,0
2024-09-26 14:54,8,28.96,54,36,30,0,0,1,1,0.15,1,0
2024-09-26 14:54,9,23,54,36,30,0,0,3,1,0.33,1,0
2024-09-26 14:54,1,23.02,54,36,30,0,0,1,1,0.35,1,0
2024-09-26 14:54,8,26.52,54,36,30,0,0,2,1,0.22,1,0
2024-09-26 14:54,5,21.59,54,36,0,0,0,5,1,0.03,0,0
2024-09-26 14:54,1,27.37,54,36,30,0,0,9,1,0.39,1,0
2024-09-26 14:54,7,22.86,54,36,30,0,0,7,1,0.21,1,0
2024-09-26 14:54,10,26.63,54,36,0,0,0,7,1,0.03,0,0
2024-09-26 14:54,4,23.44,54,36,30,0,0,4,1,0.19,1,0
2024-09-26 14:54,2,21.91,54,36,30,0,0,11,1,0.16,1,0
2024-09-26 14:54,9,30.31,54,36,30,0,0,10,1,0.37,1,0
